"UID","MODELID","SOLTYPE","SOLNUM","KVAR","VARNUM","VARNAME"
"1252","162","17","2","16","199","T20_1800SD"
"1253","162","17","2","17","201","T20_1900SD"
"1254","163","17","3","1","1","BLDADEN"
"1255","163","17","3","2","40","PCLDEND5"
"1256","163","17","3","3","41","PCLDEND6"
"1257","163","17","3","4","46","RDDEND1"
"1258","163","17","3","5","54","SAGESAND0"
"1259","163","17","3","6","78","SDENSAND10"
"1260","163","17","3","7","79","SDENSTR"
"1261","163","17","3","8","80","SDENSTRD10"
"1262","163","17","3","9","96","SDIASTRD8"
"1263","163","17","3","10","102","SLOPSAN4"
"1264","163","17","3","11","116","SLOPSTRD0"
"1265","163","17","3","12","138","T5_50MN"
"1266","163","17","3","13","139","T5_50SD"
"1267","163","17","3","14","185","T20_1100SD"
"1268","163","17","3","15","195","T20_1600SD"
"1269","163","17","3","16","197","T20_1700SD"
"1270","163","17","3","17","201","T20_1900SD"
"1271","164","17","4","1","18","BLDDEND6"
"1272","164","17","4","2","46","RDDEND1"
"1273","164","17","4","3","60","SAGESAND7"
"1274","164","17","4","4","92","SDIASTRD0"
"1275","164","17","4","5","94","SDIASTRD4"
"1276","164","17","4","6","95","SDIASTRD7"
"1277","164","17","4","7","110","SLOPSAND6"
"1278","164","17","4","8","117","SPAGESAN1"
"1279","164","17","4","9","154","T10_350MN"
"1280","164","17","4","10","156","T10_400MN"
"1281","164","17","4","11","159","T10_450SD"
"1282","164","17","4","12","164","T10_600MN"
"1283","164","17","4","13","172","T10_800MN"
"1284","164","17","4","14","174","T10_850MN"
"1285","164","17","4","15","176","T10_900MN"
"1286","164","17","4","16","189","T20_1300SD"
"1287","164","17","4","17","208","SPDIASTRC"
"1288","165","17","5","1","1","BLDADEN"
"1289","165","17","5","2","17","BLDDEND5"
"1290","165","17","5","3","19","BLDDEND7"
"1291","165","17","5","4","54","SAGESAND0"
"1292","165","17","5","5","60","SAGESAND7"
"1293","165","17","5","6","96","SDIASTRD8"
"1294","165","17","5","7","102","SLOPSAN4"
"1295","165","17","5","8","125","SPDIASAN1"
"1296","165","17","5","9","138","T5_50MN"
"1297","165","17","5","10","139","T5_50SD"
"1298","165","17","5","11","182","T20_1000MN"
"1299","165","17","5","12","184","T20_1100MN"
"1300","165","17","5","13","192","T20_1500MN"
"1301","165","17","5","14","194","T20_1600MN"
"1302","165","17","5","15","196","T20_1700MN"
"1303","165","17","5","16","199","T20_1800SD"
"1304","165","17","5","17","206","TSLOPE"
"1305","166","17","6","1","2","BLDADEND1"
"1306","166","17","6","2","29","L032"
"1307","166","17","6","3","39","PCLDEND4"
"1308","166","17","6","4","46","RDDEND1"
"1309","166","17","6","5","50","SAGESAN1"
"1310","166","17","6","6","51","SAGESAN2"
"1311","166","17","6","7","54","SAGESAND0"
"1312","166","17","6","8","78","SDENSAND10"
"1313","166","17","6","9","79","SDENSTR"
"1314","166","17","6","10","123","SPAGESTR3"
"1315","166","17","6","11","128","SPDIASTR2"
"1316","166","17","6","12","136","T5_25MN"
"1317","166","17","6","13","139","T5_50SD"
"1318","166","17","6","14","185","T20_1100SD"
"1319","166","17","6","15","195","T20_1600SD"
"1320","166","17","6","16","197","T20_1700SD"
"1321","166","17","6","17","203","T20_2000SD"
"1322","167","17","7","1","1","BLDADEN"
"1323","167","17","7","2","6","BLDADEND5"
"1324","167","17","7","3","39","PCLDEND4"
"1325","167","17","7","4","46","RDDEND1"
"1326","167","17","7","5","54","SAGESAND0"
"1327","167","17","7","6","88","SDIASTR3"
"1328","167","17","7","7","96","SDIASTRD8"
"1329","167","17","7","8","102","SLOPSAN4"
"1330","167","17","7","9","103","SLOPSAN5"
"1331","167","17","7","10","110","SLOPSAND6"
"1332","167","17","7","11","118","SPAGESAN2"
"1333","167","17","7","12","128","SPDIASTR2"
"1334","167","17","7","13","134","SSH19"
"1335","167","17","7","14","136","T5_25MN"
"1336","167","17","7","15","139","T5_50SD"
"1337","167","17","7","16","141","T5_75SD"
"1338","167","17","7","17","208","SPDIASTRC"
"1339","168","17","8","1","1","BLDADEN"
"1340","168","17","8","2","6","BLDADEND5"
"1341","168","17","8","3","9","BLDADEND8"
"1342","168","17","8","4","40","PCLDEND5"
"1343","168","17","8","5","46","RDDEND1"
"1344","168","17","8","6","79","SDENSTR"
"1345","168","17","8","7","81","SDIASAN1"
"1346","168","17","8","8","93","SDIASTRD1"
"1347","168","17","8","9","95","SDIASTRD7"
"1348","168","17","8","10","110","SLOPSAND6"
"1349","168","17","8","11","116","SLOPSTRD0"
"1350","168","17","8","12","124","SPAGESTR4"
"1351","168","17","8","13","128","SPDIASTR2"
"1352","168","17","8","14","138","T5_50MN"
"1353","168","17","8","15","139","T5_50SD"
"1354","168","17","8","16","175","T10_850SD"
"1355","168","17","8","17","187","T20_1200SD"
"1356","170","17","10","1","1","BLDADEN"
"1357","170","17","10","2","6","BLDADEND5"
"1358","170","17","10","3","40","PCLDEND5"
"1359","170","17","10","4","45","RDDEND0"
"1360","170","17","10","5","54","SAGESAND0"
"1361","170","17","10","6","78","SDENSAND10"
"1362","170","17","10","7","79","SDENSTR"
"1363","170","17","10","8","102","SLOPSAN4"
"1364","170","17","10","9","116","SLOPSTRD0"
"1365","170","17","10","10","123","SPAGESTR3"
"1366","170","17","10","11","128","SPDIASTR2"
"1367","170","17","10","12","138","T5_50MN"
"1368","170","17","10","13","139","T5_50SD"
"1369","170","17","10","14","185","T20_1100SD"
"1370","170","17","10","15","195","T20_1600SD"
"1371","170","17","10","16","197","T20_1700SD"
"1372","170","17","10","17","203","T20_2000SD"
"1373","171","18","1","1","10","BLDADEND9"
"1374","171","18","1","2","29","L032"
"1375","171","18","1","3","39","PCLDEND4"
"1376","171","18","1","4","46","RDDEND1"
"1377","171","18","1","5","48","RDDENI"
"1378","171","18","1","6","54","SAGESAND0"
"1379","171","18","1","7","78","SDENSAND10"
"1380","171","18","1","8","79","SDENSTR"
"1381","171","18","1","9","80","SDENSTRD10"
"1382","171","18","1","10","84","SDIASAND0"
"1383","171","18","1","11","116","SLOPSTRD0"
"1384","171","18","1","12","117","SPAGESAN1"
"1385","171","18","1","13","131","SPDIASTR6"
"1386","171","18","1","14","138","T5_50MN"
"1387","171","18","1","15","139","T5_50SD"
"1388","171","18","1","16","179","T10_950SD"
"1389","171","18","1","17","199","T20_1800SD"
"1390","171","18","1","18","201","T20_1900SD"
"1391","172","18","2","1","1","BLDADEN"
"1392","172","18","2","2","9","BLDADEND8"
"1393","172","18","2","3","39","PCLDEND4"
"1394","172","18","2","4","40","PCLDEND5"
"1395","172","18","2","5","47","RDDEND2"
"1396","172","18","2","6","66","SAGESTRD0"
"1397","172","18","2","7","78","SDENSAND10"
"1398","172","18","2","8","123","SPAGESTR3"
"1399","172","18","2","9","128","SPDIASTR2"
"1400","172","18","2","10","174","T10_850MN"
"1401","172","18","2","11","175","T10_850SD"
"1402","172","18","2","12","176","T10_900MN"
"1403","172","18","2","13","178","T10_950MN"
"1404","172","18","2","14","179","T10_950SD"
"1405","172","18","2","15","184","T20_1100MN"
"1406","172","18","2","16","199","T20_1800SD"
"1407","172","18","2","17","201","T20_1900SD"
"1408","172","18","2","18","206","TSLOPE"
"1409","173","18","3","1","1","BLDADEN"
"1410","173","18","3","2","7","BLDADEND6"
"1411","173","18","3","3","39","PCLDEND4"
"1412","173","18","3","4","40","PCLDEND5"
"1413","173","18","3","5","45","RDDEND0"
"1414","173","18","3","6","78","SDENSAND10"
"1415","173","18","3","7","79","SDENSTR"
"1416","173","18","3","8","116","SLOPSTRD0"
"1417","173","18","3","9","123","SPAGESTR3"
"1418","173","18","3","10","128","SPDIASTR2"
"1419","173","18","3","11","138","T5_50MN"
"1420","173","18","3","12","139","T5_50SD"
"1421","173","18","3","13","176","T10_900MN"
"1422","173","18","3","14","178","T10_950MN"
"1423","173","18","3","15","185","T20_1100SD"
"1424","173","18","3","16","195","T20_1600SD"
"1425","173","18","3","17","197","T20_1700SD"
"1426","173","18","3","18","199","T20_1800SD"
"1427","174","18","4","1","2","BLDADEND1"
"1428","174","18","4","2","18","BLDDEND6"
"1429","174","18","4","3","39","PCLDEND4"
"1430","174","18","4","4","50","SAGESAN1"
"1431","174","18","4","5","55","SAGESAND1"
"1432","174","18","4","6","63","SAGESTR2"
"1433","174","18","4","7","78","SDENSAND10"
"1434","174","18","4","8","83","SDIASAN3"
"1435","174","18","4","9","93","SDIASTRD1"
"1436","174","18","4","10","102","SLOPSAN4"
"1437","174","18","4","11","110","SLOPSAND6"
"1438","174","18","4","12","123","SPAGESTR3"
"1439","174","18","4","13","128","SPDIASTR2"
"1440","174","18","4","14","136","T5_25MN"
"1441","174","18","4","15","139","T5_50SD"
"1442","174","18","4","16","169","T10_700SD"
"1443","174","18","4","17","175","T10_850SD"
"1444","174","18","4","18","185","T20_1100SD"
"1445","175","18","5","1","1","BLDADEN"
"1446","175","18","5","2","41","PCLDEND6"
"1447","175","18","5","3","45","RDDEND0"
"1448","175","18","5","4","58","SAGESAND4"
"1449","175","18","5","5","78","SDENSAND10"
"1450","175","18","5","6","79","SDENSTR"
"1451","175","18","5","7","92","SDIASTRD0"
"1452","175","18","5","8","96","SDIASTRD8"
"1453","175","18","5","9","116","SLOPSTRD0"
"1454","175","18","5","10","123","SPAGESTR3"
"1455","175","18","5","11","128","SPDIASTR2"
"1456","175","18","5","12","158","T10_450MN"
"1457","175","18","5","13","175","T10_850SD"
"1458","175","18","5","14","182","T20_1000MN"
"1459","175","18","5","15","184","T20_1100MN"
"1460","175","18","5","16","185","T20_1100SD"
"1461","175","18","5","17","195","T20_1600SD"
"1462","175","18","5","18","197","T20_1700SD"
"1463","176","18","6","1","34","PCLDEN"
"1464","176","18","6","2","35","PCLDEND0"
"1465","176","18","6","3","40","PCLDEND5"
"1466","176","18","6","4","44","RDDEN"
"1467","176","18","6","5","46","RDDEND1"
"1468","176","18","6","6","73","SAGESTRD7"
"1469","176","18","6","7","96","SDIASTRD8"
"1470","176","18","6","8","123","SPAGESTR3"
"1471","176","18","6","9","132","SPSAN"
"1472","176","18","6","10","133","SSH18"
"1473","176","18","6","11","136","T5_25MN"
"1474","176","18","6","12","139","T5_50SD"
"1475","176","18","6","13","149","T5_250SD"
"1476","176","18","6","14","175","T10_850SD"
"1477","176","18","6","15","185","T20_1100SD"
"1478","176","18","6","16","187","T20_1200SD"
"1479","176","18","6","17","189","T20_1300SD"
"1480","176","18","6","18","206","TSLOPE"
"1481","177","18","7","1","1","BLDADEN"
"1482","177","18","7","2","33","OICP"
"1483","177","18","7","3","40","PCLDEND5"
"1484","177","18","7","4","45","RDDEND0"
"1485","177","18","7","5","54","SAGESAND0"
"1486","177","18","7","6","58","SAGESAND4"
"1487","177","18","7","7","75","SAGESTRD9"
"1488","177","18","7","8","78","SDENSAND10"
"1489","177","18","7","9","79","SDENSTR"
"1490","177","18","7","10","83","SDIASAN3"
"1491","177","18","7","11","96","SDIASTRD8"
"1492","177","18","7","12","102","SLOPSAN4"
"1493","177","18","7","13","123","SPAGESTR3"
"1494","177","18","7","14","136","T5_25MN"
"1495","177","18","7","15","139","T5_50SD"
"1496","177","18","7","16","179","T10_950SD"
"1497","177","18","7","17","199","T20_1800SD"
"1498","177","18","7","18","201","T20_1900SD"
"1499","178","18","8","1","35","PCLDEND0"
"1500","178","18","8","2","41","PCLDEND6"
"1501","178","18","8","3","46","RDDEND1"
"1502","178","18","8","4","54","SAGESAND0"
"1503","178","18","8","5","79","SDENSTR"
"1504","178","18","8","6","92","SDIASTRD0"
"1505","178","18","8","7","96","SDIASTRD8"
"1506","178","18","8","8","133","SSH18"
"1507","178","18","8","9","134","SSH19"
"1508","178","18","8","10","189","T20_1300SD"
"1509","178","18","8","11","190","T20_1400MN"
"1510","178","18","8","12","194","T20_1600MN"
"1511","178","18","8","13","196","T20_1700MN"
"1512","178","18","8","14","198","T20_1800MN"
"1513","178","18","8","15","200","T20_1900MN"
"1514","178","18","8","16","202","T20_2000MN"
"1515","178","18","8","17","205","TFLOWDIR"
"1516","178","18","8","18","206","TSLOPE"
"1517","179","18","9","1","38","PCLDEND3"
"1518","179","18","9","2","39","PCLDEND4"
"1519","179","18","9","3","46","RDDEND1"
"1520","179","18","9","4","54","SAGESAND0"
"1521","179","18","9","5","66","SAGESTRD0"
"1522","179","18","9","6","113","SLOPSAND9"
"1523","179","18","9","7","130","SPDIASTR5"
"1524","179","18","9","8","139","T5_50SD"
"1525","179","18","9","9","140","T5_75MN"
"1526","179","18","9","10","174","T10_850MN"
"1527","179","18","9","11","176","T10_900MN"
"1528","179","18","9","12","178","T10_950MN"
"1529","179","18","9","13","189","T20_1300SD"
"1530","179","18","9","14","192","T20_1500MN"
"1531","179","18","9","15","194","T20_1600MN"
"1532","179","18","9","16","198","T20_1800MN"
"1533","179","18","9","17","203","T20_2000SD"
"1534","179","18","9","18","206","TSLOPE"
"1535","180","18","10","1","1","BLDADEN"
"1536","180","18","10","2","9","BLDADEND8"
"1537","180","18","10","3","45","RDDEND0"
"1538","180","18","10","4","54","SAGESAND0"
"1539","180","18","10","5","63","SAGESTR2"
"1540","180","18","10","6","78","SDENSAND10"
"1541","180","18","10","7","79","SDENSTR"
"1542","180","18","10","8","82","SDIASAN2"
"1543","180","18","10","9","102","SLOPSAN4"
"1544","180","18","10","10","105","SLOPSAND1"
"1545","180","18","10","11","110","SLOPSAND6"
"1546","180","18","10","12","116","SLOPSTRD0"
"1547","180","18","10","13","123","SPAGESTR3"
"1548","180","18","10","14","128","SPDIASTR2"
"1549","180","18","10","15","139","T5_50SD"
"1550","180","18","10","16","140","T5_75MN"
"1551","180","18","10","17","189","T20_1300SD"
"1552","180","18","10","18","203","T20_2000SD"
"1553","181","19","1","1","1","BLDADEN"
"1554","181","19","1","2","41","PCLDEND6"
"1555","181","19","1","3","46","RDDEND1"
"1556","181","19","1","4","61","SAGESAND9"
"1557","181","19","1","5","74","SAGESTRD8"
"1558","181","19","1","6","79","SDENSTR"
"1559","181","19","1","7","96","SDIASTRD8"
"1560","181","19","1","8","107","SLOPSAND3"
"1561","181","19","1","9","110","SLOPSAND6"
"1562","181","19","1","10","116","SLOPSTRD0"
"1563","181","19","1","11","123","SPAGESTR3"
"1564","181","19","1","12","128","SPDIASTR2"
"1565","181","19","1","13","159","T10_450SD"
"1566","181","19","1","14","172","T10_800MN"
"1567","181","19","1","15","176","T10_900MN"
"1568","181","19","1","16","178","T10_950MN"
"1569","181","19","1","17","185","T20_1100SD"
"1570","181","19","1","18","195","T20_1600SD"
"1571","181","19","1","19","197","T20_1700SD"
"1572","183","19","3","1","1","BLDADEN"
"1573","183","19","3","2","6","BLDADEND5"
"1574","183","19","3","3","27","HSLWP"
"1575","183","19","3","4","34","PCLDEN"
"1576","183","19","3","5","40","PCLDEND5"
"1577","183","19","3","6","45","RDDEND0"
"1578","183","19","3","7","54","SAGESAND0"
"1579","183","19","3","8","78","SDENSAND10"
"1580","183","19","3","9","79","SDENSTR"
"1581","183","19","3","10","80","SDENSTRD10"
"1582","183","19","3","11","116","SLOPSTRD0"
"1583","183","19","3","12","126","SPDIASAN2"
"1584","183","19","3","13","128","SPDIASTR2"
"1585","183","19","3","14","136","T5_25MN"
"1586","183","19","3","15","139","T5_50SD"
"1587","183","19","3","16","142","T5_100MN"
"1588","183","19","3","17","144","T5_150MN"
"1589","183","19","3","18","185","T20_1100SD"
"1590","183","19","3","19","199","T20_1800SD"
"1591","184","19","4","1","28","L000"
"1592","184","19","4","2","39","PCLDEND4"
"1593","184","19","4","3","40","PCLDEND5"
"1594","184","19","4","4","43","PCLP"
"1595","184","19","4","5","45","RDDEND0"
"1596","184","19","4","6","48","RDDENI"
"1597","184","19","4","7","49","RDP"
"1598","184","19","4","8","78","SDENSAND10"
"1599","184","19","4","9","79","SDENSTR"
"1600","184","19","4","10","80","SDENSTRD10"
"1601","184","19","4","11","91","SDIASTR6"
"1602","184","19","4","12","116","SLOPSTRD0"
"1603","184","19","4","13","117","SPAGESAN1"
"1604","184","19","4","14","138","T5_50MN"
"1605","184","19","4","15","139","T5_50SD"
"1606","184","19","4","16","159","T10_450SD"
"1607","184","19","4","17","179","T10_950SD"
"1608","184","19","4","18","199","T20_1800SD"
"1609","184","19","4","19","201","T20_1900SD"
"1610","185","19","5","1","2","BLDADEND1"
"1611","185","19","5","2","39","PCLDEND4"
"1612","185","19","5","3","41","PCLDEND6"
"1613","185","19","5","4","45","RDDEND0"
"1614","185","19","5","5","49","RDP"
"1615","185","19","5","6","54","SAGESAND0"
"1616","185","19","5","7","78","SDENSAND10"
"1617","185","19","5","8","79","SDENSTR"
"1618","185","19","5","9","96","SDIASTRD8"
"1619","185","19","5","10","110","SLOPSAND6"
"1620","185","19","5","11","116","SLOPSTRD0"
"1621","185","19","5","12","123","SPAGESTR3"
"1622","185","19","5","13","128","SPDIASTR2"
"1623","185","19","5","14","130","SPDIASTR5"
"1624","185","19","5","15","138","T5_50MN"
"1625","185","19","5","16","139","T5_50SD"
"1626","185","19","5","17","185","T20_1100SD"
"1627","185","19","5","18","199","T20_1800SD"
"1628","185","19","5","19","201","T20_1900SD"
"1629","186","19","6","1","1","BLDADEN"
"1630","186","19","6","2","3","BLDADEND2"
"1631","186","19","6","3","9","BLDADEND8"
"1632","186","19","6","4","27","HSLWP"
"1633","186","19","6","5","40","PCLDEND5"
"1634","186","19","6","6","45","RDDEND0"
"1635","186","19","6","7","53","SAGESAN4"
"1636","186","19","6","8","61","SAGESAND9"
"1637","186","19","6","9","78","SDENSAND10"
"1638","186","19","6","10","110","SLOPSAND6"
"1639","186","19","6","11","115","SLOPSTR1"
"1640","186","19","6","12","128","SPDIASTR2"
"1641","186","19","6","13","136","T5_25MN"
"1642","186","19","6","14","139","T5_50SD"
"1643","186","19","6","15","148","T5_250MN"
"1644","186","19","6","16","156","T10_400MN"
"1645","186","19","6","17","159","T10_450SD"
"1646","186","19","6","18","172","T10_800MN"
"1647","186","19","6","19","189","T20_1300SD"
"1648","187","19","7","1","1","BLDADEN"
"1649","187","19","7","2","39","PCLDEND4"
"1650","187","19","7","3","54","SAGESAND0"
"1651","187","19","7","4","60","SAGESAND7"
"1652","187","19","7","5","64","SAGESTR3"
"1653","187","19","7","6","70","SAGESTRD4"
"1654","187","19","7","7","76","SAGESTRD10"
"1655","187","19","7","8","78","SDENSAND10"
"1656","187","19","7","9","82","SDIASAN2"
"1657","187","19","7","10","107","SLOPSAND3"
"1658","187","19","7","11","110","SLOPSAND6"
"1659","187","19","7","12","128","SPDIASTR2"
"1660","187","19","7","13","139","T5_50SD"
"1661","187","19","7","14","140","T5_75MN"
"1662","187","19","7","15","146","T5_200MN"
"1663","187","19","7","16","170","T10_750MN"
"1664","187","19","7","17","172","T10_800MN"
"1665","187","19","7","18","184","T20_1100MN"
"1666","187","19","7","19","190","T20_1400MN"
"1667","188","19","8","1","1","BLDADEN"
"1668","188","19","8","2","35","PCLDEND0"
"1669","188","19","8","3","40","PCLDEND5"
"1670","188","19","8","4","41","PCLDEND6"
"1671","188","19","8","5","46","RDDEND1"
"1672","188","19","8","6","47","RDDEND2"
"1673","188","19","8","7","79","SDENSTR"
"1674","188","19","8","8","96","SDIASTRD8"
"1675","188","19","8","9","107","SLOPSAND3"
"1676","188","19","8","10","110","SLOPSAND6"
"1677","188","19","8","11","116","SLOPSTRD0"
"1678","188","19","8","12","124","SPAGESTR4"
"1679","188","19","8","13","128","SPDIASTR2"
"1680","188","19","8","14","130","SPDIASTR5"
"1681","188","19","8","15","136","T5_25MN"
"1682","188","19","8","16","137","T5_25SD"
"1683","188","19","8","17","173","T10_800SD"
"1684","188","19","8","18","175","T10_850SD"
"1685","188","19","8","19","189","T20_1300SD"
"1686","189","19","9","1","1","BLDADEN"
"1687","189","19","9","2","9","BLDADEND8"
"1688","189","19","9","3","45","RDDEND0"
"1689","189","19","9","4","78","SDENSAND10"
"1690","189","19","9","5","79","SDENSTR"
"1691","189","19","9","6","92","SDIASTRD0"
"1692","189","19","9","7","96","SDIASTRD8"
"1693","189","19","9","8","117","SPAGESAN1"
"1694","189","19","9","9","123","SPAGESTR3"
"1695","189","19","9","10","170","T10_750MN"
"1696","189","19","9","11","172","T10_800MN"
"1697","189","19","9","12","184","T20_1100MN"
"1698","189","19","9","13","185","T20_1100SD"
"1699","189","19","9","14","188","T20_1300MN"
"1700","189","19","9","15","190","T20_1400MN"
"1701","189","19","9","16","195","T20_1600SD"
"1702","189","19","9","17","197","T20_1700SD"
"1703","189","19","9","18","199","T20_1800SD"
"1704","189","19","9","19","206","TSLOPE"
"1705","190","19","10","1","1","BLDADEN"
"1706","190","19","10","2","41","PCLDEND6"
"1707","190","19","10","3","45","RDDEND0"
"1708","190","19","10","4","75","SAGESTRD9"
"1709","190","19","10","5","79","SDENSTR"
"1710","190","19","10","6","83","SDIASAN3"
"1711","190","19","10","7","102","SLOPSAN4"
"1712","190","19","10","8","110","SLOPSAND6"
"1713","190","19","10","9","116","SLOPSTRD0"
"1714","190","19","10","10","128","SPDIASTR2"
"1715","190","19","10","11","130","SPDIASTR5"
"1716","190","19","10","12","138","T5_50MN"
"1717","190","19","10","13","139","T5_50SD"
"1718","190","19","10","14","174","T10_850MN"
"1719","190","19","10","15","176","T10_900MN"
"1720","190","19","10","16","178","T10_950MN"
"1721","190","19","10","17","180","T10_1000MN"
"1722","190","19","10","18","185","T20_1100SD"
"1723","190","19","10","19","201","T20_1900SD"
"1724","191","20","1","1","1","BLDADEN"
"1725","191","20","1","2","2","BLDADEND1"
"1726","191","20","1","3","38","PCLDEND3"
"1727","191","20","1","4","39","PCLDEND4"
"1728","191","20","1","5","40","PCLDEND5"
"1729","191","20","1","6","45","RDDEND0"
"1730","191","20","1","7","77","SDENSAN"
"1731","191","20","1","8","78","SDENSAND10"
"1732","191","20","1","9","83","SDIASAN3"
"1733","191","20","1","10","102","SLOPSAN4"
"1734","191","20","1","11","110","SLOPSAND6"
"1735","191","20","1","12","117","SPAGESAN1"
"1736","191","20","1","13","123","SPAGESTR3"
"1737","191","20","1","14","128","SPDIASTR2"
"1738","191","20","1","15","130","SPDIASTR5"
"1739","191","20","1","16","136","T5_25MN"
"1740","191","20","1","17","139","T5_50SD"
"1741","191","20","1","18","175","T10_850SD"
"1742","191","20","1","19","189","T20_1300SD"
"1743","191","20","1","20","199","T20_1800SD"
"1744","192","20","2","1","1","BLDADEN"
"1745","192","20","2","2","39","PCLDEND4"
"1746","192","20","2","3","40","PCLDEND5"
"1747","192","20","2","4","46","RDDEND1"
"1748","192","20","2","5","54","SAGESAND0"
"1749","192","20","2","6","60","SAGESAND7"
"1750","192","20","2","7","65","SAGESTR4"
"1751","192","20","2","8","78","SDENSAND10"
"1752","192","20","2","9","80","SDENSTRD10"
"1753","192","20","2","10","102","SLOPSAN4"
"1754","192","20","2","11","110","SLOPSAND6"
"1755","192","20","2","12","128","SPDIASTR2"
"1756","192","20","2","13","139","T5_50SD"
"1757","192","20","2","14","140","T5_75MN"
"1758","192","20","2","15","146","T5_200MN"
"1759","192","20","2","16","173","T10_800SD"
"1760","192","20","2","17","175","T10_850SD"
"1761","192","20","2","18","182","T20_1000MN"
"1762","192","20","2","19","184","T20_1100MN"
"1763","192","20","2","20","186","T20_1200MN"
"1764","193","20","3","1","2","BLDADEND1"
"1765","193","20","3","2","11","BLDDEN"
"1766","193","20","3","3","18","BLDDEND6"
"1767","193","20","3","4","27","HSLWP"
"1768","193","20","3","5","28","L000"
"1769","193","20","3","6","40","PCLDEND5"
"1770","193","20","3","7","46","RDDEND1"
"1771","193","20","3","8","54","SAGESAND0"
"1772","193","20","3","9","60","SAGESAND7"
"1773","193","20","3","10","78","SDENSAND10"
"1774","193","20","3","11","80","SDENSTRD10"
"1775","193","20","3","12","102","SLOPSAN4"
"1776","193","20","3","13","118","SPAGESAN2"
"1777","193","20","3","14","123","SPAGESTR3"
"1778","193","20","3","15","136","T5_25MN"
"1779","193","20","3","16","139","T5_50SD"
"1780","193","20","3","17","189","T20_1300SD"
"1781","193","20","3","18","195","T20_1600SD"
"1782","193","20","3","19","197","T20_1700SD"
"1783","193","20","3","20","199","T20_1800SD"
"1784","194","20","4","1","1","BLDADEN"
"1785","194","20","4","2","17","BLDDEND5"
"1786","194","20","4","3","38","PCLDEND3"
"1787","194","20","4","4","39","PCLDEND4"
"1788","194","20","4","5","46","RDDEND1"
"1789","194","20","4","6","50","SAGESAN1"
"1790","194","20","4","7","77","SDENSAN"
"1791","194","20","4","8","78","SDENSAND10"
"1792","194","20","4","9","83","SDIASAN3"
"1793","194","20","4","10","87","SDIASTR2"
"1794","194","20","4","11","102","SLOPSAN4"
"1795","194","20","4","12","123","SPAGESTR3"
"1796","194","20","4","13","138","T5_50MN"
"1797","194","20","4","14","139","T5_50SD"
"1798","194","20","4","15","174","T10_850MN"
"1799","194","20","4","16","176","T10_900MN"
"1800","194","20","4","17","189","T20_1300SD"
"1801","194","20","4","18","195","T20_1600SD"
"1802","194","20","4","19","197","T20_1700SD"
"1803","194","20","4","20","203","T20_2000SD"
"1804","195","20","5","1","1","BLDADEN"
"1805","195","20","5","2","9","BLDADEND8"
"1806","195","20","5","3","35","PCLDEND0"
"1807","195","20","5","4","40","PCLDEND5"
"1808","195","20","5","5","45","RDDEND0"
"1809","195","20","5","6","96","SDIASTRD8"
"1810","195","20","5","7","107","SLOPSAND3"
"1811","195","20","5","8","110","SLOPSAND6"
"1812","195","20","5","9","115","SLOPSTR1"
"1813","195","20","5","10","126","SPDIASAN2"
"1814","195","20","5","11","161","T10_500SD"
"1815","195","20","5","12","174","T10_850MN"
"1816","195","20","5","13","176","T10_900MN"
"1817","195","20","5","14","178","T10_950MN"
"1818","195","20","5","15","185","T20_1100SD"
"1819","195","20","5","16","187","T20_1200SD"
"1820","195","20","5","17","189","T20_1300SD"
"1821","195","20","5","18","190","T20_1400MN"
"1822","195","20","5","19","200","T20_1900MN"
"1823","195","20","5","20","206","TSLOPE"
"1824","196","20","6","1","1","BLDADEN"
"1825","196","20","6","2","40","PCLDEND5"
"1826","196","20","6","3","45","RDDEND0"
"1827","196","20","6","4","47","RDDEND2"
"1828","196","20","6","5","78","SDENSAND10"
"1829","196","20","6","6","80","SDENSTRD10"
"1830","196","20","6","7","87","SDIASTR2"
"1831","196","20","6","8","90","SDIASTR5"
"1832","196","20","6","9","110","SLOPSAND6"
"1833","196","20","6","10","117","SPAGESAN1"
"1834","196","20","6","11","120","SPAGESAN4"
"1835","196","20","6","12","134","SSH19"
"1836","196","20","6","13","138","T5_50MN"
"1837","196","20","6","14","139","T5_50SD"
"1838","196","20","6","15","181","T10_1000SD"
"1839","196","20","6","16","182","T20_1000MN"
"1840","196","20","6","17","184","T20_1100MN"
"1841","196","20","6","18","186","T20_1200MN"
"1842","196","20","6","19","199","T20_1800SD"
"1843","196","20","6","20","201","T20_1900SD"
"1844","197","20","7","1","1","BLDADEN"
"1845","197","20","7","2","45","RDDEND0"
"1846","197","20","7","3","60","SAGESAND7"
"1847","197","20","7","4","63","SAGESTR2"
"1848","197","20","7","5","72","SAGESTRD6"
"1849","197","20","7","6","79","SDENSTR"
"1850","197","20","7","7","96","SDIASTRD8"
"1851","197","20","7","8","98","SDIASTRD10"
"1852","197","20","7","9","105","SLOPSAND1"
"1853","197","20","7","10","116","SLOPSTRD0"
"1854","197","20","7","11","123","SPAGESTR3"
"1855","197","20","7","12","126","SPDIASAN2"
"1856","197","20","7","13","166","T10_650MN"
"1857","197","20","7","14","172","T10_800MN"
"1858","197","20","7","15","175","T10_850SD"
"1859","197","20","7","16","176","T10_900MN"
"1860","197","20","7","17","179","T10_950SD"
"1861","197","20","7","18","189","T20_1300SD"
"1862","197","20","7","19","199","T20_1800SD"
