,,VAL,RANK,AVGP
T20_1100MN,47,32.3686359278,48.0,0.738461538462
T20_1100MN,48,32.7670730371,49.0,0.753846153846
T20_1100MN,49,33.3980901748,50.0,0.769230769231
T20_1100MN,50,33.5504273579,51.0,0.784615384615
T20_1100MN,51,33.7227307334,52.0,0.8
T20_1100MN,52,34.2672640496,53.0,0.815384615385
T20_1100MN,53,34.5675718662,54.0,0.830769230769
T20_1100MN,54,35.4527612717,55.0,0.846153846154
T20_1100MN,55,36.2512935696,56.0,0.861538461538
T20_1100MN,56,36.8289432987,57.0,0.876923076923
T20_1100MN,57,36.9289399146,58.0,0.892307692308
T20_1100MN,58,36.9515402543,59.0,0.907692307692
T20_1100MN,59,38.0597242417,60.0,0.923076923077
T20_1100MN,60,39.4104445371,61.0,0.938461538462
T20_1100MN,61,39.6324419462,62.0,0.953846153846
T20_1100MN,62,40.4120740211,63.0,0.969230769231
T20_1100MN,63,40.5852270055,64.0,0.984615384615
T20_1100MN,64,41.476080356,65.0,1.0
T20_1200MN,0,1.14222112265,1.0,0.0153846153846
T20_1200MN,1,1.63045383058,2.0,0.0307692307692
T20_1200MN,2,1.79532187284,3.0,0.0461538461538
T20_1200MN,3,2.21513508739,4.0,0.0615384615385
T20_1200MN,4,2.41526518682,5.0,0.0769230769231
T20_1200MN,5,3.06430172536,6.0,0.0923076923077
T20_1200MN,6,3.40677760228,7.0,0.107692307692
T20_1200MN,7,3.83666658466,8.0,0.123076923077
T20_1200MN,8,5.86031812228,9.0,0.138461538462
T20_1200MN,9,6.09393620005,10.0,0.153846153846
T20_1200MN,10,6.89225937427,11.0,0.169230769231
T20_1200MN,11,8.35320591832,12.0,0.184615384615
T20_1200MN,12,9.56223742131,13.0,0.2
T20_1200MN,13,10.677141775,14.0,0.215384615385
T20_1200MN,14,12.3360003803,15.0,0.230769230769
T20_1200MN,15,12.6533936363,16.0,0.246153846154
T20_1200MN,16,13.3080412999,17.0,0.261538461538
T20_1200MN,17,13.6242113025,18.0,0.276923076923
T20_1200MN,18,13.6528593465,19.0,0.292307692308
T20_1200MN,19,13.7846614923,20.0,0.307692307692
T20_1200MN,20,14.287052142,21.0,0.323076923077
T20_1200MN,21,14.6263154256,22.0,0.338461538462
T20_1200MN,22,17.7989210104,23.0,0.353846153846
T20_1200MN,23,17.9334140211,24.0,0.369230769231
T20_1200MN,24,19.4493724771,25.0,0.384615384615
T20_1200MN,25,20.5503898584,26.0,0.4
T20_1200MN,26,21.5380619795,27.0,0.415384615385
T20_1200MN,27,21.7410717227,28.0,0.430769230769
T20_1200MN,28,21.8888058146,29.0,0.446153846154
T20_1200MN,29,22.6876302501,30.0,0.461538461538
T20_1200MN,30,23.1187447916,31.0,0.476923076923
T20_1200MN,31,24.1605545222,32.0,0.492307692308
T20_1200MN,32,25.1157268764,33.0,0.507692307692
T20_1200MN,33,25.4695515132,34.0,0.523076923077
T20_1200MN,34,26.0306675434,35.0,0.538461538462
T20_1200MN,35,26.3849756005,36.0,0.553846153846
T20_1200MN,36,26.5617876958,37.0,0.569230769231
T20_1200MN,37,26.6452904442,38.0,0.584615384615
T20_1200MN,38,27.7690873433,39.0,0.6
T20_1200MN,39,28.0299321811,40.0,0.615384615385
T20_1200MN,40,28.0941238358,41.0,0.630769230769
T20_1200MN,41,29.9508701815,42.0,0.646153846154
T20_1200MN,42,30.2869619533,43.0,0.661538461538
T20_1200MN,43,30.4213896668,44.0,0.676923076923
T20_1200MN,44,30.4307073592,45.0,0.692307692308
T20_1200MN,45,31.0115092702,46.0,0.707692307692
T20_1200MN,46,32.4622557139,47.0,0.723076923077
T20_1200MN,47,32.5272629584,48.0,0.738461538462
T20_1200MN,48,33.3632800648,49.0,0.753846153846
T20_1200MN,49,33.8363607439,50.0,0.769230769231
T20_1200MN,50,33.9031568915,51.0,0.784615384615
T20_1200MN,51,34.4569565661,52.0,0.8
T20_1200MN,52,35.1592080987,53.0,0.815384615385
T20_1200MN,53,35.8612526958,54.0,0.830769230769
T20_1200MN,54,36.0063698488,55.0,0.846153846154
T20_1200MN,55,37.1730783968,56.0,0.861538461538
T20_1200MN,56,37.2259517019,57.0,0.876923076923
T20_1200MN,57,37.5706596762,58.0,0.892307692308
T20_1200MN,58,38.0478939028,59.0,0.907692307692
T20_1200MN,59,38.8096668746,60.0,0.923076923077
T20_1200MN,60,39.7061545557,61.0,0.938461538462
T20_1200MN,61,39.9804170538,62.0,0.953846153846
T20_1200MN,62,40.6436591284,63.0,0.969230769231
T20_1200MN,63,40.9132919243,64.0,0.984615384615
T20_1200MN,64,41.9047058703,65.0,1.0
T20_1300SD,0,30.5240671216,1.0,0.0153846153846
T20_1300SD,1,30.7344021108,2.0,0.0307692307692
T20_1300SD,2,33.7176293017,3.0,0.0461538461538
T20_1300SD,3,34.2539406586,4.0,0.0615384615385
T20_1300SD,4,36.3271730603,5.0,0.0769230769231
T20_1300SD,5,36.4554643591,6.0,0.0923076923077
T20_1300SD,6,37.134872223,7.0,0.107692307692
T20_1300SD,7,37.3812463065,8.0,0.123076923077
T20_1300SD,8,38.1809944452,9.0,0.138461538462
T20_1300SD,9,38.3053190153,10.0,0.153846153846
T20_1300SD,10,38.4646466552,11.0,0.169230769231
T20_1300SD,11,39.121518282,12.0,0.184615384615
T20_1300SD,12,39.6863205998,13.0,0.2
T20_1300SD,13,40.5131435808,14.0,0.215384615385
T20_1300SD,14,40.8463184391,15.0,0.230769230769
T20_1300SD,15,41.8777887868,16.0,0.246153846154
T20_1300SD,16,42.7298484417,17.0,0.261538461538
T20_1300SD,17,42.9632784013,18.0,0.276923076923
T20_1300SD,18,43.2015322496,19.0,0.292307692308
T20_1300SD,19,43.5870585246,20.0,0.307692307692
T20_1300SD,20,45.6390459687,21.0,0.323076923077
T20_1300SD,21,46.198665241,22.0,0.338461538462
T20_1300SD,22,47.1570579311,23.0,0.353846153846
T20_1300SD,23,47.2232919582,24.0,0.369230769231
T20_1300SD,24,47.6727425605,25.0,0.384615384615
T20_1300SD,25,48.4034588189,26.0,0.4
T20_1300SD,26,48.5746386794,27.0,0.415384615385
T20_1300SD,27,48.65573945,28.0,0.430769230769
T20_1300SD,28,49.059821794,29.0,0.446153846154
T20_1300SD,29,49.6872617528,30.0,0.461538461538
T20_1300SD,30,49.8987096397,31.0,0.476923076923
T20_1300SD,31,49.9301230788,32.0,0.492307692308
T20_1300SD,32,50.0244416984,33.0,0.507692307692
T20_1300SD,33,50.0738873274,34.0,0.523076923077
T20_1300SD,34,50.6203328571,35.0,0.538461538462
T20_1300SD,35,50.8881134208,36.0,0.553846153846
T20_1300SD,36,51.0337779556,37.0,0.569230769231
T20_1300SD,37,51.3718199566,38.0,0.584615384615
T20_1300SD,38,51.5572604149,39.0,0.6
T20_1300SD,39,51.8968578612,40.0,0.615384615385
T20_1300SD,40,51.9539562044,41.0,0.630769230769
T20_1300SD,41,51.9758665997,42.0,0.646153846154
T20_1300SD,42,52.0180293755,43.0,0.661538461538
T20_1300SD,43,52.0633173843,44.0,0.676923076923
T20_1300SD,44,52.0956342607,45.0,0.692307692308
T20_1300SD,45,52.1658582579,46.0,0.707692307692
T20_1300SD,46,52.2021896899,47.0,0.723076923077
T20_1300SD,47,52.6285623077,48.0,0.738461538462
T20_1300SD,48,52.7158807921,49.0,0.753846153846
T20_1300SD,49,52.7663961825,50.0,0.769230769231
T20_1300SD,50,52.7889200175,51.0,0.784615384615
T20_1300SD,51,52.8359620283,52.0,0.8
T20_1300SD,52,52.8841861505,53.0,0.815384615385
T20_1300SD,53,53.0014960534,54.0,0.830769230769
T20_1300SD,54,53.1198814916,55.0,0.846153846154
T20_1300SD,55,53.1618855169,56.0,0.861538461538
T20_1300SD,56,53.180160713,57.0,0.876923076923
T20_1300SD,57,53.2625886133,58.0,0.892307692308
T20_1300SD,58,53.2846001184,59.0,0.907692307692
T20_1300SD,59,53.3565169125,60.0,0.923076923077
T20_1300SD,60,53.4339680019,61.0,0.938461538462
T20_1300SD,61,53.5953144621,62.0,0.953846153846
T20_1300SD,62,53.9467679132,63.0,0.969230769231
T20_1300SD,63,54.2182016306,64.0,0.984615384615
T20_1300SD,64,56.6717060262,65.0,1.0
T5_25MN,0,0.00253619226145,1.0,0.0175438596491
T5_25MN,1,0.00317221612066,2.0,0.0350877192982
T5_25MN,2,0.00418149571033,3.0,0.0526315789474
T5_25MN,3,0.0106911850576,4.0,0.0701754385965
T5_25MN,4,0.0147157954655,5.0,0.0877192982456
T5_25MN,5,0.0154308654614,6.0,0.105263157895
T5_25MN,6,0.0158122702685,7.0,0.122807017544
T5_25MN,7,0.0217652459454,8.0,0.140350877193
T5_25MN,8,0.0224753241739,9.0,0.157894736842
T5_25MN,9,0.0319406304217,10.0,0.175438596491
T5_25MN,10,0.0360159805795,11.0,0.19298245614
T5_25MN,11,0.0440017373439,12.0,0.210526315789
T5_25MN,12,0.0446567821043,13.0,0.228070175439
T5_25MN,13,0.0548317240239,14.0,0.245614035088
T5_25MN,14,0.0579601220943,15.0,0.263157894737
T5_25MN,15,0.0631841161943,16.0,0.280701754386
T5_25MN,16,0.0667381195588,17.0,0.298245614035
T5_25MN,17,0.0723660346943,18.0,0.315789473684
T5_25MN,18,0.0788804770279,19.0,0.333333333333
T5_25MN,19,0.0819696420763,20.0,0.350877192982
T5_25MN,20,0.0895983549475,21.0,0.368421052632
T5_25MN,21,0.0897483538016,22.0,0.385964912281
T5_25MN,22,0.0975299866373,23.0,0.40350877193
T5_25MN,23,0.0992466554431,24.0,0.421052631579
T5_25MN,24,0.102595717419,25.0,0.438596491228
T5_25MN,25,0.10520958488,26.0,0.456140350877
T5_25MN,26,0.107474483016,27.0,0.473684210526
T5_25MN,27,0.107722389948,28.0,0.491228070175
T5_25MN,28,0.11218221816,29.0,0.508771929825
T5_25MN,29,0.11838516648,30.0,0.526315789474
T5_25MN,30,0.12989521816,31.0,0.543859649123
T5_25MN,31,0.131295607839,32.0,0.561403508772
T5_25MN,32,0.134282279503,33.0,0.578947368421
T5_25MN,33,0.154891893776,34.0,0.59649122807
T5_25MN,34,0.15798987506,35.0,0.614035087719
T5_25MN,35,0.162399030011,36.0,0.631578947368
T5_25MN,36,0.175027320978,37.0,0.649122807018
T5_25MN,37,0.180402564302,38.0,0.666666666667
T5_25MN,38,0.195022966647,39.0,0.684210526316
T5_25MN,39,0.195480189803,40.0,0.701754385965
T5_25MN,40,0.202091344775,41.0,0.719298245614
T5_25MN,41,0.215407278023,42.0,0.736842105263
T5_25MN,42,0.223747203371,43.0,0.754385964912
T5_25MN,43,0.223748055075,44.0,0.771929824561
T5_25MN,44,0.229713891818,45.0,0.789473684211
T5_25MN,45,0.236788990017,46.0,0.80701754386
T5_25MN,46,0.242252280076,47.0,0.824561403509
T5_25MN,47,0.244845812758,48.0,0.842105263158
T5_25MN,48,0.246317627764,49.0,0.859649122807
T5_25MN,49,0.257140673882,50.0,0.877192982456
T5_25MN,50,0.270418211325,51.0,0.894736842105
T5_25MN,51,0.357333487945,52.0,0.912280701754
T5_25MN,52,0.39770984078,53.0,0.929824561404
T5_25MN,53,0.425848389923,54.0,0.947368421053
T5_25MN,54,0.452858803114,55.0,0.964912280702
T5_25MN,55,0.626757973477,56.0,0.982456140351
T5_25MN,56,1.43169895398,57.0,1.0
T5_50MN,0,0.0157320037094,1.0,0.0161290322581
T5_50MN,1,0.0224052524398,2.0,0.0322580645161
T5_50MN,2,0.0341053749025,3.0,0.0483870967742
T5_50MN,3,0.0571997714507,4.0,0.0645161290323
T5_50MN,4,0.0573249134161,5.0,0.0806451612903
T5_50MN,5,0.0641911796928,6.0,0.0967741935484
T5_50MN,6,0.0752915633766,7.0,0.112903225806
T5_50MN,7,0.0913877346929,8.0,0.129032258065
T5_50MN,8,0.0974469013963,9.0,0.145161290323
T5_50MN,9,0.102858471058,10.0,0.161290322581
T5_50MN,10,0.111995280212,11.0,0.177419354839
T5_50MN,11,0.124767617172,12.0,0.193548387097
T5_50MN,12,0.161368256613,13.0,0.209677419355
T5_50MN,13,0.18159307622,14.0,0.225806451613
T5_50MN,14,0.183682780396,15.0,0.241935483871
T5_50MN,15,0.191607625867,16.0,0.258064516129
T5_50MN,16,0.192400670419,17.0,0.274193548387
T5_50MN,17,0.19772223886,18.0,0.290322580645
T5_50MN,18,0.204320896089,19.0,0.306451612903
T5_50MN,19,0.205290814242,20.0,0.322580645161
T5_50MN,20,0.225287834746,21.0,0.338709677419
T5_50MN,21,0.235592412306,22.0,0.354838709677
T5_50MN,22,0.242832473051,23.0,0.370967741935
T5_50MN,23,0.254164549423,24.0,0.387096774194
T5_50MN,24,0.28219874726,25.0,0.403225806452
T5_50MN,25,0.287080592634,26.0,0.41935483871
T5_50MN,26,0.287223840691,27.0,0.435483870968
T5_50MN,27,0.296435476738,28.0,0.451612903226
T5_50MN,28,0.304821440123,29.0,0.467741935484
T5_50MN,29,0.306032153487,30.0,0.483870967742
T5_50MN,30,0.332853102048,31.0,0.5
T5_50MN,31,0.338184345358,32.0,0.516129032258
T5_50MN,32,0.364915405831,33.0,0.532258064516
T5_50MN,33,0.366802560033,34.0,0.548387096774
T5_50MN,34,0.376966794564,35.0,0.564516129032
T5_50MN,35,0.38232134308,36.0,0.58064516129
T5_50MN,36,0.386664089482,37.0,0.596774193548
T5_50MN,37,0.461528753583,38.0,0.612903225806
T5_50MN,38,0.468973788432,39.0,0.629032258065
T5_50MN,39,0.472945941896,40.0,0.645161290323
T5_50MN,40,0.497089385526,41.0,0.661290322581
T5_50MN,41,0.500848980008,42.0,0.677419354839
T5_50MN,42,0.505731700936,43.0,0.693548387097
T5_50MN,43,0.513460838502,44.0,0.709677419355
T5_50MN,44,0.520107961448,45.0,0.725806451613
T5_50MN,45,0.521473407876,46.0,0.741935483871
T5_50MN,46,0.528376200061,47.0,0.758064516129
T5_50MN,47,0.564645621097,48.0,0.774193548387
T5_50MN,48,0.573035595935,49.0,0.790322580645
T5_50MN,49,0.581321562218,50.0,0.806451612903
T5_50MN,50,0.604620337789,51.0,0.822580645161
T5_50MN,51,0.712391267393,52.0,0.838709677419
T5_50MN,52,0.726888001562,53.0,0.854838709677
T5_50MN,53,0.734306927373,54.0,0.870967741935
T5_50MN,54,0.75377151307,55.0,0.887096774194
T5_50MN,55,0.772825123794,56.0,0.903225806452
T5_50MN,56,0.782005334885,57.0,0.91935483871
T5_50MN,57,0.826463972499,58.0,0.935483870968
T5_50MN,58,0.930405988553,59.0,0.951612903226
T5_50MN,59,1.2171654134,60.0,0.967741935484
T5_50MN,60,1.74584793634,61.0,0.983870967742
T5_50MN,61,2.27033085511,62.0,1.0
T5_50SD,0,0.915114106827,1.0,0.0161290322581
T5_50SD,1,1.00770013482,2.0,0.0322580645161
T5_50SD,2,1.43358528721,3.0,0.0483870967742
T5_50SD,3,1.47236906126,4.0,0.0645161290323
T5_50SD,4,1.56945886303,5.0,0.0806451612903
T5_50SD,5,1.65105620696,6.0,0.0967741935484
T5_50SD,6,1.98124208202,7.0,0.112903225806
T5_50SD,7,2.0124015194,8.0,0.129032258065
T5_50SD,8,2.04222065579,9.0,0.145161290323
T5_50SD,9,2.09318407494,10.0,0.161290322581
T5_50SD,10,2.17729033929,11.0,0.177419354839
T5_50SD,11,2.21841558302,12.0,0.193548387097
T5_50SD,12,2.22344320286,13.0,0.209677419355
T5_50SD,13,2.29812671128,14.0,0.225806451613
T5_50SD,14,2.37757678584,15.0,0.241935483871
T5_50SD,15,2.3776632618,16.0,0.258064516129
T5_50SD,16,2.37818706942,17.0,0.274193548387
T5_50SD,17,2.58880363205,18.0,0.290322580645
T5_50SD,18,2.59169555978,19.0,0.306451612903
T5_50SD,19,2.86004529755,20.0,0.322580645161
T5_50SD,20,2.86301380955,21.0,0.338709677419
T5_50SD,21,2.91024343447,22.0,0.354838709677
T5_50SD,22,2.94604604501,23.0,0.370967741935
T5_50SD,23,3.00378680732,24.0,0.387096774194
T5_50SD,24,3.17250009522,25.0,0.403225806452
T5_50SD,25,3.22917060706,26.0,0.41935483871
T5_50SD,26,3.35972524593,27.0,0.435483870968
T5_50SD,27,3.37711581814,28.0,0.451612903226
T5_50SD,28,3.39227332928,29.0,0.467741935484
T5_50SD,29,3.46776496729,30.0,0.483870967742
T5_50SD,30,3.54887457705,31.0,0.5
T5_50SD,31,3.55516768705,32.0,0.516129032258
T5_50SD,32,3.62554630015,33.0,0.532258064516
T5_50SD,33,3.68719290458,34.0,0.548387096774
T5_50SD,34,3.689387031,35.0,0.564516129032
T5_50SD,35,3.79150903172,36.0,0.58064516129
T5_50SD,36,3.92079452767,37.0,0.596774193548
T5_50SD,37,4.07168300235,38.0,0.612903225806
T5_50SD,38,4.11199747057,39.0,0.629032258065
T5_50SD,39,4.16886975556,40.0,0.645161290323
T5_50SD,40,4.16973180261,41.0,0.661290322581
T5_50SD,41,4.19437702436,42.0,0.677419354839
T5_50SD,42,4.27526131135,43.0,0.693548387097
T5_50SD,43,4.33193526631,44.0,0.709677419355
T5_50SD,44,4.54120663711,45.0,0.725806451613
T5_50SD,45,4.67396359113,46.0,0.741935483871
T5_50SD,46,4.70285125636,47.0,0.758064516129
T5_50SD,47,4.7963633145,48.0,0.774193548387
T5_50SD,48,4.83252562646,49.0,0.790322580645
T5_50SD,49,5.13257106066,50.0,0.806451612903
T5_50SD,50,5.25349552473,51.0,0.822580645161
T5_50SD,51,5.45229393568,52.0,0.838709677419
T5_50SD,52,5.60366698463,53.0,0.854838709677
T5_50SD,53,5.72876200927,54.0,0.870967741935
T5_50SD,54,5.91010668362,55.0,0.887096774194
T5_50SD,55,6.17617255696,56.0,0.903225806452
T5_50SD,56,6.17652245754,57.0,0.91935483871
T5_50SD,57,6.17682570271,58.0,0.935483870968
T5_50SD,58,6.47537162006,59.0,0.951612903226
T5_50SD,59,6.56377010112,60.0,0.967741935484
T5_50SD,60,7.1714857337,61.0,0.983870967742
T5_50SD,61,8.16984285625,62.0,1.0
TSLOPE,0,1.38212789183,1.0,0.010101010101
TSLOPE,1,1.62246415961,2.0,0.020202020202
TSLOPE,2,1.96352840766,3.0,0.030303030303
TSLOPE,3,2.15018844996,4.0,0.040404040404
TSLOPE,4,2.48776276816,5.0,0.0505050505051
TSLOPE,5,2.60944744912,6.0,0.0606060606061
TSLOPE,6,2.75767838726,7.0,0.0707070707071
TSLOPE,7,3.0239000346,8.0,0.0808080808081
TSLOPE,8,3.02782199295,9.0,0.0909090909091
TSLOPE,9,3.06973927979,10.0,0.10101010101
TSLOPE,10,3.08795039075,11.0,0.111111111111
TSLOPE,11,3.53897331221,12.0,0.121212121212
TSLOPE,12,3.64434618229,13.0,0.131313131313
TSLOPE,13,3.65277993132,14.0,0.141414141414
TSLOPE,14,3.9440196715,15.0,0.151515151515
TSLOPE,15,3.98141955922,16.0,0.161616161616
TSLOPE,16,4.04979849588,17.0,0.171717171717
TSLOPE,17,4.14473738373,18.0,0.181818181818
TSLOPE,18,4.18105720574,19.0,0.191919191919
TSLOPE,19,4.19849632402,20.0,0.20202020202
TSLOPE,20,4.23471102834,21.0,0.212121212121
TSLOPE,21,4.27729110435,22.0,0.222222222222
TSLOPE,22,4.28362949707,23.0,0.232323232323
TSLOPE,23,4.34337508445,24.0,0.242424242424
TSLOPE,24,4.4855673679,25.0,0.252525252525
TSLOPE,25,4.49553072557,26.0,0.262626262626
TSLOPE,26,4.81566180134,27.0,0.272727272727
TSLOPE,27,4.95388664744,28.0,0.282828282828
TSLOPE,28,4.9539538542,29.0,0.292929292929
TSLOPE,29,5.04995815957,30.0,0.30303030303
TSLOPE,30,5.05150596622,31.0,0.313131313131
TSLOPE,31,5.08867086687,32.0,0.323232323232
TSLOPE,32,5.14726529762,33.0,0.333333333333
TSLOPE,33,5.19813238187,34.0,0.343434343434
TSLOPE,34,5.27255798169,35.0,0.353535353535
TSLOPE,35,5.31356798461,36.0,0.363636363636
TSLOPE,36,5.52235283493,37.0,0.373737373737
TSLOPE,37,5.68320654725,38.0,0.383838383838
TSLOPE,38,5.7807781143,39.0,0.393939393939
TSLOPE,39,5.87114143643,40.0,0.40404040404
TSLOPE,40,5.89942046375,41.0,0.414141414141
TSLOPE,41,6.07434340337,42.0,0.424242424242
TSLOPE,42,6.18959849334,43.0,0.434343434343
TSLOPE,43,6.26266070871,44.0,0.444444444444
TSLOPE,44,6.29359131661,45.0,0.454545454545
TSLOPE,45,6.42144552781,46.0,0.464646464646
TSLOPE,46,6.46956884015,47.0,0.474747474747
TSLOPE,47,6.4866927119,48.0,0.484848484848
TSLOPE,48,6.51870584125,49.0,0.494949494949
TSLOPE,49,6.58185211433,50.0,0.505050505051
TSLOPE,50,6.63514524535,51.0,0.515151515152
TSLOPE,51,6.75925458583,52.0,0.525252525253
TSLOPE,52,6.78729969099,53.0,0.535353535354
TSLOPE,53,7.03968641527,54.0,0.545454545455
TSLOPE,54,7.10358356378,55.0,0.555555555556
TSLOPE,55,7.16132638599,56.0,0.565656565657
TSLOPE,56,7.41589804693,57.0,0.575757575758
TSLOPE,57,7.70522705687,58.0,0.585858585859
TSLOPE,58,7.73065329918,59.0,0.59595959596
TSLOPE,59,7.73433339378,60.0,0.606060606061
TSLOPE,60,7.78948991334,61.0,0.616161616162
TSLOPE,61,7.80144295691,62.0,0.626262626263
TSLOPE,62,7.9705775997,63.0,0.636363636364
TSLOPE,63,8.01834267254,64.0,0.646464646465
TSLOPE,64,8.05565795459,65.0,0.656565656566
TSLOPE,65,8.05806604299,66.0,0.666666666667
TSLOPE,66,8.11768120322,67.0,0.676767676768
TSLOPE,67,8.1668680966,68.0,0.686868686869
TSLOPE,68,8.34939828859,69.0,0.69696969697
TSLOPE,69,8.37489944218,70.0,0.707070707071
TSLOPE,70,8.41303265778,71.0,0.717171717172
TSLOPE,71,8.59436285727,72.0,0.727272727273
TSLOPE,72,8.61508741204,73.0,0.737373737374
TSLOPE,73,8.96005008742,74.0,0.747474747475
TSLOPE,74,9.05863940014,75.0,0.757575757576
TSLOPE,75,9.06894677233,76.0,0.767676767677
TSLOPE,76,9.13241220132,77.0,0.777777777778
TSLOPE,77,9.2482299204,78.0,0.787878787879
TSLOPE,78,9.47029354087,79.0,0.79797979798
TSLOPE,79,9.56307922907,80.0,0.808080808081
TSLOPE,80,9.8452576353,81.0,0.818181818182
TSLOPE,81,9.93943427172,82.0,0.828282828283
TSLOPE,82,9.9600761044,83.0,0.838383838384
TSLOPE,83,10.7277671986,84.0,0.848484848485
TSLOPE,84,10.872081069,85.0,0.858585858586
TSLOPE,85,11.017762666,86.0,0.868686868687
TSLOPE,86,11.1830020292,87.0,0.878787878788
TSLOPE,87,11.1912910845,88.0,0.888888888889
TSLOPE,88,11.3398894606,89.0,0.89898989899
TSLOPE,89,11.4207241413,90.0,0.909090909091
TSLOPE,90,11.9228571431,91.0,0.919191919192
TSLOPE,91,12.1078252996,92.0,0.929292929293
TSLOPE,92,12.2500904944,93.0,0.939393939394
TSLOPE,93,12.3317492265,94.0,0.949494949495
TSLOPE,94,12.5528480165,95.0,0.959595959596
TSLOPE,95,12.8067794138,96.0,0.969696969697
TSLOPE,96,13.5750720641,97.0,0.979797979798
TSLOPE,97,15.4362378634,98.0,0.989898989899
TSLOPE,98,16.7388504932,99.0,1.0
