VARSET3,VARNAMES3,FUNCLABEL3,DFCOEF3,Y0,Y1,Z0,Z1,DFCOEF3_ADJ,Z0_ADJ,Z1_ADJ,SD,B*,LOADING,RL,RANK
15,PCLDEND4,LN1,1.44621557588,0.06,0.163265306122,0.187688260484,1.27545968465,1.44621557588,0.187688260484,1.27545968465,0.315869027653,0.456814707729,0.38728117379,0.675206247018,4.0
15,RDDEN,LN1,-21.1078595022,0.04717518,0.0415864489796,0.187688260484,1.27545968465,-21.1078595022,0.187688260484,1.27545968465,0.0272652203833,-0.575510441147,-0.242819291837,-0.423343848967,5.0
15,SDIASTRD7,LN1,42.5322535898,0.00619772,0.0135395918367,0.187688260484,1.27545968465,42.5322535898,0.187688260484,1.27545968465,0.0184201364495,0.783449914628,0.472164084012,0.823195550722,3.0
15,SPDIASTR2,LN1,1.2357402831,0.62,0.836734693878,0.187688260484,1.27545968465,1.2357402831,0.187688260484,1.27545968465,0.447628258172,0.553152270476,0.573574630715,1.0,1.0
16,RDDEND1,LN1,-1.6799369615,0.74,0.489795918367,-0.650406486394,0.499769522827,-1.6799369615,-0.650406486394,0.499769522827,0.488794241321,-0.821143512563,-0.589178626584,-1.18757967634,5.0
16,SAGESAND0,LN1,308.651058936,0.0,0.000749734693878,-0.650406486394,0.499769522827,308.651058936,-0.650406486394,0.499769522827,0.00173941037205,0.536870853256,0.49611713498,1.0,1.0
16,SDENSTRD10,LN1,1.29301192495,0.82,0.938775510204,-0.650406486394,0.499769522827,1.29301192495,-0.650406486394,0.499769522827,0.558290526239,0.721876308014,0.244875491437,0.493584023149,2.0
16,SDIASTRD8,LN1,-65.9190140373,0.00634682,0.00200787755102,-0.650406486394,0.499769522827,-65.9190140373,-0.650406486394,0.499769522827,0.0100227408606,-0.660689195483,-0.498282990477,-1.00436561317,4.0
16,T5_25MN,LN1,-1.4159403479,0.0347096519587,-0.00684969634391,-0.650406486394,0.499769522827,-1.4159403479,-0.650406486394,0.499769522827,0.273739167128,-0.387598331538,-0.174747294833,-0.352229912075,3.0
17,PCLDEND0,LN1,1.57816222516,0.04,0.183673469388,0.359810137285,1.50143789813,1.57816222516,0.359810137285,1.50143789813,0.315869027653,0.498492567539,0.525487052839,0.994733948768,2.0
17,RDDEND1,LN1,-1.51039158595,0.74,0.489795918367,0.359810137285,1.50143789813,-1.51039158595,0.359810137285,1.50143789813,0.488794241321,-0.738270709351,-0.59137204922,-1.11945261169,5.0
17,SDIASTR2,LN1,50.3016763122,0.00896142266379,0.0154221872608,0.359810137285,1.50143789813,50.3016763122,0.359810137285,1.50143789813,0.0141293219768,0.710728580587,0.528268944163,1.0,1.0
17,SDIASTRD7,LN1,23.9749419441,0.00619772,0.0135395918367,0.359810137285,1.50143789813,23.9749419441,0.359810137285,1.50143789813,0.0184201364495,0.44162170198,0.460475407176,0.871668517076,3.0
17,SPDIASTRC,LN1,0.473842361956,1.72,1.79591836735,0.359810137285,1.50143789813,0.473842361956,0.359810137285,1.50143789813,0.990680132184,0.469426213777,0.0885331447718,0.167591045716,4.0
18,PCLDEND6,LN1,-7.24321874258,0.02,0.0,-0.299240237899,0.924180769121,-7.24321874258,-0.299240237899,0.924180769121,0.100503781526,-0.727970874048,-0.222476046292,-0.461681040585,3.0
18,RDDEN,LN1,-35.8500126511,0.04717518,0.0415864489796,-0.299240237899,0.924180769121,-35.8500126511,-0.299240237899,0.924180769121,0.0272652203833,-0.977458495675,-0.229160552433,-0.475552690151,4.0
18,SAGESAND0,LN1,285.251596236,0.0,0.000749734693878,-0.299240237899,0.924180769121,285.251596236,-0.299240237899,0.924180769121,0.00173941037205,0.496169585137,0.481882569859,1.0,1.0
18,SDENSTR,LN1,57.214218359,0.0338100779201,0.0406710985381,-0.299240237899,0.924180769121,57.214218359,-0.299240237899,0.924180769121,0.0236910427014,1.35546449027,0.323772690241,0.671891266654,2.0
18,SDIASTRD8,LN1,-62.6395965364,0.00634682,0.00200787755102,-0.299240237899,0.924180769121,-62.6395965364,-0.299240237899,0.924180769121,0.0100227408606,-0.627820443697,-0.483986282751,-1.00436561317,5.0
19,BLDADEND5,LN1,1.99819853174,0.0,0.122448979592,2.61991543733,3.72503256993,1.99819853174,2.61991543733,3.72503256993,0.239820588476,0.479209147772,0.599794270293,1.0,1.0
19,PCLDEND0,LN1,1.55533849005,0.04,0.183673469388,2.61991543733,3.72503256993,1.55533849005,2.61991543733,3.72503256993,0.315869027653,0.491283256524,0.534322106107,0.890842298053,4.0
19,SDIASTRD7,LN1,18.6563588012,0.00619772,0.0135395918367,2.61991543733,3.72503256993,18.6563588012,2.61991543733,3.72503256993,0.0184201364495,0.34365267477,0.468217414765,0.780630022585,5.0
19,SPAGESTR3,LN1,1.88502553293,0.88,1.0,2.61991543733,3.72503256993,1.88502553293,2.61991543733,3.72503256993,0.239820588476,0.452067932598,0.587798384887,0.98,2.0
19,SPDIASTR2,LN1,1.26331054949,0.62,0.836734693878,2.61991543733,3.72503256993,1.26331054949,2.61991543733,3.72503256993,0.447628258172,0.565493500798,0.568780302996,0.948292324831,3.0
20,PCLDEND0,LN1,1.74528860256,0.04,0.183673469388,0.359766708362,1.57429944937,1.74528860256,0.359766708362,1.57429944937,0.315869027653,0.551282613864,0.510188824488,0.939417387156,2.0
20,PCLDEND4,LN1,1.10086471131,0.06,0.163265306122,0.359766708362,1.57429944937,1.10086471131,0.359766708362,1.57429944937,0.315869027653,0.347729065938,0.366698217601,0.675206247018,3.0
20,RDDEND1,LN1,-1.3336293685,0.74,0.489795918367,0.359766708362,1.57429944937,-1.3336293685,0.359766708362,1.57429944937,0.488794241321,-0.651870355381,-0.574155745601,-1.05720051962,6.0
20,SDENSTRD10,LN1,1.0519636839,0.82,0.938775510204,0.359766708362,1.57429944937,1.0519636839,0.359766708362,1.57429944937,0.558290526239,0.58730135867,0.238631654343,0.43939560111,4.0
20,SDIASTRD8,LN1,-41.1368124011,0.00634682,0.00200787755102,0.359766708362,1.57429944937,-41.1368124011,0.359766708362,1.57429944937,0.0100227408606,-0.412303610527,-0.485577767096,-0.894100723756,5.0
20,SPDIASTR2,LN1,0.982688285737,0.62,0.836734693878,0.359766708362,1.57429944937,0.982688285737,0.359766708362,1.57429944937,0.447628258172,0.43987904567,0.543090676693,1.0,1.0
21,PCLDEND4,LN1,1.36359036471,0.06,0.163265306122,1.31543403319,2.47681417935,1.36359036471,1.31543403319,2.47681417935,0.315869027653,0.430715962618,0.374503770833,0.653360103801,5.0
21,RDDEN,LN1,-21.3767903224,0.04717518,0.0415864489796,1.31543403319,2.47681417935,-21.3767903224,1.31543403319,2.47681417935,0.0272652203833,-0.582842899229,-0.234808058274,-0.409646655857,6.0
21,SAGESAND0,LN1,270.688581768,0.0,0.000749734693878,1.31543403319,2.47681417935,270.688581768,1.31543403319,2.47681417935,0.00173941037205,0.470838526721,0.493758237808,0.86141170966,3.0
21,SDIASTRD7,LN1,41.0950525505,0.00619772,0.0135395918367,1.31543403319,2.47681417935,41.0950525505,1.31543403319,2.47681417935,0.0184201364495,0.75697647538,0.45658617532,0.796561247535,4.0
21,SPAGESTR3,LN1,1.58984022532,0.88,1.0,1.31543403319,2.47681417935,1.58984022532,1.31543403319,2.47681417935,0.239820588476,0.381276418419,0.573196570549,1.0,1.0
21,SPDIASTR2,LN1,0.94889921809,0.62,0.836734693878,1.31543403319,2.47681417935,0.94889921809,1.31543403319,2.47681417935,0.447628258172,0.424754104174,0.554650927012,0.967645229419,2.0
22,RDDEND1,LN1,-1.46207252223,0.74,0.489795918367,-0.525781030073,0.647859002832,-1.46207252223,-0.525781030073,0.647859002832,0.488794241321,-0.714652629261,-0.583404867132,-1.11945261169,6.0
22,SDIASTR2,LN1,42.6546587811,0.00896142266379,0.0154221872608,-0.525781030073,0.647859002832,42.6546587811,-0.525781030073,0.647859002832,0.0141293219768,0.602681407728,0.521151910351,1.0,1.0
22,SDIASTRD7,LN1,31.1534559143,0.00619772,0.0135395918367,-0.525781030073,0.647859002832,31.1534559143,-0.525781030073,0.647859002832,0.0184201364495,0.573850908815,0.454271712867,0.871668517076,2.0
22,SPAGESAN1,LN1,3.48910149536,0.0,0.0408163265306,-0.525781030073,0.647859002832,3.48910149536,-0.525781030073,0.647859002832,0.14140677897,0.493382603959,0.328976915473,0.631249562631,3.0
22,T10_750SD,LN1,0.0275383613174,14.520673792,11.8223442179,-0.525781030073,0.647859002832,0.0275383613174,-0.525781030073,0.647859002832,34.7931242701,0.958145627512,-0.0883900345305,-0.169605124293,4.0
22,T20_1300SD,LN1,-0.0211189784949,19.8423303421,8.69537078891,-0.525781030073,0.647859002832,-0.0211189784949,-0.525781030073,0.647859002832,46.2820754209,-0.977430155515,-0.274501889392,-0.526721449044,5.0
23,PCLDEND0,LN1,1.72497909381,0.04,0.183673469388,1.72383903697,2.9382587711,1.72497909381,1.72383903697,2.9382587711,0.315869027653,0.544867469082,0.510210338232,0.909022753115,3.0
23,PCLDEND5,LN1,-2.2272677631,0.04,0.0204081632653,1.72383903697,2.9382587711,-2.2272677631,1.72383903697,2.9382587711,0.172292196902,-0.383740855993,-0.127552584558,-0.227255688279,5.0
23,RDDEND1,LN1,-1.162448358,0.74,0.489795918367,1.72383903697,2.9382587711,-1.162448358,1.72383903697,2.9382587711,0.488794241321,-0.568198063224,-0.574179956715,-1.02299503935,6.0
23,SDIASTR2,LN1,49.1101005485,0.00896142266379,0.0154221872608,1.72383903697,2.9382587711,49.1101005485,1.72383903697,2.9382587711,0.0141293219768,0.693892422963,0.512911355708,0.913835055334,2.0
23,SPAGESTR3,LN1,2.10973633481,0.88,1.0,1.72383903697,2.9382587711,2.10973633481,1.72383903697,2.9382587711,0.239820588476,0.505958209343,0.561273451609,1.0,1.0
23,SSH18,LN1,0.904347135156,0.34,0.408163265306,1.72383903697,2.9382587711,0.904347135156,1.72383903697,2.9382587711,0.486257229858,0.439745332771,0.157240361599,0.280149294694,4.0
24,PCLDEND6,LN1,-7.06787754187,0.02,0.0,-0.705356274217,0.644189522801,-7.06787754187,-0.705356274217,0.644189522801,0.100503781526,-0.71034842032,-0.213767740544,-0.461681040585,3.0
24,RDDEN,LN1,-24.5209801772,0.04717518,0.0415864489796,-0.705356274217,0.644189522801,-24.5209801772,-0.705356274217,0.644189522801,0.0272652203833,-0.668569928544,-0.220190597289,-0.475552690151,4.0
24,RDDEND1,LN1,-0.996882115914,0.74,0.489795918367,-0.705356274217,0.644189522801,-0.996882115914,-0.705356274217,0.644189522801,0.488794241321,-0.487270237535,-0.549873617953,-1.18757967634,6.0
24,SAGESAND0,LN1,259.36570146,0.0,0.000749734693878,-0.705356274217,0.644189522801,259.36570146,-0.705356274217,0.644189522801,0.00173941037205,0.451143391273,0.463020400996,1.0,1.0
24,SDENSTR,LN1,51.2706206638,0.0338100779201,0.0406710985381,-0.705356274217,0.644189522801,51.2706206638,-0.705356274217,0.644189522801,0.0236910427014,1.21465446347,0.311099363712,0.671891266654,2.0
24,SDIASTRD8,LN1,-63.4944718183,0.00634682,0.00200787755102,-0.705356274217,0.644189522801,-63.4944718183,-0.705356274217,0.644189522801,0.0100227408606,-0.636388637116,-0.465041768956,-1.00436561317,5.0
25,PCLDEND0,LN1,2.09481632084,0.04,0.183673469388,2.05332726617,3.31373469965,2.09481632084,2.05332726617,3.31373469965,0.315869027653,0.661687594375,0.501966312202,0.909022753115,3.0
25,PCLDEND4,LN1,1.68196708106,0.06,0.163265306122,2.05332726617,3.31373469965,1.68196708106,2.05332726617,3.31373469965,0.315869027653,0.531281306437,0.360788286895,0.653360103801,5.0
25,RDDEN,LN1,-13.5585336444,0.04717518,0.0415864489796,2.05332726617,3.31373469965,-13.5585336444,2.05332726617,3.31373469965,0.0272652203833,-0.369676407889,-0.226208662481,-0.409646655857,7.0
25,SDIASTRD7,LN1,34.8346115459,0.00619772,0.0135395918367,2.05332726617,3.31373469965,34.8346115459,2.05332726617,3.31373469965,0.0184201364495,0.641658297841,0.439864580395,0.796561247535,4.0
25,SPAGESTR3,LN1,1.67953962757,0.88,1.0,2.05332726617,3.31373469965,1.67953962757,2.05332726617,3.31373469965,0.239820588476,0.402788181853,0.552204343051,1.0,1.0
25,SPDIASTR2,LN1,1.0902116978,0.62,0.836734693878,2.05332726617,3.31373469965,1.0902116978,2.05332726617,3.31373469965,0.447628258172,0.488009563326,0.534337898218,0.967645229419,2.0
25,T10_500SD,LN1,0.015318800044,9.03605763578,10.1060732024,2.05332726617,3.31373469965,0.015318800044,2.05332726617,3.31373469965,28.0069586372,0.429032999203,0.0421627745487,0.0763535728745,6.0
26,PCLDEND0,LN1,1.31934182908,0.04,0.183673469388,-0.454499602994,0.93097864487,1.31934182908,-0.454499602994,0.93097864487,0.315869027653,0.416739220692,0.484087268478,1.0,1.0
26,PCLDEND6,LN1,-7.64176535089,0.02,0.0,-0.454499602994,0.93097864487,-7.64176535089,-0.454499602994,0.93097864487,0.100503781526,-0.768026315298,-0.211788179959,-0.4375,4.0
26,RDDEN,LN1,-23.2563943875,0.04717518,0.0415864489796,-0.454499602994,0.93097864487,-23.2563943875,-0.454499602994,0.93097864487,0.0272652203833,-0.634090718296,-0.218151558908,-0.450645107015,5.0
26,RDDEND1,LN1,-0.973224356374,0.74,0.489795918367,-0.454499602994,0.93097864487,-0.973224356374,-0.454499602994,0.93097864487,0.488794241321,-0.475706460909,-0.544781604826,-1.12537891471,7.0
26,SDENSTR,LN1,52.3074513983,0.0338100779201,0.0406710985381,-0.454499602994,0.93097864487,52.3074513983,-0.454499602994,0.93097864487,0.0236910427014,1.23921806468,0.30821847983,0.636700239605,2.0
26,SDIASTRD8,LN1,-56.8127242078,0.00634682,0.00200787755102,-0.454499602994,0.93097864487,-56.8127242078,-0.454499602994,0.93097864487,0.0100227408606,-0.56941921232,-0.460735327049,-0.95176088497,6.0
26,T5_50SD,LN1,0.0898266683864,0.611553045664,1.32649040045,-0.454499602994,0.93097864487,0.0898266683864,-0.454499602994,0.93097864487,3.92421585864,0.352499236611,0.19389616786,0.400539697045,3.0
