"VARSET2","CLASS2","VARNAMES2","MEANS2"
64,0,"SPDIASTRC",1.30826140567201
64,1,"SPDIASTRC",1.56408399710355
64,0,"SSH1",0.0246609124537608
64,1,"SSH1",0.0123099203475742
64,0,"SSH7_25",0.130702836004932
64,1,"SSH7_25",0.274438812454743
65,0,"BLDADEN",0.219108679613829
65,1,"BLDADEN",0.22872441890272
65,0,"BLDADEND0",0.0166461159062885
65,1,"BLDADEND0",0.0101375814627082
65,0,"BLDDEND1",0.280517879161529
65,1,"BLDDEND1",0.264301230992035
65,0,"BLDDENI",590.65639858835
65,1,"BLDDENI",648.321085174511
65,0,"L039",0.0104808877928483
65,1,"L039",0.0492396813902969
65,0,"L060",0.00246609124537608
65,1,"L060",0
65,0,"OICP",0.381011097410604
65,1,"OICP",0.485155684286749
65,0,"PCLDEND1",0.237361282367448
65,1,"PCLDEND1",0.169442433019551
65,0,"RDDEN",0.0357690875462392
65,1,"RDDEN",0.0329483091962346
65,0,"RDP",0.875462392108508
65,1,"RDP",0.923968139029689
65,0,"SAGESAND9",0.00597577373612824
65,1,"SAGESAND9",0.00328886531498914
65,0,"SDIASTRD10",0.000107414303329223
65,1,"SDIASTRD10",4.01622013034033e-05
65,0,"SLOPSTR1",0.0359819949198238
65,1,"SLOPSTR1",0.0348719320600704
65,0,"SPAGESAN1",0.0172626387176326
65,1,"SPAGESAN1",0.0152063721940623
65,0,"SPDIASTR6",0.0104808877928483
65,1,"SPDIASTR6",0.0195510499637944
65,0,"SPDIASTRC",1.30826140567201
65,1,"SPDIASTRC",1.56408399710355
65,0,"SSH7_25",0.130702836004932
65,1,"SSH7_25",0.274438812454743
66,0,"BLDADEN",0.219108679613829
66,1,"BLDADEN",0.22872441890272
66,0,"BLDADEND0",0.0166461159062885
66,1,"BLDADEND0",0.0101375814627082
66,0,"GWTRTB4YU",0.777435265104809
66,1,"GWTRTB4YU",0.651701665459812
66,0,"L032",0.284217016029593
66,1,"L032",0.21216509775525
66,0,"L039",0.0104808877928483
66,1,"L039",0.0492396813902969
66,0,"L060",0.00246609124537608
66,1,"L060",0
66,0,"OICP",0.381011097410604
66,1,"OICP",0.485155684286749
66,0,"PCLDEND1",0.237361282367448
66,1,"PCLDEND1",0.169442433019551
66,0,"RDDEN",0.0357690875462392
66,1,"RDDEN",0.0329483091962346
66,0,"RDDEND2",0
66,1,"RDDEND2",0.00144822592324403
66,0,"RDP",0.875462392108508
66,1,"RDP",0.923968139029689
66,0,"SAGESAND9",0.00597577373612824
66,1,"SAGESAND9",0.00328886531498914
66,0,"SLOPSTR1",0.0359819949198238
66,1,"SLOPSTR1",0.0348719320600704
66,0,"SPDIASTRC",1.30826140567201
66,1,"SPDIASTRC",1.56408399710355
66,0,"SSH13",0
66,1,"SSH13",0.00144822592324403
66,0,"SSH7_25",0.130702836004932
66,1,"SSH7_25",0.274438812454743
66,0,"T20_1800SD",13.8180298264012
66,1,"T20_1800SD",21.6282123972377
67,0,"BLDADEN",0.219108679613829
67,1,"BLDADEN",0.22872441890272
67,0,"BLDADEND0",0.0166461159062885
67,1,"BLDADEND0",0.0101375814627082
67,0,"BLDDENI",590.65639858835
67,1,"BLDDENI",648.321085174511
67,0,"L039",0.0104808877928483
67,1,"L039",0.0492396813902969
67,0,"L060",0.00246609124537608
67,1,"L060",0
67,0,"OICP",0.381011097410604
67,1,"OICP",0.485155684286749
67,0,"PCLDEND1",0.237361282367448
67,1,"PCLDEND1",0.169442433019551
67,0,"RDDEN",0.0357690875462392
67,1,"RDDEN",0.0329483091962346
67,0,"RDDEND2",0
67,1,"RDDEND2",0.00144822592324403
67,0,"RDP",0.875462392108508
67,1,"RDP",0.923968139029689
67,0,"SAGESAND9",0.00597577373612824
67,1,"SAGESAND9",0.00328886531498914
67,0,"SDIASTRD10",0.000107414303329223
67,1,"SDIASTRD10",4.01622013034033e-05
67,0,"SLOPSTR1",0.0359819949198238
67,1,"SLOPSTR1",0.0348719320600704
67,0,"SPAGESAN1",0.0172626387176326
67,1,"SPAGESAN1",0.0152063721940623
67,0,"SPDIASTR6",0.0104808877928483
67,1,"SPDIASTR6",0.0195510499637944
67,0,"SPDIASTRC",1.30826140567201
67,1,"SPDIASTRC",1.56408399710355
67,0,"SSH7_25",0.130702836004932
67,1,"SSH7_25",0.274438812454743
68,0,"BLDADEN",0.219108679613829
68,1,"BLDADEN",0.22872441890272
68,0,"BLDADEND0",0.0166461159062885
68,1,"BLDADEND0",0.0101375814627082
68,0,"BLDDEND1",0.280517879161529
68,1,"BLDDEND1",0.264301230992035
68,0,"BLDDENI",590.65639858835
68,1,"BLDDENI",648.321085174511
68,0,"L039",0.0104808877928483
68,1,"L039",0.0492396813902969
68,0,"L060",0.00246609124537608
68,1,"L060",0
68,0,"OICP",0.381011097410604
68,1,"OICP",0.485155684286749
68,0,"PCLDEND1",0.237361282367448
68,1,"PCLDEND1",0.169442433019551
68,0,"RDDEN",0.0357690875462392
68,1,"RDDEN",0.0329483091962346
68,0,"RDDEND2",0
68,1,"RDDEND2",0.00144822592324403
68,0,"RDP",0.875462392108508
68,1,"RDP",0.923968139029689
68,0,"SAGESAND9",0.00597577373612824
68,1,"SAGESAND9",0.00328886531498914
68,0,"SDIASTRD10",0.000107414303329223
68,1,"SDIASTRD10",4.01622013034033e-05
68,0,"SLOPSTR1",0.0359819949198238
68,1,"SLOPSTR1",0.0348719320600704
68,0,"SPDIASTRC",1.30826140567201
68,1,"SPDIASTRC",1.56408399710355
68,0,"SSH1",0.0246609124537608
68,1,"SSH1",0.0123099203475742
68,0,"SSH7_25",0.130702836004932
68,1,"SSH7_25",0.274438812454743
69,0,"L039",0.0104808877928483
69,1,"L039",0.0492396813902969
69,0,"L060",0.00246609124537608
69,1,"L060",0
69,0,"OICP",0.381011097410604
69,1,"OICP",0.485155684286749
69,0,"PCLDEND1",0.237361282367448
69,1,"PCLDEND1",0.169442433019551
69,0,"RDDEN",0.0357690875462392
69,1,"RDDEN",0.0329483091962346
69,0,"RDDEND2",0
69,1,"RDDEND2",0.00144822592324403
69,0,"RDP",0.875462392108508
69,1,"RDP",0.923968139029689
69,0,"SAGESAND9",0.00597577373612824
69,1,"SAGESAND9",0.00328886531498914
69,0,"SDIASTRD10",0.000107414303329223
69,1,"SDIASTRD10",4.01622013034033e-05
69,0,"SLOPSTR1",0.0359819949198238
69,1,"SLOPSTR1",0.0348719320600704
69,0,"SPAGESAN1",0.0172626387176326
69,1,"SPAGESAN1",0.0152063721940623
69,0,"SPAGESTR2",0.189272503082614
69,1,"SPAGESTR2",0.255611875452571
69,0,"SPDIASTRC",1.30826140567201
69,1,"SPDIASTRC",1.56408399710355
69,0,"SSH1",0.0246609124537608
69,1,"SSH1",0.0123099203475742
69,0,"SSH11",0.0382244143033292
69,1,"SSH11",0.0231716147719044
69,0,"SSH21",0.333538840937115
69,1,"SSH21",0.246922519913106
69,0,"SSH7_25",0.130702836004932
69,1,"SSH7_25",0.274438812454743
70,0,"BLDADEN",0.219108679613829
70,1,"BLDADEN",0.22872441890272
70,0,"BLDADEND0",0.0166461159062885
70,1,"BLDADEND0",0.0101375814627082
70,0,"BLDDEND1",0.280517879161529
70,1,"BLDDEND1",0.264301230992035
70,0,"BLDDENI",590.65639858835
70,1,"BLDDENI",648.321085174511
70,0,"GWTRTB1YB",0.00369913686806412
70,1,"GWTRTB1YB",0.000724112961622013
70,0,"L039",0.0104808877928483
70,1,"L039",0.0492396813902969
70,0,"L060",0.00246609124537608
70,1,"L060",0
70,0,"OICP",0.381011097410604
70,1,"OICP",0.485155684286749
70,0,"PCLDEND1",0.237361282367448
70,1,"PCLDEND1",0.169442433019551
70,0,"RDDEN",0.0357690875462392
70,1,"RDDEN",0.0329483091962346
70,0,"RDDEND2",0
70,1,"RDDEND2",0.00144822592324403
70,0,"RDP",0.875462392108508
70,1,"RDP",0.923968139029689
70,0,"SAGESAND9",0.00597577373612824
70,1,"SAGESAND9",0.00328886531498914
70,0,"SLOPSTR1",0.0359819949198238
70,1,"SLOPSTR1",0.0348719320600704
70,0,"SPAGESAN1",0.0172626387176326
70,1,"SPAGESAN1",0.0152063721940623
70,0,"SPDIASTRC",1.30826140567201
70,1,"SPDIASTRC",1.56408399710355
70,0,"SSH1",0.0246609124537608
70,1,"SSH1",0.0123099203475742
70,0,"SSH7_25",0.130702836004932
70,1,"SSH7_25",0.274438812454743
71,0,"BLDADEN",0.219108679613829
71,1,"BLDADEN",0.22872441890272
71,0,"BLDADEND0",0.0166461159062885
71,1,"BLDADEND0",0.0101375814627082
71,0,"BLDDEND1",0.280517879161529
71,1,"BLDDEND1",0.264301230992035
71,0,"BLDDENI",590.65639858835
71,1,"BLDDENI",648.321085174511
71,0,"L039",0.0104808877928483
71,1,"L039",0.0492396813902969
71,0,"L060",0.00246609124537608
71,1,"L060",0
71,0,"OICP",0.381011097410604
71,1,"OICP",0.485155684286749
71,0,"PCLDEND1",0.237361282367448
71,1,"PCLDEND1",0.169442433019551
71,0,"RDDEND1",0.500616522811344
71,1,"RDDEND1",0.429398986241854
71,0,"RDP",0.875462392108508
71,1,"RDP",0.923968139029689
71,0,"SAGESAND9",0.00597577373612824
71,1,"SAGESAND9",0.00328886531498914
71,0,"SDIASTRD10",0.000107414303329223
71,1,"SDIASTRD10",4.01622013034033e-05
71,0,"SLOPSTR1",0.0359819949198238
71,1,"SLOPSTR1",0.0348719320600704
71,0,"SPDIASTR6",0.0104808877928483
71,1,"SPDIASTR6",0.0195510499637944
71,0,"SPDIASTRC",1.30826140567201
71,1,"SPDIASTRC",1.56408399710355
71,0,"SSH1",0.0246609124537608
71,1,"SSH1",0.0123099203475742
71,0,"SSH11",0.0382244143033292
71,1,"SSH11",0.0231716147719044
71,0,"SSH7_25",0.130702836004932
71,1,"SSH7_25",0.274438812454743
72,0,"BLDADEN",0.219108679613829
72,1,"BLDADEN",0.22872441890272
72,0,"BLDADEND0",0.0166461159062885
72,1,"BLDADEND0",0.0101375814627082
72,0,"BLDDENI",590.65639858835
72,1,"BLDDENI",648.321085174511
72,0,"GWTRTB1YB",0.00369913686806412
72,1,"GWTRTB1YB",0.000724112961622013
72,0,"GWTRTB4YU",0.777435265104809
72,1,"GWTRTB4YU",0.651701665459812
72,0,"L039",0.0104808877928483
72,1,"L039",0.0492396813902969
72,0,"L060",0.00246609124537608
72,1,"L060",0
72,0,"OICP",0.381011097410604
72,1,"OICP",0.485155684286749
72,0,"PCLDEND1",0.237361282367448
72,1,"PCLDEND1",0.169442433019551
72,0,"RDDEN",0.0357690875462392
72,1,"RDDEN",0.0329483091962346
72,0,"RDDEND2",0
72,1,"RDDEND2",0.00144822592324403
72,0,"RDP",0.875462392108508
72,1,"RDP",0.923968139029689
72,0,"SAGESAND9",0.00597577373612824
72,1,"SAGESAND9",0.00328886531498914
72,0,"SLOPSTR1",0.0359819949198238
72,1,"SLOPSTR1",0.0348719320600704
72,0,"SPAGESAN1",0.0172626387176326
72,1,"SPAGESAN1",0.0152063721940623
72,0,"SPDIASTRC",1.30826140567201
72,1,"SPDIASTRC",1.56408399710355
72,0,"SSH1",0.0246609124537608
72,1,"SSH1",0.0123099203475742
72,0,"SSH7_25",0.130702836004932
72,1,"SSH7_25",0.274438812454743
73,0,"BLDADEN",0.219108679613829
73,1,"BLDADEN",0.22872441890272
73,0,"BLDADEND0",0.0166461159062885
73,1,"BLDADEND0",0.0101375814627082
73,0,"BLDDEND1",0.280517879161529
73,1,"BLDDEND1",0.264301230992035
73,0,"BLDDENI",590.65639858835
73,1,"BLDDENI",648.321085174511
73,0,"L039",0.0104808877928483
73,1,"L039",0.0492396813902969
73,0,"L060",0.00246609124537608
73,1,"L060",0
73,0,"OICP",0.381011097410604
73,1,"OICP",0.485155684286749
73,0,"PCLDEND1",0.237361282367448
73,1,"PCLDEND1",0.169442433019551
73,0,"RDDEN",0.0357690875462392
73,1,"RDDEN",0.0329483091962346
73,0,"RDDEND2",0
73,1,"RDDEND2",0.00144822592324403
73,0,"RDP",0.875462392108508
73,1,"RDP",0.923968139029689
73,0,"SAGESAND9",0.00597577373612824
73,1,"SAGESAND9",0.00328886531498914
73,0,"SDIASTRD10",0.000107414303329223
73,1,"SDIASTRD10",4.01622013034033e-05
73,0,"SLOPSTR1",0.0359819949198238
73,1,"SLOPSTR1",0.0348719320600704
73,0,"SPAGESAN1",0.0172626387176326
73,1,"SPAGESAN1",0.0152063721940623
73,0,"SPDIASTR6",0.0104808877928483
73,1,"SPDIASTR6",0.0195510499637944
73,0,"SPDIASTRC",1.30826140567201
73,1,"SPDIASTRC",1.56408399710355
73,0,"SSH7_25",0.130702836004932
73,1,"SSH7_25",0.274438812454743
74,0,"BLDADEND9",0.0092478421701603
74,1,"BLDADEND9",0.0130340333091962
74,0,"GWTRTB4YU",0.777435265104809
74,1,"GWTRTB4YU",0.651701665459812
74,0,"L039",0.0104808877928483
74,1,"L039",0.0492396813902969
74,0,"L060",0.00246609124537608
74,1,"L060",0
74,0,"OICP",0.381011097410604
74,1,"OICP",0.485155684286749
74,0,"PCLDEND1",0.237361282367448
74,1,"PCLDEND1",0.169442433019551
74,0,"RDDEN",0.0357690875462392
74,1,"RDDEN",0.0329483091962346
74,0,"RDDEND2",0
74,1,"RDDEND2",0.00144822592324403
74,0,"RDP",0.875462392108508
74,1,"RDP",0.923968139029689
74,0,"SAGESAND9",0.00597577373612824
74,1,"SAGESAND9",0.00328886531498914
74,0,"SDIASTRD1",0.0102171522811344
74,1,"SDIASTRD1",0.0104797443881245
74,0,"SDIASTRD10",0.000107414303329223
74,1,"SDIASTRD10",4.01622013034033e-05
74,0,"SPAGESAN1",0.0172626387176326
74,1,"SPAGESAN1",0.0152063721940623
74,0,"SPDIASTR6",0.0104808877928483
74,1,"SPDIASTR6",0.0195510499637944
74,0,"SPDIASTRC",1.30826140567201
74,1,"SPDIASTRC",1.56408399710355
74,0,"SSH24",0.064118372379778
74,1,"SSH24",0.0731354091238233
74,0,"SSH7_25",0.130702836004932
74,1,"SSH7_25",0.274438812454743
74,0,"T20_1800SD",13.8180298264012
74,1,"T20_1800SD",21.6282123972377
75,0,"BLDADEN",0.219108679613829
75,1,"BLDADEN",0.22872441890272
75,0,"BLDADEND0",0.0166461159062885
75,1,"BLDADEND0",0.0101375814627082
75,0,"BLDDEND1",0.280517879161529
75,1,"BLDDEND1",0.264301230992035
75,0,"BLDDENI",590.65639858835
75,1,"BLDDENI",648.321085174511
75,0,"L039",0.0104808877928483
75,1,"L039",0.0492396813902969
75,0,"L060",0.00246609124537608
75,1,"L060",0
75,0,"OICP",0.381011097410604
75,1,"OICP",0.485155684286749
75,0,"PCLDEND1",0.237361282367448
75,1,"PCLDEND1",0.169442433019551
75,0,"RDDEN",0.0357690875462392
75,1,"RDDEN",0.0329483091962346
75,0,"RDDEND2",0
75,1,"RDDEND2",0.00144822592324403
75,0,"RDP",0.875462392108508
75,1,"RDP",0.923968139029689
75,0,"SAGESAND9",0.00597577373612824
75,1,"SAGESAND9",0.00328886531498914
75,0,"SLOPSTR1",0.0359819949198238
75,1,"SLOPSTR1",0.0348719320600704
75,0,"SPAGESAN1",0.0172626387176326
75,1,"SPAGESAN1",0.0152063721940623
75,0,"SPAGESTR2",0.189272503082614
75,1,"SPAGESTR2",0.255611875452571
75,0,"SPDIASTRC",1.30826140567201
75,1,"SPDIASTRC",1.56408399710355
75,0,"SSH1",0.0246609124537608
75,1,"SSH1",0.0123099203475742
75,0,"SSH7_25",0.130702836004932
75,1,"SSH7_25",0.274438812454743
76,0,"BLDADEND0",0.0166461159062885
76,1,"BLDADEND0",0.0101375814627082
76,0,"BLDADEND9",0.0092478421701603
76,1,"BLDADEND9",0.0130340333091962
76,0,"BLDDEND1",0.280517879161529
76,1,"BLDDEND1",0.264301230992035
76,0,"BLDDENI",590.65639858835
76,1,"BLDDENI",648.321085174511
76,0,"GWTRTB1YB",0.00369913686806412
76,1,"GWTRTB1YB",0.000724112961622013
76,0,"GWTRTB4YU",0.777435265104809
76,1,"GWTRTB4YU",0.651701665459812
76,0,"L039",0.0104808877928483
76,1,"L039",0.0492396813902969
76,0,"L060",0.00246609124537608
76,1,"L060",0
76,0,"OICP",0.381011097410604
76,1,"OICP",0.485155684286749
76,0,"PCLDEND1",0.237361282367448
76,1,"PCLDEND1",0.169442433019551
76,0,"RDDEN",0.0357690875462392
76,1,"RDDEN",0.0329483091962346
76,0,"RDDEND2",0
76,1,"RDDEND2",0.00144822592324403
76,0,"RDP",0.875462392108508
76,1,"RDP",0.923968139029689
76,0,"SAGESAND9",0.00597577373612824
76,1,"SAGESAND9",0.00328886531498914
76,0,"SLOPSTR1",0.0359819949198238
76,1,"SLOPSTR1",0.0348719320600704
76,0,"SPAGESAN1",0.0172626387176326
76,1,"SPAGESAN1",0.0152063721940623
76,0,"SPDIASTRC",1.30826140567201
76,1,"SPDIASTRC",1.56408399710355
76,0,"SSH7_25",0.130702836004932
76,1,"SSH7_25",0.274438812454743
77,0,"BLDADEND9",0.0092478421701603
77,1,"BLDADEND9",0.0130340333091962
77,0,"GWTRTB1YB",0.00369913686806412
77,1,"GWTRTB1YB",0.000724112961622013
77,0,"GWTRTB4YU",0.777435265104809
77,1,"GWTRTB4YU",0.651701665459812
77,0,"L039",0.0104808877928483
77,1,"L039",0.0492396813902969
77,0,"L060",0.00246609124537608
77,1,"L060",0
77,0,"OICP",0.381011097410604
77,1,"OICP",0.485155684286749
77,0,"PCLDEND1",0.237361282367448
77,1,"PCLDEND1",0.169442433019551
77,0,"RDDEN",0.0357690875462392
77,1,"RDDEN",0.0329483091962346
77,0,"RDDEND2",0
77,1,"RDDEND2",0.00144822592324403
77,0,"RDP",0.875462392108508
77,1,"RDP",0.923968139029689
77,0,"SAGESAND9",0.00597577373612824
77,1,"SAGESAND9",0.00328886531498914
77,0,"SDIASTRD10",0.000107414303329223
77,1,"SDIASTRD10",4.01622013034033e-05
77,0,"SLOPSTR1",0.0359819949198238
77,1,"SLOPSTR1",0.0348719320600704
77,0,"SPAGESAN1",0.0172626387176326
77,1,"SPAGESAN1",0.0152063721940623
77,0,"SPAGESTR2",0.189272503082614
77,1,"SPAGESTR2",0.255611875452571
77,0,"SPDIASTRC",1.30826140567201
77,1,"SPDIASTRC",1.56408399710355
77,0,"SSH1",0.0246609124537608
77,1,"SSH1",0.0123099203475742
77,0,"SSH7_25",0.130702836004932
77,1,"SSH7_25",0.274438812454743
78,0,"BLDADEN",0.219108679613829
78,1,"BLDADEN",0.22872441890272
78,0,"BLDADEND0",0.0166461159062885
78,1,"BLDADEND0",0.0101375814627082
78,0,"BLDDEND1",0.280517879161529
78,1,"BLDDEND1",0.264301230992035
78,0,"BLDDENI",590.65639858835
78,1,"BLDDENI",648.321085174511
78,0,"L039",0.0104808877928483
78,1,"L039",0.0492396813902969
78,0,"L060",0.00246609124537608
78,1,"L060",0
78,0,"OICP",0.381011097410604
78,1,"OICP",0.485155684286749
78,0,"PCLDEND1",0.237361282367448
78,1,"PCLDEND1",0.169442433019551
78,0,"RDDEN",0.0357690875462392
78,1,"RDDEN",0.0329483091962346
78,0,"RDDEND2",0
78,1,"RDDEND2",0.00144822592324403
78,0,"RDP",0.875462392108508
78,1,"RDP",0.923968139029689
78,0,"SAGESAND9",0.00597577373612824
78,1,"SAGESAND9",0.00328886531498914
78,0,"SAGESTRD8",0.00348786744759556
78,1,"SAGESTRD8",0.00222033454018827
78,0,"SDIASTRD10",0.000107414303329223
78,1,"SDIASTRD10",4.01622013034033e-05
78,0,"SPAGESAN1",0.0172626387176326
78,1,"SPAGESAN1",0.0152063721940623
78,0,"SPAGESTR2",0.189272503082614
78,1,"SPAGESTR2",0.255611875452571
78,0,"SPDIASTRC",1.30826140567201
78,1,"SPDIASTRC",1.56408399710355
78,0,"SSH7_25",0.130702836004932
78,1,"SSH7_25",0.274438812454743
79,0,"BLDADEN",0.219108679613829
79,1,"BLDADEN",0.22872441890272
79,0,"BLDADEND0",0.0166461159062885
79,1,"BLDADEND0",0.0101375814627082
79,0,"BLDDEND1",0.280517879161529
79,1,"BLDDEND1",0.264301230992035
79,0,"BLDDENI",590.65639858835
79,1,"BLDDENI",648.321085174511
79,0,"L039",0.0104808877928483
79,1,"L039",0.0492396813902969
79,0,"L060",0.00246609124537608
79,1,"L060",0
79,0,"OICP",0.381011097410604
79,1,"OICP",0.485155684286749
79,0,"PCLDEND1",0.237361282367448
79,1,"PCLDEND1",0.169442433019551
79,0,"RDDEN",0.0357690875462392
79,1,"RDDEN",0.0329483091962346
79,0,"RDDEND2",0
79,1,"RDDEND2",0.00144822592324403
79,0,"RDP",0.875462392108508
79,1,"RDP",0.923968139029689
79,0,"SAGESAND9",0.00597577373612824
79,1,"SAGESAND9",0.00328886531498914
79,0,"SLOPSTR1",0.0359819949198238
79,1,"SLOPSTR1",0.0348719320600704
79,0,"SPAGESAN1",0.0172626387176326
79,1,"SPAGESAN1",0.0152063721940623
79,0,"SPDIASTRC",1.30826140567201
79,1,"SPDIASTRC",1.56408399710355
79,0,"SSH1",0.0246609124537608
79,1,"SSH1",0.0123099203475742
79,0,"SSH11",0.0382244143033292
79,1,"SSH11",0.0231716147719044
79,0,"SSH7_25",0.130702836004932
79,1,"SSH7_25",0.274438812454743
79,0,"SSH9",0.0117139334155364
79,1,"SSH9",0.00651701665459812
80,0,"BLDADEN",0.219108679613829
80,1,"BLDADEN",0.22872441890272
80,0,"BLDADEND0",0.0166461159062885
80,1,"BLDADEND0",0.0101375814627082
80,0,"BLDDENI",590.65639858835
80,1,"BLDDENI",648.321085174511
80,0,"L039",0.0104808877928483
80,1,"L039",0.0492396813902969
80,0,"L060",0.00246609124537608
80,1,"L060",0
80,0,"OICP",0.381011097410604
80,1,"OICP",0.485155684286749
80,0,"PCLDEND1",0.237361282367448
80,1,"PCLDEND1",0.169442433019551
80,0,"RDDEN",0.0357690875462392
80,1,"RDDEN",0.0329483091962346
80,0,"RDDEND2",0
80,1,"RDDEND2",0.00144822592324403
80,0,"RDP",0.875462392108508
80,1,"RDP",0.923968139029689
80,0,"SAGESAND9",0.00597577373612824
80,1,"SAGESAND9",0.00328886531498914
80,0,"SDIASTRD10",0.000107414303329223
80,1,"SDIASTRD10",4.01622013034033e-05
80,0,"SLOPSTR1",0.0359819949198238
80,1,"SLOPSTR1",0.0348719320600704
80,0,"SPAGESAN1",0.0172626387176326
80,1,"SPAGESAN1",0.0152063721940623
80,0,"SPAGESTR2",0.189272503082614
80,1,"SPAGESTR2",0.255611875452571
80,0,"SPDIASTR6",0.0104808877928483
80,1,"SPDIASTR6",0.0195510499637944
80,0,"SPDIASTRC",1.30826140567201
80,1,"SPDIASTRC",1.56408399710355
80,0,"SSH1",0.0246609124537608
80,1,"SSH1",0.0123099203475742
80,0,"SSH7_25",0.130702836004932
80,1,"SSH7_25",0.274438812454743
81,0,"BLDADEN",0.219108679613829
81,1,"BLDADEN",0.22872441890272
81,0,"BLDADEND0",0.0166461159062885
81,1,"BLDADEND0",0.0101375814627082
81,0,"BLDDEND1",0.280517879161529
81,1,"BLDDEND1",0.264301230992035
81,0,"BLDDENI",590.65639858835
81,1,"BLDDENI",648.321085174511
81,0,"GWTRTB1YB",0.00369913686806412
81,1,"GWTRTB1YB",0.000724112961622013
81,0,"L039",0.0104808877928483
81,1,"L039",0.0492396813902969
81,0,"L060",0.00246609124537608
81,1,"L060",0
81,0,"OICP",0.381011097410604
81,1,"OICP",0.485155684286749
81,0,"PCLDEND1",0.237361282367448
81,1,"PCLDEND1",0.169442433019551
81,0,"PCLDEND9",0.00246609124537608
81,1,"PCLDEND9",0
81,0,"RDDEN",0.0357690875462392
81,1,"RDDEN",0.0329483091962346
81,0,"RDDEND2",0
81,1,"RDDEND2",0.00144822592324403
81,0,"RDP",0.875462392108508
81,1,"RDP",0.923968139029689
81,0,"SAGESAND9",0.00597577373612824
81,1,"SAGESAND9",0.00328886531498914
81,0,"SLOPSTR1",0.0359819949198238
81,1,"SLOPSTR1",0.0348719320600704
81,0,"SPAGESTR2",0.189272503082614
81,1,"SPAGESTR2",0.255611875452571
81,0,"SPDIASTRC",1.30826140567201
81,1,"SPDIASTRC",1.56408399710355
81,0,"SSH1",0.0246609124537608
81,1,"SSH1",0.0123099203475742
81,0,"SSH7_25",0.130702836004932
81,1,"SSH7_25",0.274438812454743
82,0,"BLDADEN",0.219108679613829
82,1,"BLDADEN",0.22872441890272
82,0,"L032",0.284217016029593
82,1,"L032",0.21216509775525
82,0,"L039",0.0104808877928483
82,1,"L039",0.0492396813902969
82,0,"L060",0.00246609124537608
82,1,"L060",0
82,0,"OICP",0.381011097410604
82,1,"OICP",0.485155684286749
82,0,"PCLDEND1",0.237361282367448
82,1,"PCLDEND1",0.169442433019551
82,0,"RDDEN",0.0357690875462392
82,1,"RDDEN",0.0329483091962346
82,0,"RDDEND2",0
82,1,"RDDEND2",0.00144822592324403
82,0,"RDP",0.875462392108508
82,1,"RDP",0.923968139029689
82,0,"SAGESAND9",0.00597577373612824
82,1,"SAGESAND9",0.00328886531498914
82,0,"SDIASTRD10",0.000107414303329223
82,1,"SDIASTRD10",4.01622013034033e-05
82,0,"SLOPSTR1",0.0359819949198238
82,1,"SLOPSTR1",0.0348719320600704
82,0,"SPAGESAN1",0.0172626387176326
82,1,"SPAGESAN1",0.0152063721940623
82,0,"SPDIASTR6",0.0104808877928483
82,1,"SPDIASTR6",0.0195510499637944
82,0,"SPDIASTRC",1.30826140567201
82,1,"SPDIASTRC",1.56408399710355
82,0,"SSH1",0.0246609124537608
82,1,"SSH1",0.0123099203475742
82,0,"SSH13",0
82,1,"SSH13",0.00144822592324403
82,0,"SSH7_25",0.130702836004932
82,1,"SSH7_25",0.274438812454743
82,0,"T20_1800SD",13.8180298264012
82,1,"T20_1800SD",21.6282123972377
83,0,"BLDADEN",0.219108679613829
83,1,"BLDADEN",0.22872441890272
83,0,"BLDADEND0",0.0166461159062885
83,1,"BLDADEND0",0.0101375814627082
83,0,"BLDDEND1",0.280517879161529
83,1,"BLDDEND1",0.264301230992035
83,0,"BLDDENI",590.65639858835
83,1,"BLDDENI",648.321085174511
83,0,"L039",0.0104808877928483
83,1,"L039",0.0492396813902969
83,0,"L060",0.00246609124537608
83,1,"L060",0
83,0,"OICP",0.381011097410604
83,1,"OICP",0.485155684286749
83,0,"PCLDEND1",0.237361282367448
83,1,"PCLDEND1",0.169442433019551
83,0,"RDDEN",0.0357690875462392
83,1,"RDDEN",0.0329483091962346
83,0,"RDP",0.875462392108508
83,1,"RDP",0.923968139029689
83,0,"SAGESAND9",0.00597577373612824
83,1,"SAGESAND9",0.00328886531498914
83,0,"SAGESTRD8",0.00348786744759556
83,1,"SAGESTRD8",0.00222033454018827
83,0,"SDIASTRD1",0.0102171522811344
83,1,"SDIASTRD1",0.0104797443881245
83,0,"SDIASTRD10",0.000107414303329223
83,1,"SDIASTRD10",4.01622013034033e-05
83,0,"SPAGESAN1",0.0172626387176326
83,1,"SPAGESAN1",0.0152063721940623
83,0,"SPDIASTR6",0.0104808877928483
83,1,"SPDIASTR6",0.0195510499637944
83,0,"SPDIASTRC",1.30826140567201
83,1,"SPDIASTRC",1.56408399710355
83,0,"SSH24",0.064118372379778
83,1,"SSH24",0.0731354091238233
83,0,"SSH7_25",0.130702836004932
83,1,"SSH7_25",0.274438812454743
84,0,"BLDADEN",0.219108679613829
84,1,"BLDADEN",0.22872441890272
84,0,"BLDADEND0",0.0166461159062885
84,1,"BLDADEND0",0.0101375814627082
84,0,"BLDDEND1",0.280517879161529
84,1,"BLDDEND1",0.264301230992035
84,0,"BLDDENI",590.65639858835
84,1,"BLDDENI",648.321085174511
84,0,"GWTRTB1YB",0.00369913686806412
