UID, FLDP, OPIP, SAGESAND7, SAGESTRD1, SDENSAN, SDIASTRD7, SPDIASTR2, ZSCORE, ZTRANS, ODDS, p, pH, pL2020, pU2020, pL2050, pU2050, ZOU, CHK
2468.000, 0, 0, 0.000, 0.000, 1.181, 0.394, 1, -4.183, 0.000, 0.000, 0.000, 0.99519141376, 0.997145739325, 0.996410585243, 0.998495846628, 0.998746693993, 0, 1
2469.000, 0, 0, 0.000, 0.000, 1.129, 1.099, 0, 6.516, 1.380, 1984.659, 0.999, 0.999495713804, 0.999701193141, 0.999623983126, 0.999842723837, 0.999868982226, 0, 0
2470.000, 0, 0, 0.000, 0.532, 0.862, 0.904, 0, 35.014, 5.056, 17913672.046, 1.000, 0.999999944141, 0.999999966909, 0.999999958355, 0.999999982585, 0.999999985493, 0, 0
2471.000, 0, 0, 0.000, 0.000, 0.756, 0.615, 0, 3.567, 1.000, 206.774, 0.995, 0.99519141376, 0.997145739325, 0.996410585243, 0.998495846628, 0.998746693993, 0, 0
2472.000, 0, 0, 0.000, 0.000, 0.587, 0.000, 0, -4.183, 0.000, 0.000, 0.000, 0.99519141376, 0.997145739325, 0.996410585243, 0.998495846628, 0.998746693993, 0, 1
2473.000, 0, 0, 0.000, 0.000, 1.181, 0.000, 0, -4.183, 0.000, 0.000, 0.000, 0.99519141376, 0.997145739325, 0.996410585243, 0.998495846628, 0.998746693993, 0, 1
2474.000, 0, 0, 0.000, 0.000, 0.002, 0.000, 0, -0.077, 0.530, 2.402, 0.706, 0.706621067887, 0.802593230621, 0.763626886762, 0.885392450623, 0.902666843125, 0, 0
2475.000, 0, 0, 0.000, 0.000, 0.000, 0.000, 0, 0.000, 0.540, 2.734, 0.732, 0.73304947261, 0.82254730868, 0.786471824768, 0.898040332713, 0.913594397518, 1, 0
2476.000, 1, 0, 0.000, 0.000, 0.000, 0.000, 0, -1.319, 0.370, 0.192, 0.161, 0.162208911943, 0.24632089026, 0.206157371682, 0.3831035498, 0.4270984496, 0, 0
2477.000, 0, 0, 0.000, 0.000, 3.501, 0.000, 0, -4.183, 0.000, 0.000, 0.000, 0.99519141376, 0.997145739325, 0.996410585243, 0.998495846628, 0.998746693993, 0, 1
2478.000, 0, 0, 0.000, 0.000, 0.033, 0.002, 0, -1.370, 0.363, 0.169, 0.145, 0.144814311103, 0.222299795855, 0.18509112089, 0.351972863114, 0.394679991417, 0, 0
2479.000, 0, 0, 0.000, 0.000, 0.054, 0.000, 1, -1.593, 0.334, 0.095, 0.086, 0.0862800264232, 0.137480708406, 0.112416911005, 0.232466107197, 0.266639140491, 0, 0
2480.000, 0, 0, 0.000, 0.000, 0.000, 0.000, 0, 0.000, 0.540, 2.734, 0.732, 0.73304947261, 0.82254730868, 0.786471824768, 0.898040332713, 0.913594397518, 1, 0
2481.000, 0, 0, 0.000, 0.001, 0.002, 0.000, 1, 0.792, 0.642, 9.222, 0.902, 0.902369429038, 0.939765519488, 0.925357603312, 0.967369122963, 0.972668878459, 0, 0
2482.000, 0, 0, 0.000, 0.088, 0.488, 1.240, 1, 47.549, 6.673, 125456369.423, 1.000, 0.999999992025, 0.999999995276, 0.999999994054, 0.999999997514, 0.999999997929, 0, 0
2483.000, 0, 0, 0.000, 0.000, 17.288, 0.000, 0, 3.567, 1.000, 206.774, 0.995, 0.99519141376, 0.997145739325, 0.996410585243, 0.998495846628, 0.998746693993, 0, 0
2484.000, 0, 1, 0.000, 0.007, 0.020, 0.005, 1, 1.968, 0.793, 40.853, 0.976, 0.976004249415, 0.985644212734, 0.982000157277, 0.992393208994, 0.99365532512, 0, 0
2485.000, 0, 0, 0.000, 0.000, 0.000, 1.060, 0, 54.713, 7.597, 311570278.289, 1.000, 0.999999996789, 0.999999998098, 0.999999997606, 0.999999998999, 0.999999999166, 0, 0
2486.000, 0, 0, 0.000, 0.000, 0.000, 4.104, 0, 3.567, 1.000, 206.774, 0.995, 0.99519141376, 0.997145739325, 0.996410585243, 0.998495846628, 0.998746693993, 0, 0
2487.000, 0, 0, 0.000, 0.000, 0.031, 0.023, 0, -0.219, 0.511, 1.876, 0.652, 0.650886833347, 0.75886954183, 0.714344321776, 0.856734373373, 0.877731791637, 0, 0
2488.000, 0, 1, 0.000, 0.000, 0.000, 0.041, 1, 4.381, 1.105, 416.284, 0.998, 0.997607259916, 0.998581127129, 0.998215015108, 0.999252783659, 0.999377475485, 0, 0
2489.000, 0, 1, 0.000, 0.000, 0.990, 0.000, 1, -4.183, 0.000, 0.000, 0.000, 0.99519141376, 0.997145739325, 0.996410585243, 0.998495846628, 0.998746693993, 0, 1
2490.000, 0, 1, 0.001, 0.000, 0.019, 0.000, 1, 1.385, 0.718, 20.334, 0.953, 0.952963409884, 0.971590278748, 0.964507252091, 0.984844772551, 0.987343349509, 0, 0
2491.000, 0, 1, 0.000, 0.000, 0.045, 0.000, 0, -0.554, 0.468, 1.010, 0.502, 0.501583851324, 0.629456881522, 0.574436085135, 0.763474418423, 0.794867573561, 0, 0
2492.000, 0, 1, 0.000, 0.000, 0.000, 0.000, 0, 1.461, 0.728, 22.367, 0.957, 0.957126221051, 0.97414930159, 0.967683061493, 0.986226813563, 0.988500199947, 0, 0
2493.000, 0, 1, 0.000, 0.001, 0.015, 0.000, 1, 1.655, 0.753, 28.348, 0.966, 0.965859090686, 0.979489081054, 0.974323316352, 0.989099749613, 0.990903306389, 0, 0
2494.000, 0, 0, 0.000, 0.005, 0.014, 0.000, 1, 0.425, 0.594, 5.389, 0.843, 0.842735684972, 0.900453849619, 0.87786477201, 0.945018787142, 0.953775122236, 0, 0
2495.000, 0, 0, 0.000, 1.104, 1.215, 0.000, 1, 2.244, 0.829, 55.590, 0.982, 0.982312006075, 0.989445318478, 0.986753163438, 0.994417445994, 0.99534527674, 0, 0
2496.000, 0, 1, 0.000, 0.996, 1.286, 0.996, 0, 45.691, 6.434, 97062291.219, 1.000, 0.9999999897, 0.999999993898, 0.999999992321, 0.999999996789, 0.999999997325, 0, 0
2497.000, 0, 0, 0.000, 0.000, 0.633, 0.000, 0, 3.567, 1.000, 206.774, 0.995, 0.99519141376, 0.997145739325, 0.996410585243, 0.998495846628, 0.998746693993, 0, 0
2498.000, 0, 0, 0.000, 0.000, 0.146, 0.000, 0, -4.183, 0.000, 0.000, 0.000, 0.99519141376, 0.997145739325, 0.996410585243, 0.998495846628, 0.998746693993, 0, 1
2499.000, 0, 0, 0.000, 0.000, 0.653, 0.018, 0, -4.183, 0.000, 0.000, 0.000, 0.99519141376, 0.997145739325, 0.996410585243, 0.998495846628, 0.998746693993, 0, 1
2500.000, 0, 0, 0.000, 0.000, 0.029, 0.017, 0, -0.386, 0.490, 1.385, 0.581, 0.581411869775, 0.701012522874, 0.650721060127, 0.816686840463, 0.84247453347, 0, 0
2501.000, 0, 0, 0.000, 0.000, 0.010, 0.000, 1, 0.383, 0.589, 5.056, 0.835, 0.834716358696, 0.895011058814, 0.871363340331, 0.941855291293, 0.951089370466, 0, 0
2502.000, 0, 0, 0.000, 0.000, 0.052, 0.000, 1, -1.509, 0.345, 0.119, 0.106, 0.105966086242, 0.166717425082, 0.137171220013, 0.275451569397, 0.313363698169, 0, 0
2503.000, 0, 1, 0.000, 0.000, 0.000, 0.000, 0, 1.461, 0.728, 22.367, 0.957, 0.957126221051, 0.97414930159, 0.967683061493, 0.986226813563, 0.988500199947, 0, 0
2504.000, 0, 0, 0.000, 0.000, 0.023, 0.000, 1, -0.223, 0.511, 1.861, 0.650, 0.650886833347, 0.75886954183, 0.714344321776, 0.856734373373, 0.877731791637, 0, 0
2505.000, 0, 0, 0.000, 0.000, 0.066, 0.000, 1, -2.103, 0.268, 0.020, 0.020, 0.0197578654435, 0.0329042447703, 0.0263236882677, 0.0607245832772, 0.072020181432, 0, 0
2506.000, 0, 0, 0.000, 0.000, 0.251, 3.219, 1, 155.823, 20.641, 345393799460.216, 1.000, 0.999999999997, 0.999999999998, 0.999999999998, 0.999999999999, 0.999999999999, 0, 0
2507.000, 0, 1, 0.017, 0.000, 0.017, 0.000, 1, 3.567, 1.000, 206.774, 0.995, 0.99519141376, 0.997145739325, 0.996410585243, 0.998495846628, 0.998746693993, 0, 0
2508.000, 0, 1, 0.000, 0.000, 0.092, 0.000, 0, -2.624, 0.201, 0.003, 0.003, 0.00267197642053, 0.00450205462205, 0.00358065293672, 0.00852007571019, 0.010210487298, 0, 0
2509.000, 0, 1, 0.000, 0.000, 0.000, 0.000, 0, 1.461, 0.728, 22.367, 0.957, 0.957126221051, 0.97414930159, 0.967683061493, 0.986226813563, 0.988500199947, 0, 0
2510.000, 0, 0, 0.000, 0.000, 0.000, 0.000, 0, 0.000, 0.540, 2.734, 0.732, 0.73304947261, 0.82254730868, 0.786471824768, 0.898040332713, 0.913594397518, 1, 0
2511.000, 0, 0, 0.000, 0.000, 0.018, 0.000, 1, 0.003, 0.540, 2.750, 0.733, 0.73304947261, 0.82254730868, 0.786471824768, 0.898040332713, 0.913594397518, 0, 0
2512.000, 0, 0, 0.000, 0.000, 0.000, 0.000, 0, 0.000, 0.540, 2.734, 0.732, 0.73304947261, 0.82254730868, 0.786471824768, 0.898040332713, 0.913594397518, 1, 0
2513.000, 0, 0, 0.000, 0.000, 0.069, 0.000, 1, -2.233, 0.252, 0.013, 0.013, 0.0129189079326, 0.0216151611331, 0.0172520455615, 0.0402882775119, 0.0479766156417, 0, 0
2514.000, 0, 0, 0.000, 0.000, 0.009, 0.000, 0, -0.392, 0.489, 1.371, 0.578, 0.577920233286, 0.698000329554, 0.647457004522, 0.814531698676, 0.840563380476, 0, 0
2515.000, 0, 0, 0.000, 0.137, 0.669, 0.054, 1, -4.183, 0.000, 0.000, 0.000, 0.99519141376, 0.997145739325, 0.996410585243, 0.998495846628, 0.998746693993, 0, 1
2516.000, 0, 0, 0.000, 0.038, 0.033, 0.001, 1, 1.278, 0.705, 17.748, 0.947, 0.946872970099, 0.967830283604, 0.959848565988, 0.982807954544, 0.985637435712, 0, 0
2517.000, 0, 0, 0.000, 0.000, 3.341, 0.000, 0, -4.183, 0.000, 0.000, 0.000, 0.99519141376, 0.997145739325, 0.996410585243, 0.998495846628, 0.998746693993, 0, 1
2518.000, 0, 0, 0.000, 0.055, 0.041, 0.000, 1, 1.775, 0.769, 32.678, 0.970, 0.970402228916, 0.982251802088, 0.977766046351, 0.99058040943, 0.992140922665, 0, 0
2519.000, 0, 1, 0.000, 0.028, 1.048, 0.028, 0, -4.183, 0.000, 0.000, 0.000, 0.99519141376, 0.997145739325, 0.996410585243, 0.998495846628, 0.998746693993, 0, 1
2520.000, 0, 0, 0.000, 0.012, 0.021, 0.000, 0, -0.343, 0.495, 1.500, 0.600, 0.598636757352, 0.715722215696, 0.666728713305, 0.82710911617, 0.851696890761, 0, 0
2521.000, 0, 0, 0.000, 0.039, 0.021, 0.032, 0, 2.706, 0.889, 90.444, 0.989, 0.989090933557, 0.993508468833, 0.991844148235, 0.996573145887, 0.99714372444, 0, 0
2522.000, 0, 0, 0.000, 0.000, 0.026, 0.000, 0, -1.147, 0.392, 0.289, 0.224, 0.225007293026, 0.328899053375, 0.280278104576, 0.482199280978, 0.527837070817, 0, 0
2523.000, 0, 0, 0.000, 0.000, 0.000, 0.000, 0, 0.000, 0.540, 2.734, 0.732, 0.73304947261, 0.82254730868, 0.786471824768, 0.898040332713, 0.913594397518, 1, 0
2524.000, 1, 0, 0.000, 0.000, 0.000, 0.000, 0, -1.319, 0.370, 0.192, 0.161, 0.162208911943, 0.24632089026, 0.206157371682, 0.3831035498, 0.4270984496, 0, 0
2525.000, 0, 0, 0.000, 0.000, 0.000, 0.033, 1, 2.518, 0.865, 74.538, 0.987, 0.986812552788, 0.992145372618, 0.99013504691, 0.995850885187, 0.996541304329, 0, 0
2526.000, 0, 0, 0.000, 0.000, 0.000, 0.000, 0, 0.000, 0.540, 2.734, 0.732, 0.73304947261, 0.82254730868, 0.786471824768, 0.898040332713, 0.913594397518, 1, 0
2527.000, 0, 0, 0.000, 0.000, 0.000, 0.000, 0, 0.000, 0.540, 2.734, 0.732, 0.73304947261, 0.82254730868, 0.786471824768, 0.898040332713, 0.913594397518, 1, 0
2528.000, 0, 0, 0.000, 0.000, 0.000, 0.000, 0, 0.000, 0.540, 2.734, 0.732, 0.73304947261, 0.82254730868, 0.786471824768, 0.898040332713, 0.913594397518, 1, 0
2529.000, 0, 0, 0.000, 0.000, 0.000, 0.000, 0, 0.000, 0.540, 2.734, 0.732, 0.73304947261, 0.82254730868, 0.786471824768, 0.898040332713, 0.913594397518, 1, 0
2530.000, 0, 0, 0.000, 0.000, 1.725, 0.000, 1, -4.183, 0.000, 0.000, 0.000, 0.99519141376, 0.997145739325, 0.996410585243, 0.998495846628, 0.998746693993, 0, 1
2531.000, 0, 0, 0.000, 0.000, 0.043, 0.019, 0, -0.936, 0.419, 0.463, 0.316, 0.316592513113, 0.438827072271, 0.383235512011, 0.597729130757, 0.640770189913, 0, 0
2532.000, 0, 0, 0.000, 0.000, 0.000, 3.188, 0, 164.533, 21.764, 500946935590.799, 1.000, 0.999999999998, 0.999999999999, 0.999999999999, 0.999999999999, 0.999999999999, 0, 0
2533.000, 0, 0, 0.000, 0.000, 0.001, 0.000, 1, 3.567, 1.000, 206.774, 0.995, 0.99519141376, 0.997145739325, 0.996410585243, 0.998495846628, 0.998746693993, 0, 0
2534.000, 0, 1, 0.000, 0.000, 0.037, 0.000, 0, -0.191, 0.515, 1.970, 0.663, 0.663210811565, 0.768736025506, 0.725373357871, 0.863317705227, 0.883481477181, 0, 0
2535.000, 0, 1, 0.000, 0.000, 0.000, 0.000, 0, 1.461, 0.728, 22.367, 0.957, 0.957126221051, 0.97414930159, 0.967683061493, 0.986226813563, 0.988500199947, 0, 0
2536.000, 0, 0, 0.000, 0.000, 0.000, 0.000, 0, 0.000, 0.540, 2.734, 0.732, 0.73304947261, 0.82254730868, 0.786471824768, 0.898040332713, 0.913594397518, 1, 0
2537.000, 0, 0, 0.000, 0.000, 0.044, 0.000, 1, -1.148, 0.392, 0.288, 0.224, 0.225007293026, 0.328899053375, 0.280278104576, 0.482199280978, 0.527837070817, 0, 0
2538.000, 0, 0, 0.000, 0.000, 0.020, 0.000, 1, -0.053, 0.533, 2.499, 0.714, 0.71476156844, 0.808791344187, 0.770698912211, 0.889349273175, 0.906090524907, 0, 0
2539.000, 0, 0, 0.000, 0.000, 0.021, 0.000, 1, -0.127, 0.523, 2.203, 0.688, 0.686921226996, 0.78739882686, 0.74638100083, 0.875583162617, 0.894159330927, 0, 0
2540.000, 0, 0, 0.000, 0.000, 3.882, 0.000, 0, -4.183, 0.000, 0.000, 0.000, 0.99519141376, 0.997145739325, 0.996410585243, 0.998495846628, 0.998746693993, 0, 1
2541.000, 0, 0, 0.000, 0.381, 1.253, 0.063, 1, -4.183, 0.000, 0.000, 0.000, 0.99519141376, 0.997145739325, 0.996410585243, 0.998495846628, 0.998746693993, 0, 1
2542.000, 0, 0, 0.000, 0.019, 0.017, 0.000, 1, 0.988, 0.667, 12.096, 0.924, 0.923565560008, 0.953263259528, 0.941884304357, 0.974846825138, 0.978958503743, 0, 0
2543.000, 0, 0, 0.000, 0.000, 0.006, 0.000, 0, -0.281, 0.503, 1.678, 0.627, 0.625334064764, 0.738039444892, 0.691232887394, 0.842604911043, 0.865347708959, 0, 0
2544.000, 0, 0, 0.000, 0.000, 15.049, 0.000, 0, -4.183, 0.000, 0.000, 0.000, 0.99519141376, 0.997145739325, 0.996410585243, 0.998495846628, 0.998746693993, 0, 1
2545.000, 0, 0, 0.000, 0.158, 0.158, 0.000, 0, 0.916, 0.658, 10.968, 0.916, 0.916560972489, 0.948829433121, 0.936442951585, 0.9724013094, 0.976903274354, 0, 0
2546.000, 0, 0, 0.000, 0.027, 0.050, 0.007, 1, 0.331, 0.582, 4.661, 0.823, 0.822818735799, 0.886865377558, 0.86166650279, 0.93708860019, 0.947037118801, 0, 0
2547.000, 0, 0, 0.000, 0.000, 0.042, 0.000, 1, -1.045, 0.405, 0.364, 0.267, 0.267398175698, 0.381234572092, 0.328665890899, 0.539324694858, 0.584268458815, 0, 0
2548.000, 0, 0, 0.000, 0.014, 0.018, 0.012, 0, 0.493, 0.603, 5.972, 0.857, 0.856216203351, 0.909518034339, 0.888731644075, 0.950249306819, 0.958209464288, 0, 0
2549.000, 0, 0, 0.000, 0.000, 0.000, 0.000, 0, 0.000, 0.540, 2.734, 0.732, 0.73304947261, 0.82254730868, 0.786471824768, 0.898040332713, 0.913594397518, 1, 0
2550.000, 0, 0, 0.000, 0.000, 0.000, 0.000, 0, 0.000, 0.540, 2.734, 0.732, 0.73304947261, 0.82254730868, 0.786471824768, 0.898040332713, 0.913594397518, 1, 0
2551.000, 0, 0, 0.000, 0.000, 0.000, 0.000, 0, 0.000, 0.540, 2.734, 0.732, 0.73304947261, 0.82254730868, 0.786471824768, 0.898040332713, 0.913594397518, 1, 0
2552.000, 0, 0, 0.000, 0.000, 2.712, 0.000, 0, -4.183, 0.000, 0.000, 0.000, 0.99519141376, 0.997145739325, 0.996410585243, 0.998495846628, 0.998746693993, 0, 1
2553.000, 0, 0, 0.000, 0.000, 0.058, 0.000, 1, -1.754, 0.313, 0.060, 0.057, 0.0564951100404, 0.09179641262, 0.0743433467653, 0.161114404607, 0.187358963596, 0, 0
2554.000, 0, 0, 0.000, 0.000, 0.034, 0.000, 1, -0.711, 0.448, 0.741, 0.426, 0.425549282728, 0.55564814975, 0.498401184984, 0.70379894807, 0.740419644227, 0, 0
2555.000, 0, 1, 0.000, 0.000, 0.014, 0.009, 1, 2.117, 0.813, 48.353, 0.980, 0.979773194949, 0.987917779876, 0.984841968509, 0.993604853332, 0.994667014187, 0, 0
2556.000, 0, 0, 0.000, 0.000, 0.012, 0.000, 1, 0.302, 0.579, 4.459, 0.817, 0.817471645544, 0.883176704549, 0.857288446429, 0.934917251639, 0.945189053525, 0, 0
2557.000, 0, 0, 0.000, 0.029, 0.029, 0.014, 1, 1.705, 0.760, 30.075, 0.968, 0.967935947799, 0.98075332191, 0.975898126954, 0.989777795516, 0.991470130241, 0, 0
2558.000, 0, 0, 0.000, 0.000, 0.000, 0.000, 0, 0.000, 0.540, 2.734, 0.732, 0.73304947261, 0.82254730868, 0.786471824768, 0.898040332713, 0.913594397518, 1, 0
2559.000, 0, 0, 0.086, 0.000, 0.650, 0.000, 0, -4.183, 0.000, 0.000, 0.000, 0.99519141376, 0.997145739325, 0.996410585243, 0.998495846628, 0.998746693993, 0, 1
2560.000, 0, 1, 0.000, 0.000, 0.057, 0.000, 0, -1.094, 0.399, 0.326, 0.246, 0.247393380403, 0.356861841196, 0.305991962377, 0.51322812536, 0.558634325766, 0, 0
2561.000, 0, 1, 0.000, 0.000, 0.011, 0.000, 0, 0.967, 0.664, 11.756, 0.922, 0.921303201167, 0.951834071105, 0.940129006929, 0.974059691985, 0.978297175239, 0, 0
2562.000, 0, 1, 0.000, 0.000, 0.000, 0.000, 0, 1.461, 0.728, 22.367, 0.957, 0.957126221051, 0.97414930159, 0.967683061493, 0.986226813563, 0.988500199947, 0, 0
2563.000, 0, 0, 0.000, 0.000, 0.049, 0.007, 0, -1.851, 0.301, 0.045, 0.043, 0.0435352094587, 0.0713508436106, 0.057538776044, 0.127395485055, 0.149123825586, 0, 0
2564.000, 0, 0, 0.000, 0.000, 0.000, 0.000, 0, 0.000, 0.540, 2.734, 0.732, 0.73304947261, 0.82254730868, 0.786471824768, 0.898040332713, 0.913594397518, 1, 0
2565.000, 0, 0, 0.009, 0.000, 0.011, 0.000, 0, -0.784, 0.439, 0.638, 0.390, 0.391171794648, 0.520279571806, 0.462880660528, 0.67328896782, 0.71213892942, 0, 0
2566.000, 0, 0, 0.000, 0.000, 0.012, 0.000, 1, 0.263, 0.574, 4.194, 0.807, 0.808217816232, 0.876751768195, 0.849682061322, 0.931115949617, 0.941950447759, 0, 0
2567.000, 0, 0, 0.000, 0.000, 0.009, 0.004, 0, -0.177, 0.517, 2.019, 0.669, 0.669256590264, 0.773534343585, 0.730756262197, 0.866494429232, 0.886251308412, 0, 0
2568.000, 0, 0, 0.000, 0.000, 0.024, 0.000, 1, -0.243, 0.508, 1.796, 0.642, 0.641443741295, 0.751230921056, 0.705841956594, 0.851589652673, 0.873229523236, 0, 0
2569.000, 0, 0, 0.000, 0.000, 0.020, 0.000, 0, -0.908, 0.423, 0.492, 0.330, 0.331185746928, 0.455300934267, 0.399106666256, 0.613645210387, 0.65596349327, 0, 0
2570.000, 0, 0, 0.000, 0.000, 0.052, 0.000, 0, -2.310, 0.242, 0.010, 0.010, 0.00975573455688, 0.0163580108267, 0.0130419286428, 0.0306317193194, 0.0365474428188, 0, 0
2571.000, 0, 1, 0.000, 0.000, 0.008, 0.004, 0, 1.319, 0.710, 18.703, 0.949, 0.949312245129, 0.969338483259, 0.961716167117, 0.983625842157, 0.986322588004, 0, 0
2572.000, 0, 1, 0.000, 0.000, 0.018, 0.000, 0, 0.667, 0.626, 7.723, 0.885, 0.885623465358, 0.928928677515, 0.912170877412, 0.961293929017, 0.967547287925, 0, 0
2573.000, 0, 0, 0.000, 0.325, 1.380, 0.325, 1, -4.183, 0.000, 0.000, 0.000, 0.99519141376, 0.997145739325, 0.996410585243, 0.998495846628, 0.998746693993, 0, 1
2574.000, 0, 0, 0.000, 0.000, 13.741, 0.000, 1, -4.183, 0.000, 0.000, 0.000, 0.99519141376, 0.997145739325, 0.996410585243, 0.998495846628, 0.998746693993, 0, 1
2575.000, 0, 0, 0.000, 0.000, 1.026, 0.000, 0, -4.183, 0.000, 0.000, 0.000, 0.99519141376, 0.997145739325, 0.996410585243, 0.998495846628, 0.998746693993, 0, 1
2576.000, 0, 0, 0.000, 0.033, 0.029, 0.000, 1, 1.178, 0.692, 15.575, 0.940, 0.93990894131, 0.963507519066, 0.954503686586, 0.980457156011, 0.983667103882, 0, 0
2577.000, 0, 0, 0.000, 0.032, 0.026, 0.000, 1, 1.278, 0.705, 17.747, 0.947, 0.946872970099, 0.967830283604, 0.959848565988, 0.982807954544, 0.985637435712, 0, 0
2578.000, 0, 0, 0.000, 0.000, 0.001, 0.000, 0, -0.036, 0.535, 2.573, 0.720, 0.720087570577, 0.812821396259, 0.775308783515, 0.891908345029, 0.90830233495, 0, 0
2579.000, 0, 1, 0.000, 0.000, 0.000, 0.000, 0, 1.461, 0.728, 22.367, 0.957, 0.957126221051, 0.97414930159, 0.967683061493, 0.986226813563, 0.988500199947, 0, 0
2580.000, 0, 1, 0.000, 0.000, 0.000, 0.000, 0, 1.461, 0.728, 22.367, 0.957, 0.957126221051, 0.97414930159, 0.967683061493, 0.986226813563, 0.988500199947, 0, 0
2581.000, 0, 1, 0.000, 0.000, 1.508, 0.000, 0, -4.183, 0.000, 0.000, 0.000, 0.99519141376, 0.997145739325, 0.996410585243, 0.998495846628, 0.998746693993, 0, 1
2582.000, 0, 0, 0.000, 0.000, 9.852, 0.000, 0, -4.183, 0.000, 0.000, 0.000, 0.99519141376, 0.997145739325, 0.996410585243, 0.998495846628, 0.998746693993, 0, 1
2583.000, 0, 1, 0.000, 0.000, 2.749, 0.000, 0, -4.183, 0.000, 0.000, 0.000, 0.99519141376, 0.997145739325, 0.996410585243, 0.998495846628, 0.998746693993, 0, 1
2584.000, 0, 0, 0.000, 0.000, 0.028, 0.000, 0, -1.231, 0.381, 0.237, 0.192, 0.19210695044, 0.286422036724, 0.2418178009, 0.432688709547, 0.477966007905, 0, 0
2585.000, 0, 0, 0.000, 0.331, 0.329, 0.000, 0, 2.020, 0.800, 43.352, 0.977, 0.977406474377, 0.986490910171, 0.983058085086, 0.992844743526, 0.994032391709, 0, 0
2586.000, 0, 0, 0.000, 3.353, 2.947, 2.886, 0, 186.447, 24.591, 1179816711857.585, 1.000, 0.999999999999, 0.999999999999, 0.999999999999, 1.0, 1.0, 0, 0
2587.000, 0, 0, 0.000, 0.068, 0.040, 0.056, 0, 3.567, 1.000, 206.774, 0.995, 0.99519141376, 0.997145739325, 0.996410585243, 0.998495846628, 0.998746693993, 0, 0
2588.000, 0, 0, 0.000, 0.000, 0.027, 0.000, 0, -1.195, 0.386, 0.258, 0.205, 0.206702234437, 0.305473506525, 0.258979169706, 0.455262080165, 0.500816244263, 0, 0
2589.000, 0, 0, 0.000, 0.000, 0.059, 0.000, 0, -2.635, 0.200, 0.003, 0.003, 0.00258034735121, 0.00434794097815, 0.00345797101202, 0.00822955483141, 0.00986289948869, 0, 0
2590.000, 0, 0, 0.000, 0.000, 0.000, 0.000, 0, 0.000, 0.540, 2.734, 0.732, 0.73304947261, 0.82254730868, 0.786471824768, 0.898040332713, 0.913594397518, 1, 0
2591.000, 1, 0, 0.001, 0.000, 0.004, 0.000, 0, -1.561, 0.338, 0.103, 0.094, 0.0930950788614, 0.147686305101, 0.121023009809, 0.247697833576, 0.283283552049, 0, 0
2592.000, 0, 0, 0.023, 0.000, 0.025, 0.002, 0, -1.759, 0.313, 0.060, 0.056, 0.0564951100404, 0.09179641262, 0.0743433467653, 0.161114404607, 0.187358963596, 0, 0
2593.000, 0, 0, 0.000, 0.000, 0.025, 0.000, 1, -0.297, 0.501, 1.631, 0.620, 0.618763693554, 0.732600384024, 0.685236462809, 0.838862917371, 0.862057897138, 0, 0
2594.000, 0, 0, 0.000, 0.000, 0.038, 0.000, 1, -0.874, 0.427, 0.529, 0.346, 0.345969024126, 0.471716884858, 0.415040330839, 0.629175739528, 0.670705769886, 0, 0
2595.000, 0, 0, 0.000, 0.000, 0.025, 0.000, 1, -0.299, 0.501, 1.625, 0.619, 0.618763693554, 0.732600384024, 0.685236462809, 0.838862917371, 0.862057897138, 0, 0
2596.000, 0, 0, 0.000, 0.000, 0.058, 0.000, 1, -1.773, 0.311, 0.057, 0.054, 0.0541455011636, 0.0881157517444, 0.071307538003, 0.15512911601, 0.180608614224, 0, 0
2597.000, 0, 0, 0.000, 0.007, 0.008, 0.000, 0, -0.009, 0.539, 2.693, 0.729, 0.730497383534, 0.820641486226, 0.784280166684, 0.896843615573, 0.912562465981, 0, 0
2598.000, 0, 0, 0.002, 0.000, 0.023, 0.000, 0, -1.078, 0.401, 0.338, 0.253, 0.253981451408, 0.36495145167, 0.31349050967, 0.521985463569, 0.567263548286, 0, 0
2599.000, 0, 0, 0.004, 0.000, 0.027, 0.000, 0, -1.343, 0.366, 0.181, 0.153, 0.152111988265, 0.232440907271, 0.193958144181, 0.365251261571, 0.408553778997, 0, 0
2600.000, 0, 1, 0.006, 0.000, 0.028, 0.000, 0, 0.002, 0.540, 2.743, 0.733, 0.73304947261, 0.82254730868, 0.786471824768, 0.898040332713, 0.913594397518, 0, 0
2601.000, 0, 1, 0.000, 0.000, 0.705, 0.000, 0, -4.183, 0.000, 0.000, 0.000, 0.99519141376, 0.997145739325, 0.996410585243, 0.998495846628, 0.998746693993, 0, 1
2602.000, 0, 0, 0.000, 0.000, 0.000, 0.000, 0, 0.000, 0.540, 2.734, 0.732, 0.73304947261, 0.82254730868, 0.786471824768, 0.898040332713, 0.913594397518, 1, 0
2603.000, 0, 0, 0.000, 0.000, 0.000, 0.000, 0, 0.000, 0.540, 2.734, 0.732, 0.73304947261, 0.82254730868, 0.786471824768, 0.898040332713, 0.913594397518, 1, 0
2604.000, 0, 0, 0.025, 0.000, 0.031, 0.006, 1, -1.098, 0.398, 0.323, 0.244, 0.244130499451, 0.352832041584, 0.302266622946, 0.508829580928, 0.554289758122, 0, 0
2605.000, 0, 0, 0.003, 0.000, 0.060, 0.015, 1, -1.158, 0.390, 0.281, 0.220, 0.218812179075, 0.321028387412, 0.273097473895, 0.473247060561, 0.518886627285, 0, 0
