CITY,PERIOD,DURATION,INTERVAL,HRAIN,TRMM
LONDON,HISTORICAL,1440,2,1.98,23.8
LONDON,HISTORICAL,5,5,140.4,2.34
LONDON,HISTORICAL,10,5,106.8,3.56
LONDON,HISTORICAL,15,5,83.2,4.16
LONDON,HISTORICAL,30,5,52.6,5.26
LONDON,HISTORICAL,60,5,30.8,6.16
LONDON,HISTORICAL,120,5,18.85,7.54
LONDON,HISTORICAL,360,5,7.45,8.94
LONDON,HISTORICAL,720,5,4.25,10.2
LONDON,HISTORICAL,1440,5,2.62,12.56
LONDON,HISTORICAL,5,10,162,1.35
LONDON,HISTORICAL,10,10,125.4,2.09
LONDON,HISTORICAL,15,10,97.2,2.43
LONDON,HISTORICAL,30,10,61.2,3.06
LONDON,HISTORICAL,60,10,35.9,3.59
LONDON,HISTORICAL,120,10,22.15,4.43
LONDON,HISTORICAL,360,10,8.6,5.16
LONDON,HISTORICAL,720,10,4.9,5.88
LONDON,HISTORICAL,1440,10,3.04,7.29
LONDON,HISTORICAL,5,25,188.4,0.628
LONDON,HISTORICAL,10,25,148.8,0.992
LONDON,HISTORICAL,15,25,114.8,1.148
LONDON,HISTORICAL,30,25,72.2,1.444
LONDON,HISTORICAL,60,25,42.5,1.7
LONDON,HISTORICAL,120,25,26.25,2.1
LONDON,HISTORICAL,360,25,10.07,2.416
LONDON,HISTORICAL,720,25,5.72,2.744
LONDON,HISTORICAL,1440,25,3.57,3.424
LONDON,HISTORICAL,5,50,188.4,0.314
LONDON,HISTORICAL,10,50,148.8,0.496
LONDON,HISTORICAL,15,50,114.8,0.574
LONDON,HISTORICAL,30,50,72.2,0.722
LONDON,HISTORICAL,60,50,42.5,0.85
LONDON,HISTORICAL,120,50,26.25,1.05
LONDON,HISTORICAL,360,50,10.07,1.208
LONDON,HISTORICAL,720,50,5.72,1.372
LONDON,HISTORICAL,1440,50,3.57,1.712
LONDON,HISTORICAL,5,100,229.2,0.191
LONDON,HISTORICAL,10,100,183.6,0.306
LONDON,HISTORICAL,15,100,140.8,0.352
LONDON,HISTORICAL,30,100,88.4,0.442
LONDON,HISTORICAL,60,100,52.2,0.522
LONDON,HISTORICAL,120,100,32.4,0.648
LONDON,HISTORICAL,360,100,12.22,0.733
LONDON,HISTORICAL,720,100,6.92,0.83
LONDON,HISTORICAL,1440,100,4.33,1.04
LONDON,L2020,5,2,97.4,4.058523379
LONDON,L2020,10,2,74.72,6.226803153
LONDON,L2020,15,2,60.83,7.603418235
LONDON,L2020,30,2,41.34,10.33476053
LONDON,L2020,60,2,27.12,13.56234071
LONDON,L2020,120,2,16.66,16.66463262
LONDON,L2020,360,2,6.61,19.8289865
LONDON,L2020,720,2,4.38,26.25112485
LONDON,L2020,1440,2,2.64,31.72719634
LONDON,L2020,5,5,154,2.566684132
LONDON,L2020,10,5,112.83,3.761006036
LONDON,L2020,15,5,96.11,4.805453279
LONDON,L2020,30,5,62.51,6.251087632
LONDON,L2020,60,5,40.39,8.078332857
LONDON,L2020,120,5,22.67,9.069031225
LONDON,L2020,360,5,9.05,10.85581558
LONDON,L2020,720,5,5.54,13.28460728
LONDON,L2020,1440,5,3.16,15.17151819
LONDON,L2020,5,10,191.47,1.595607057
LONDON,L2020,10,10,138.06,2.301022544
LONDON,L2020,15,10,119.47,2.98671585
LONDON,L2020,30,10,76.53,3.826423639
LONDON,L2020,60,10,49.18,4.917556133
LONDON,L2020,120,10,26.65,5.330072143
LONDON,L2020,360,10,10.66,6.395952156
LONDON,L2020,720,10,6.3,7.56398085
LONDON,L2020,1440,10,3.5,8.406958747
LONDON,L2020,5,25,238.82,0.79606188
LONDON,L2020,10,25,169.94,1.132940032
LONDON,L2020,15,25,148.98,1.489835106
LONDON,L2020,30,25,94.24,1.884794862
LONDON,L2020,60,25,60.27,2.410961542
LONDON,L2020,120,25,31.68,2.534103971
LONDON,L2020,360,25,12.7,3.047631511
LONDON,L2020,720,25,7.27,3.491408979
LONDON,L2020,1440,25,3.94,3.777818673
LONDON,L2020,5,50,273.94,0.456570536
LONDON,L2020,10,50,193.59,0.64530384
LONDON,L2020,15,50,170.88,0.854396661
LONDON,L2020,30,50,107.38,1.073789752
LONDON,L2020,60,50,68.51,1.370150459
LONDON,L2020,120,50,35.4,1.41619313
LONDON,L2020,360,50,14.21,1.705292796
LONDON,L2020,720,50,7.99,1.918489186
LONDON,L2020,1440,50,4.26,2.042857737
LONDON,L2020,5,100,308.81,0.257338943
LONDON,L2020,10,100,217.07,0.361777783
LONDON,L2020,15,100,192.61,0.481533696
LONDON,L2020,30,100,120.42,0.602105946
LONDON,L2020,60,100,76.68,0.766802126
LONDON,L2020,120,100,39.11,0.78211652
LONDON,L2020,360,100,15.71,0.942714919
LONDON,L2020,720,100,8.71,1.044999034
LONDON,L2020,1440,100,4.57,1.097834703
LONDON,U2020,5,2,109.3,4.554165608
LONDON,U2020,10,2,86.86,7.238024952
LONDON,U2020,15,2,77.15,9.643518064
LONDON,U2020,30,2,48.98,12.24615614
LONDON,U2020,60,2,29.88,14.93897197
LONDON,U2020,120,2,18.39,18.39433271
LONDON,U2020,360,2,7.14,21.4070123
LONDON,U2020,720,2,4.95,29.69774186
LONDON,U2020,1440,2,3.09,37.08966082
LONDON,U2020,5,5,178.88,2.981303899
LONDON,U2020,10,5,137.27,4.575706749
LONDON,U2020,15,5,117.89,5.894565549
LONDON,U2020,30,5,73.38,7.338330393
LONDON,U2020,60,5,43.48,8.695627713
LONDON,U2020,120,5,26.34,10.53472683
LONDON,U2020,360,5,10.16,12.1902962
LONDON,U2020,720,5,6.43,15.44276077
LONDON,U2020,1440,5,3.8,18.22659346
LONDON,U2020,5,10,224.95,1.874542465
LONDON,U2020,10,10,170.65,2.844170917
LONDON,U2020,15,10,144.87,3.621670809
LONDON,U2020,30,10,89.54,4.476867634
LONDON,U2020,60,10,52.48,5.24826508
LONDON,U2020,120,10,31.6,6.319086566
LONDON,U2020,360,10,12.16,7.296005529
LONDON,U2020,720,10,7.42,8.901108218
LONDON,U2020,1440,10,4.26,10.2357756
LONDON,U2020,5,25,283.15,0.94383566
LONDON,U2020,10,25,212.82,1.418831843
LONDON,U2020,15,25,178.95,1.789504751
LONDON,U2020,30,25,109.95,2.198960722
LONDON,U2020,60,25,63.86,2.554395036
LONDON,U2020,120,25,38.24,3.059176622
LONDON,U2020,360,25,14.69,3.525316831
LONDON,U2020,720,25,8.66,4.156678986
LONDON,U2020,1440,25,4.86,4.661612246
LONDON,U2020,5,50,326.33,0.543884898
LONDON,U2020,10,50,244.11,0.813707486
LONDON,U2020,15,50,204.24,1.021178342
LONDON,U2020,30,50,125.09,1.25089847
LONDON,U2020,60,50,72.3,1.446003028
LONDON,U2020,120,50,43.17,1.726752419
LONDON,U2020,360,50,16.56,1.987780383
LONDON,U2020,720,50,9.58,2.299500344
LONDON,U2020,1440,50,5.29,2.541234641
LONDON,U2020,5,100,369.19,0.307660286
LONDON,U2020,10,100,275.17,0.458614489
LONDON,U2020,15,100,229.33,0.573335399
LONDON,U2020,30,100,140.12,0.700599266
LONDON,U2020,60,100,80.68,0.806781052
LONDON,U2020,120,100,48.06,0.961230349
LONDON,U2020,360,100,18.43,1.105620042
LONDON,U2020,720,100,10.5,1.259514089
LONDON,U2020,1440,100,5.73,1.375054694
LONDON,L2050,5,2,87.29,3.637251323
LONDON,L2050,10,2,68.27,5.689477077
LONDON,L2050,15,2,64.07,8.009031404
LONDON,L2050,30,2,42.79,10.69796209
LONDON,L2050,60,2,25.86,12.929947
LONDON,L2050,120,2,16.39,16.39275653
LONDON,L2050,360,2,6.37,19.10555571
LONDON,L2050,720,2,4.14,24.86070979
LONDON,L2050,1440,2,2.69,32.2377147
LONDON,L2050,5,5,139.86,2.331009815
LONDON,L2050,10,5,112.83,3.761036816
LONDON,L2050,15,5,112.28,5.614117424
LONDON,L2050,30,5,69.16,6.915875799
LONDON,L2050,60,5,40.1,8.02015949
LONDON,L2050,120,5,22.06,8.825640013
LONDON,L2050,360,5,8.85,10.61965037
LONDON,L2050,720,5,5.71,13.70644671
LONDON,L2050,1440,5,3.59,17.20927115
LONDON,L2050,5,10,174.66,1.455535197
LONDON,L2050,10,10,142.33,2.372199447
LONDON,L2050,15,10,144.2,3.605040694
LONDON,L2050,30,10,86.62,4.330797321
LONDON,L2050,60,10,49.53,4.952951467
LONDON,L2050,120,10,25.82,5.163804582
LONDON,L2050,360,10,10.49,6.295483415
LONDON,L2050,720,10,6.73,8.079058218
LONDON,L2050,1440,10,4.18,10.0328186
LONDON,L2050,5,25,218.64,0.728795695
LONDON,L2050,10,25,179.61,1.197375897
LONDON,L2050,15,25,184.53,1.845317218
LONDON,L2050,30,25,108.67,2.173463006
LONDON,L2050,60,25,61.44,2.457708955
LONDON,L2050,120,25,30.56,2.445070234
LONDON,L2050,360,25,12.57,3.016346082
LONDON,L2050,720,25,7.74,3.713355397
LONDON,L2050,1440,25,4.93,4.734932651
LONDON,L2050,5,50,251.26,0.418769156
LONDON,L2050,10,50,207.26,0.690862257
LONDON,L2050,15,50,214.45,1.072254447
LONDON,L2050,30,50,124.12,1.241152967
LONDON,L2050,60,50,70.28,1.40561246
LONDON,L2050,120,50,34.08,1.36332046
LONDON,L2050,360,50,14.11,1.692952112
LONDON,L2050,720,50,8.48,2.035365897
LONDON,L2050,1440,50,5.49,2.635204496
LONDON,L2050,5,100,283.64,0.236369497
LONDON,L2050,10,100,234.71,0.391177982
LONDON,L2050,15,100,242.24,0.605610485
LONDON,L2050,30,100,138.8,0.694010574
LONDON,L2050,60,100,79.05,0.790532645
LONDON,L2050,120,100,37.58,0.751533133
LONDON,L2050,360,100,15.64,0.938183402
LONDON,L2050,720,100,9.22,1.106367345
LONDON,L2050,1440,100,6.04,1.450482865
LONDON,U2050,5,2,109.53,4.563768017
LONDON,U2050,10,2,86.01,7.167247933
LONDON,U2050,15,2,74.02,9.252392614
LONDON,U2050,30,2,49.75,12.43695635
LONDON,U2050,60,2,30.72,15.35986701
LONDON,U2050,120,2,18.85,18.84874544
LONDON,U2050,360,2,7.31,21.94477502
LONDON,U2050,720,2,4.74,28.43124336
LONDON,U2050,1440,2,3.08,37.00268823
LONDON,U2050,5,5,189.82,3.163718865
LONDON,U2050,10,5,140.7,4.689857449
LONDON,U2050,15,5,119.06,5.95281354
LONDON,U2050,30,5,73.59,7.358939671
LONDON,U2050,60,5,44.21,8.841149062
LONDON,U2050,120,5,25.88,10.35158155
LONDON,U2050,360,5,9.93,11.91761361
LONDON,U2050,720,5,5.94,14.25178047
LONDON,U2050,1440,5,3.99,19.15904684
LONDON,U2050,5,10,242.98,2.024865712
LONDON,U2050,10,10,176.9,2.948407224
LONDON,U2050,15,10,148.87,3.72186924
LONDON,U2050,30,10,89.37,4.468729572
LONDON,U2050,60,10,53.13,5.313465824
LONDON,U2050,120,10,30.53,6.106712719
LONDON,U2050,360,10,11.66,6.998185293
LONDON,U2050,720,10,6.75,8.098662921
LONDON,U2050,1440,10,4.59,11.0222016
LONDON,U2050,5,25,310.15,1.033842128
LONDON,U2050,10,25,222.65,1.484361563
LONDON,U2050,15,25,186.55,1.865505219
LONDON,U2050,30,25,109.32,2.186384537
LONDON,U2050,60,25,64.42,2.576654535
LONDON,U2050,120,25,36.41,2.913174025
LONDON,U2050,360,25,13.85,3.324577108
LONDON,U2050,720,25,8.06,3.868911645
LONDON,U2050,1440,25,5.35,5.138011723
LONDON,U2050,5,50,359.98,0.599970428
LONDON,U2050,10,50,256.59,0.855313501
LONDON,U2050,15,50,214.5,1.072502736
LONDON,U2050,30,50,125.04,1.250364441
LONDON,U2050,60,50,72.79,1.455715535
LONDON,U2050,120,50,40.78,1.631104798
LONDON,U2050,360,50,15.48,1.857138437
LONDON,U2050,720,50,9.03,2.167935499
LONDON,U2050,1440,50,5.92,2.839461406
LONDON,U2050,5,100,409.44,0.341203284
LONDON,U2050,10,100,290.28,0.483805433
LONDON,U2050,15,100,244.15,0.610372846
LONDON,U2050,30,100,141.28,0.70639457
LONDON,U2050,60,100,81.09,0.810933917
LONDON,U2050,120,100,45.11,0.902166985
LONDON,U2050,360,100,17.09,1.02527479
LONDON,U2050,720,100,10,1.1998456
LONDON,U2050,1440,100,6.47,1.553959975
HAMILTON,HISTORICAL,5,2,104.88,4.37
HAMILTON,HISTORICAL,10,2,74.4,6.2
HAMILTON,HISTORICAL,15,2,60,7.5
HAMILTON,HISTORICAL,30,2,40.2,10.05
HAMILTON,HISTORICAL,60,2,24.4,12.2
HAMILTON,HISTORICAL,120,2,14.55,14.55
HAMILTON,HISTORICAL,360,2,6.23,18.69
HAMILTON,HISTORICAL,720,2,3.52,21.12
HAMILTON,HISTORICAL,1440,2,2.03,24.36
HAMILTON,HISTORICAL,5,5,139.2,2.32
HAMILTON,HISTORICAL,10,5,100.8,3.36
HAMILTON,HISTORICAL,15,5,82,4.1
HAMILTON,HISTORICAL,30,5,54.8,5.48
HAMILTON,HISTORICAL,60,5,35.1,7.02
HAMILTON,HISTORICAL,120,5,21.25,8.5
HAMILTON,HISTORICAL,360,5,8.78,10.536
HAMILTON,HISTORICAL,720,5,4.92,11.808
HAMILTON,HISTORICAL,1440,5,2.8,13.44
HAMILTON,HISTORICAL,5,10,162,1.35
HAMILTON,HISTORICAL,10,10,118.8,1.98
HAMILTON,HISTORICAL,15,10,96.8,2.42
HAMILTON,HISTORICAL,30,10,64.4,3.22
HAMILTON,HISTORICAL,60,10,42.1,4.21
HAMILTON,HISTORICAL,120,10,25.7,5.14
HAMILTON,HISTORICAL,360,10,10.47,6.282
HAMILTON,HISTORICAL,720,10,5.83,6.996
HAMILTON,HISTORICAL,1440,10,3.3,7.92
HAMILTON,HISTORICAL,5,25,189.6,0.632
HAMILTON,HISTORICAL,10,25,141,0.94
HAMILTON,HISTORICAL,15,25,114.8,1.148
HAMILTON,HISTORICAL,30,25,69.2,1.384
HAMILTON,HISTORICAL,60,25,51,2.04
HAMILTON,HISTORICAL,120,25,31.35,2.508
HAMILTON,HISTORICAL,360,25,11.68,2.8032
HAMILTON,HISTORICAL,720,25,7,3.36
HAMILTON,HISTORICAL,1440,25,3.95,3.792
HAMILTON,HISTORICAL,5,50,211.2,0.352
HAMILTON,HISTORICAL,10,50,157.8,0.526
HAMILTON,HISTORICAL,15,50,128.8,0.644
HAMILTON,HISTORICAL,30,50,85.8,0.858
HAMILTON,HISTORICAL,60,50,57.6,1.152
HAMILTON,HISTORICAL,120,50,35.5,1.42
HAMILTON,HISTORICAL,360,50,14.18,1.7016
HAMILTON,HISTORICAL,720,50,7.87,1.8888
HAMILTON,HISTORICAL,1440,50,4.42,2.1216
HAMILTON,HISTORICAL,5,100,232.8,0.194
HAMILTON,HISTORICAL,10,100,174,0.29
HAMILTON,HISTORICAL,15,100,142,0.355
HAMILTON,HISTORICAL,30,100,94.8,0.474
HAMILTON,HISTORICAL,60,100,64.2,0.642
HAMILTON,HISTORICAL,120,100,39.65,0.793
HAMILTON,HISTORICAL,360,100,15.77,0.9462
HAMILTON,HISTORICAL,720,100,8.75,1.05
HAMILTON,HISTORICAL,1440,100,4.88,1.1712
HAMILTON,L2020,5,2,96.48,4.019958469
HAMILTON,L2020,10,2,73.01,6.084522738
HAMILTON,L2020,15,2,62.06,7.757199084
HAMILTON,L2020,30,2,41.63,10.40685841
HAMILTON,L2020,60,2,25.45,12.72462402
HAMILTON,L2020,120,2,15.98,15.97995493
HAMILTON,L2020,360,2,6.13,18.39022207
HAMILTON,L2020,720,2,3.83,22.96664164
HAMILTON,L2020,1440,2,2.75,32.94406683
HAMILTON,L2020,5,5,136.49,2.274863699
HAMILTON,L2020,10,5,111.1,3.703459076
HAMILTON,L2020,15,5,91.72,4.586146337
HAMILTON,L2020,30,5,61.86,6.186207878
HAMILTON,L2020,60,5,37.02,7.404186695
HAMILTON,L2020,120,5,20.71,8.282202089
HAMILTON,L2020,360,5,8.32,9.983001723
HAMILTON,L2020,720,5,5.29,12.69938161
HAMILTON,L2020,1440,5,3.73,17.92382284
HAMILTON,L2020,5,10,162.98,1.358198246
HAMILTON,L2020,10,10,130.44,2.174042481
HAMILTON,L2020,15,10,111.36,2.784098979
HAMILTON,L2020,30,10,75.26,3.762958727
HAMILTON,L2020,60,10,43.69,4.369431689
HAMILTON,L2020,120,10,23.83,4.76684614
HAMILTON,L2020,360,10,9.77,5.861123318
HAMILTON,L2020,720,10,6.26,7.512555595
HAMILTON,L2020,1440,10,4.39,10.53310883
HAMILTON,L2020,5,25,196.46,0.654854869
HAMILTON,L2020,10,25,154.88,1.032514295
HAMILTON,L2020,15,25,136.18,1.361804557
HAMILTON,L2020,30,25,91.51,1.830127522
HAMILTON,L2020,60,25,51.9,2.07612824
HAMILTON,L2020,120,25,27.79,2.222990691
HAMILTON,L2020,360,25,11.6,2.783957439
HAMILTON,L2020,720,25,7.48,3.592735335
HAMILTON,L2020,1440,25,5.22,5.007328364
HAMILTON,L2020,5,50,221.29,0.368814001
HAMILTON,L2020,10,50,173,0.57668041
HAMILTON,L2020,15,50,154.59,0.772953752
HAMILTON,L2020,30,50,102.98,1.029754175
HAMILTON,L2020,60,50,57.99,1.159860578
HAMILTON,L2020,120,50,30.72,1.228802332
HAMILTON,L2020,360,50,12.96,1.555004832
HAMILTON,L2020,720,50,8.39,2.014367242
HAMILTON,L2020,1440,50,5.83,2.798212928
HAMILTON,L2020,5,100,245.94,0.204947488
HAMILTON,L2020,10,100,191,0.318328758
HAMILTON,L2020,15,100,172.87,0.432162766
HAMILTON,L2020,30,100,114.36,0.571798866
HAMILTON,L2020,60,100,64.04,0.640378855
HAMILTON,L2020,120,100,33.63,0.672621572
HAMILTON,L2020,360,100,14.31,0.858413592
HAMILTON,L2020,720,100,9.29,1.115378571
HAMILTON,L2020,1440,100,6.44,1.545293386
HAMILTON,U2020,5,2,106.95,4.456217538
HAMILTON,U2020,10,2,81.89,6.82457984
HAMILTON,U2020,15,2,68.72,8.58969596
HAMILTON,U2020,30,2,45.33,11.33253414
HAMILTON,U2020,60,2,27.38,13.69229067
HAMILTON,U2020,120,2,17.19,17.18546564
HAMILTON,U2020,360,2,7.48,22.44587301
HAMILTON,U2020,720,2,4.38,26.27684485
HAMILTON,U2020,1440,2,3.13,37.5100622
HAMILTON,U2020,5,5,147.76,2.462697368
HAMILTON,U2020,10,5,112.71,3.757028339
HAMILTON,U2020,15,5,97.87,4.893257403
HAMILTON,U2020,30,5,63.81,6.381071753
HAMILTON,U2020,60,5,37.2,7.439477245
HAMILTON,U2020,120,5,23.44,9.375314274
HAMILTON,U2020,360,5,10.25,12.29495047
HAMILTON,U2020,720,5,5.87,14.08876739
HAMILTON,U2020,1440,5,4.02,19.30343278
HAMILTON,U2020,5,10,174.78,1.456527904
HAMILTON,U2020,10,10,138.99,2.316557308
HAMILTON,U2020,15,10,117.16,2.929084562
HAMILTON,U2020,30,10,76.05,3.80232351
HAMILTON,U2020,60,10,44.68,4.468239612
HAMILTON,U2020,120,10,27.58,5.515639327
HAMILTON,U2020,360,10,12.08,7.245414549
HAMILTON,U2020,720,10,6.86,8.228867113
HAMILTON,U2020,1440,10,4.61,11.07500746
HAMILTON,U2020,5,25,208.93,0.696416978
HAMILTON,U2020,10,25,172.2,1.14801039
HAMILTON,U2020,15,25,141.55,1.415467529
HAMILTON,U2020,30,25,92.19,1.843728811
HAMILTON,U2020,60,25,54.36,2.174506979
HAMILTON,U2020,120,25,32.81,2.624718807
HAMILTON,U2020,360,25,14.39,3.453065513
HAMILTON,U2020,720,25,8.1,3.89018602
HAMILTON,U2020,1440,25,5.36,5.149335799
HAMILTON,U2020,5,50,234.25,0.390422317
HAMILTON,U2020,10,50,196.84,0.65612413
HAMILTON,U2020,15,50,159.64,0.79817865
HAMILTON,U2020,30,50,104.74,1.047440535
HAMILTON,U2020,60,50,61.54,1.230881159
HAMILTON,U2020,120,50,36.69,1.467579311
HAMILTON,U2020,360,50,16.1,1.932360902
HAMILTON,U2020,720,50,9.03,2.167145379
HAMILTON,U2020,1440,50,5.92,2.841488987
HAMILTON,U2020,5,100,259.39,0.216162223
HAMILTON,U2020,10,100,221.29,0.368818356
HAMILTON,U2020,15,100,177.59,0.443977852
HAMILTON,U2020,30,100,117.21,0.586044715
HAMILTON,U2020,60,100,68.67,0.686724152
HAMILTON,U2020,120,100,40.54,0.81082655
HAMILTON,U2020,360,100,17.81,1.068334623
HAMILTON,U2020,720,100,9.95,1.193779074
HAMILTON,U2020,1440,100,6.47,1.553169955
HAMILTON,L2050,5,2,86.17,3.590522358
HAMILTON,L2050,10,2,66.88,5.573217264
HAMILTON,L2050,15,2,56.57,7.071681197
HAMILTON,L2050,30,2,37.81,9.453540486
HAMILTON,L2050,60,2,23.67,11.83393579
HAMILTON,L2050,120,2,15.58,15.57710164
HAMILTON,L2050,360,2,6.24,18.70933536
HAMILTON,L2050,720,2,3.79,22.73012686
HAMILTON,L2050,1440,2,2.61,31.28661264
HAMILTON,L2050,5,5,128.17,2.136242467
HAMILTON,L2050,10,5,98.61,3.287129159
HAMILTON,L2050,15,5,84.45,4.222441187
HAMILTON,L2050,30,5,54.8,5.479617399
HAMILTON,L2050,60,5,34.56,6.911194852
HAMILTON,L2050,120,5,22.02,8.809688495
HAMILTON,L2050,360,5,8.64,10.36598939
HAMILTON,L2050,720,5,5.27,12.65931777
HAMILTON,L2050,1440,5,3.36,16.14641858
HAMILTON,L2050,5,10,155.98,1.299862786
HAMILTON,L2050,10,10,119.63,1.993756388
HAMILTON,L2050,15,10,102.9,2.572618674
HAMILTON,L2050,30,10,66.04,3.301987181
HAMILTON,L2050,60,10,41.76,4.176484565
HAMILTON,L2050,120,10,26.29,5.258555078
HAMILTON,L2050,360,10,10.23,6.137146575
HAMILTON,L2050,720,10,6.26,7.510579466
HAMILTON,L2050,1440,10,3.86,9.275484329
HAMILTON,L2050,5,25,191.12,0.63706754
HAMILTON,L2050,10,25,146.17,0.974489867
HAMILTON,L2050,15,25,126.22,1.262238548
HAMILTON,L2050,30,25,80.25,1.604920473
HAMILTON,L2050,60,25,50.87,2.03493095
HAMILTON,L2050,120,25,31.69,2.53488839
HAMILTON,L2050,360,25,12.24,2.937088003
HAMILTON,L2050,720,25,7.5,3.601070301
HAMILTON,L2050,1440,25,4.5,4.317824812
HAMILTON,L2050,5,50,217.19,0.361977823
HAMILTON,L2050,10,50,165.87,0.552894582
HAMILTON,L2050,15,50,143.52,0.717616506
HAMILTON,L2050,30,50,90.79,0.907850537
HAMILTON,L2050,60,50,57.63,1.152608521
HAMILTON,L2050,120,50,35.69,1.427487392
HAMILTON,L2050,360,50,13.73,1.64741665
HAMILTON,L2050,720,50,8.42,2.021919603
HAMILTON,L2050,1440,50,4.97,2.38430013
HAMILTON,L2050,5,100,243.06,0.202550546
HAMILTON,L2050,10,100,185.42,0.309029742
HAMILTON,L2050,15,100,160.7,0.401737528
HAMILTON,L2050,30,100,101.25,0.506231326
HAMILTON,L2050,60,100,64.34,0.643376846
HAMILTON,L2050,120,100,39.66,0.793174427
HAMILTON,L2050,360,100,15.21,0.912484265
HAMILTON,L2050,720,100,9.34,1.120834694
HAMILTON,L2050,1440,100,5.43,1.304011813
HAMILTON,U2050,5,2,107.4,4.47496826
HAMILTON,U2050,10,2,81.09,6.757771414
HAMILTON,U2050,15,2,67.39,8.423163045
HAMILTON,U2050,30,2,43.28,10.82089722
HAMILTON,U2050,60,2,28.56,14.28149378
HAMILTON,U2050,120,2,17.69,17.68681224
HAMILTON,U2050,360,2,7.05,21.15644566
HAMILTON,U2050,720,2,4.21,25.28778373
HAMILTON,U2050,1440,2,3.19,38.31635521
HAMILTON,U2050,5,5,182.16,3.036016004
HAMILTON,U2050,10,5,135.1,4.503188729
HAMILTON,U2050,15,5,105.56,5.277977866
HAMILTON,U2050,30,5,63.98,6.398246844
HAMILTON,U2050,60,5,42.42,8.483867045
HAMILTON,U2050,120,5,25.46,10.18381898
HAMILTON,U2050,360,5,9.95,11.94080439
HAMILTON,U2050,720,5,5.73,13.75760841
HAMILTON,U2050,1440,5,4.17,20.03432334
HAMILTON,U2050,5,10,231.66,1.930497712
HAMILTON,U2050,10,10,170.85,2.847499214
HAMILTON,U2050,15,10,130.83,3.270855861
HAMILTON,U2050,30,10,77.69,3.884346389
HAMILTON,U2050,60,10,51.59,5.159344306
HAMILTON,U2050,120,10,30.61,6.121154899
HAMILTON,U2050,360,10,11.87,7.121846367
HAMILTON,U2050,720,10,6.74,8.084628496
HAMILTON,U2050,1440,10,4.82,11.57564208
HAMILTON,U2050,5,25,294.2,0.980671822
HAMILTON,U2050,10,25,216.03,1.440170628
HAMILTON,U2050,15,25,162.77,1.62768856
HAMILTON,U2050,30,25,95,1.90005097
HAMILTON,U2050,60,25,63.18,2.527398105
HAMILTON,U2050,120,25,37.11,2.96864368
HAMILTON,U2050,360,25,14.29,3.430679652
HAMILTON,U2050,720,25,8.01,3.843276273
HAMILTON,U2050,1440,25,5.64,5.417914485
HAMILTON,U2050,5,50,340.6,0.567664404
HAMILTON,U2050,10,50,249.54,0.831798219
HAMILTON,U2050,15,50,186.46,0.932298913
HAMILTON,U2050,30,50,107.85,1.078482651
HAMILTON,U2050,60,50,71.78,1.435683932
HAMILTON,U2050,120,50,41.93,1.677272098
HAMILTON,U2050,360,50,16.09,1.931198404
HAMILTON,U2050,720,50,8.95,2.14769123
HAMILTON,U2050,1440,50,6.25,3.001121964
HAMILTON,U2050,5,100,386.65,0.322210957
HAMILTON,U2050,10,100,282.81,0.471343127
HAMILTON,U2050,15,100,209.98,0.524939448
HAMILTON,U2050,30,100,120.6,0.602995655
HAMILTON,U2050,60,100,80.32,0.803199451
HAMILTON,U2050,120,100,46.72,0.934398821
HAMILTON,U2050,360,100,17.88,1.072731558
HAMILTON,U2050,720,100,9.88,1.186037591
HAMILTON,U2050,1440,100,6.86,1.645564693
FREDERICTON,HISTORICAL,5,2,79.56,3.315
FREDERICTON,HISTORICAL,10,2,55.92,4.66
FREDERICTON,HISTORICAL,15,2,44.4,5.55
FREDERICTON,HISTORICAL,30,2,27.8,6.95
FREDERICTON,HISTORICAL,60,2,17.9,8.95
FREDERICTON,HISTORICAL,120,2,12.05,12.05
FREDERICTON,HISTORICAL,360,2,6.07,18.2
FREDERICTON,HISTORICAL,720,2,3.59,21.55
FREDERICTON,HISTORICAL,1440,2,2.34,28.05
FREDERICTON,HISTORICAL,5,5,103.2,1.72
FREDERICTON,HISTORICAL,10,5,75,2.5
FREDERICTON,HISTORICAL,15,5,58,2.9
FREDERICTON,HISTORICAL,30,5,36,3.6
FREDERICTON,HISTORICAL,60,5,23.1,4.62
FREDERICTON,HISTORICAL,120,5,15.75,6.3
FREDERICTON,HISTORICAL,360,5,8.2,9.84
FREDERICTON,HISTORICAL,720,5,4.82,11.56
FREDERICTON,HISTORICAL,1440,5,2.98,14.32
FREDERICTON,HISTORICAL,5,10,118.92,0.991
FREDERICTON,HISTORICAL,10,10,87.6,1.46
FREDERICTON,HISTORICAL,15,10,66.8,1.67
FREDERICTON,HISTORICAL,30,10,41.4,2.07
FREDERICTON,HISTORICAL,60,10,26.5,2.65
FREDERICTON,HISTORICAL,120,10,18.2,3.64
FREDERICTON,HISTORICAL,360,10,9.62,5.77
FREDERICTON,HISTORICAL,720,10,5.63,6.76
FREDERICTON,HISTORICAL,1440,10,3.41,8.19
FREDERICTON,HISTORICAL,5,25,139.2,0.464
FREDERICTON,HISTORICAL,10,25,103.8,0.692
FREDERICTON,HISTORICAL,15,25,78.4,0.784
FREDERICTON,HISTORICAL,30,25,48.2,0.964
FREDERICTON,HISTORICAL,60,25,30.8,1.232
FREDERICTON,HISTORICAL,120,25,21.3,1.704
FREDERICTON,HISTORICAL,360,25,11.4,2.736
