"UID","MODELID","SOLTYPE","SOLNUM","KVAR","VARNUM","VARNAME"
"1","1","1","1","1","32","SSH7_25"
"2","2","1","2","1","32","SSH7_25"
"3","3","1","3","1","32","SSH7_25"
"4","4","1","4","1","32","SSH7_25"
"5","5","1","5","1","32","SSH7_25"
"6","6","1","6","1","32","SSH7_25"
"7","7","1","7","1","32","SSH7_25"
"8","8","1","8","1","32","SSH7_25"
"9","9","1","9","1","32","SSH7_25"
"10","10","1","10","1","32","SSH7_25"
"11","11","2","1","1","32","SSH7_25"
"12","11","2","1","2","93","SPDIASTRC"
"13","12","2","2","1","32","SSH7_25"
"14","12","2","2","2","93","SPDIASTRC"
"15","13","2","3","1","32","SSH7_25"
"16","13","2","3","2","93","SPDIASTRC"
"17","14","2","4","1","32","SSH7_25"
"18","14","2","4","2","93","SPDIASTRC"
"19","15","2","5","1","32","SSH7_25"
"20","15","2","5","2","93","SPDIASTRC"
"21","16","2","6","1","32","SSH7_25"
"22","16","2","6","2","93","SPDIASTRC"
"23","17","2","7","1","32","SSH7_25"
"24","17","2","7","2","93","SPDIASTRC"
"25","18","2","8","1","32","SSH7_25"
"26","18","2","8","2","93","SPDIASTRC"
"27","19","2","9","1","32","SSH7_25"
"28","19","2","9","2","93","SPDIASTRC"
"29","20","2","10","1","32","SSH7_25"
"30","20","2","10","2","93","SPDIASTRC"
"31","21","3","1","1","6","L039"
"32","21","3","1","2","32","SSH7_25"
"33","21","3","1","3","93","SPDIASTRC"
"34","22","3","2","1","6","L039"
"35","22","3","2","2","32","SSH7_25"
"36","22","3","2","3","93","SPDIASTRC"
"37","23","3","3","1","6","L039"
"38","23","3","3","2","32","SSH7_25"
"39","23","3","3","3","93","SPDIASTRC"
"40","24","3","4","1","6","L039"
"41","24","3","4","2","32","SSH7_25"
"42","24","3","4","3","93","SPDIASTRC"
"43","25","3","5","1","6","L039"
"44","25","3","5","2","32","SSH7_25"
"45","25","3","5","3","93","SPDIASTRC"
"46","26","3","6","1","6","L039"
"47","26","3","6","2","32","SSH7_25"
"48","26","3","6","3","93","SPDIASTRC"
"49","27","3","7","1","6","L039"
"50","27","3","7","2","32","SSH7_25"
"51","27","3","7","3","93","SPDIASTRC"
"52","28","3","8","1","6","L039"
"53","28","3","8","2","32","SSH7_25"
"54","28","3","8","3","93","SPDIASTRC"
"55","29","3","9","1","6","L039"
"56","29","3","9","2","32","SSH7_25"
"57","29","3","9","3","93","SPDIASTRC"
"58","30","3","10","1","6","L039"
"59","30","3","10","2","32","SSH7_25"
"60","30","3","10","3","93","SPDIASTRC"
"61","31","4","1","1","6","L039"
"62","31","4","1","2","32","SSH7_25"
"63","31","4","1","3","93","SPDIASTRC"
"64","31","4","1","4","123","RDDEN"
"65","32","4","2","1","6","L039"
"66","32","4","2","2","32","SSH7_25"
"67","32","4","2","3","93","SPDIASTRC"
"68","32","4","2","4","123","RDDEN"
"69","33","4","3","1","6","L039"
"70","33","4","3","2","32","SSH7_25"
"71","33","4","3","3","93","SPDIASTRC"
"72","33","4","3","4","123","RDDEN"
"73","34","4","4","1","6","L039"
"74","34","4","4","2","32","SSH7_25"
"75","34","4","4","3","93","SPDIASTRC"
"76","34","4","4","4","123","RDDEN"
"77","35","4","5","1","6","L039"
"78","35","4","5","2","32","SSH7_25"
"79","35","4","5","3","93","SPDIASTRC"
"80","35","4","5","4","179","OICP"
"81","36","4","6","1","6","L039"
"82","36","4","6","2","32","SSH7_25"
"83","36","4","6","3","93","SPDIASTRC"
"84","36","4","6","4","123","RDDEN"
"85","37","4","7","1","6","L039"
"86","37","4","7","2","32","SSH7_25"
"87","37","4","7","3","93","SPDIASTRC"
"88","37","4","7","4","123","RDDEN"
"89","38","4","8","1","6","L039"
"90","38","4","8","2","32","SSH7_25"
"91","38","4","8","3","93","SPDIASTRC"
"92","38","4","8","4","179","OICP"
"93","39","4","9","1","6","L039"
"94","39","4","9","2","32","SSH7_25"
"95","39","4","9","3","93","SPDIASTRC"
"96","39","4","9","4","123","RDDEN"
"97","40","4","10","1","6","L039"
"98","40","4","10","2","32","SSH7_25"
"99","40","4","10","3","93","SPDIASTRC"
"100","40","4","10","4","123","RDDEN"
"101","41","5","1","1","6","L039"
"102","41","5","1","2","32","SSH7_25"
"103","41","5","1","3","93","SPDIASTRC"
"104","41","5","1","4","123","RDDEN"
"105","41","5","1","5","178","RDP"
"106","42","5","2","1","6","L039"
"107","42","5","2","2","32","SSH7_25"
"108","42","5","2","3","93","SPDIASTRC"
"109","42","5","2","4","123","RDDEN"
"110","42","5","2","5","178","RDP"
"111","43","5","3","1","6","L039"
"112","43","5","3","2","32","SSH7_25"
"113","43","5","3","3","93","SPDIASTRC"
"114","43","5","3","4","123","RDDEN"
"115","43","5","3","5","178","RDP"
"116","44","5","4","1","6","L039"
"117","44","5","4","2","32","SSH7_25"
"118","44","5","4","3","93","SPDIASTRC"
"119","44","5","4","4","123","RDDEN"
"120","44","5","4","5","178","RDP"
"121","45","5","5","1","6","L039"
"122","45","5","5","2","32","SSH7_25"
"123","45","5","5","3","93","SPDIASTRC"
"124","45","5","5","4","123","RDDEN"
"125","45","5","5","5","178","RDP"
"126","46","5","6","1","6","L039"
"127","46","5","6","2","32","SSH7_25"
"128","46","5","6","3","93","SPDIASTRC"
"129","46","5","6","4","123","RDDEN"
"130","46","5","6","5","178","RDP"
"131","47","5","7","1","6","L039"
"132","47","5","7","2","32","SSH7_25"
"133","47","5","7","3","93","SPDIASTRC"
"134","47","5","7","4","109","SAGESAND9"
"135","47","5","7","5","179","OICP"
"136","48","5","8","1","6","L039"
"137","48","5","8","2","32","SSH7_25"
"138","48","5","8","3","93","SPDIASTRC"
"139","48","5","8","4","123","RDDEN"
"140","48","5","8","5","178","RDP"
"141","49","5","9","1","6","L039"
"142","49","5","9","2","32","SSH7_25"
"143","49","5","9","3","93","SPDIASTRC"
"144","49","5","9","4","123","RDDEN"
"145","49","5","9","5","178","RDP"
"146","50","5","10","1","6","L039"
"147","50","5","10","2","32","SSH7_25"
"148","50","5","10","3","93","SPDIASTRC"
"149","50","5","10","4","123","RDDEN"
"150","50","5","10","5","178","RDP"
"151","51","6","1","1","6","L039"
"152","51","6","1","2","26","BLDADEN"
"153","51","6","1","3","32","SSH7_25"
"154","51","6","1","4","93","SPDIASTRC"
"155","51","6","1","5","123","RDDEN"
"156","51","6","1","6","178","RDP"
"157","52","6","2","1","6","L039"
"158","52","6","2","2","26","BLDADEN"
"159","52","6","2","3","32","SSH7_25"
"160","52","6","2","4","93","SPDIASTRC"
"161","52","6","2","5","123","RDDEN"
"162","52","6","2","6","178","RDP"
"163","53","6","3","1","6","L039"
"164","53","6","3","2","32","SSH7_25"
"165","53","6","3","3","93","SPDIASTRC"
"166","53","6","3","4","123","RDDEN"
"167","53","6","3","5","178","RDP"
"168","53","6","3","6","179","OICP"
"169","54","6","4","1","6","L039"
"170","54","6","4","2","26","BLDADEN"
"171","54","6","4","3","32","SSH7_25"
"172","54","6","4","4","93","SPDIASTRC"
"173","54","6","4","5","123","RDDEN"
"174","54","6","4","6","178","RDP"
"175","55","6","5","1","6","L039"
"176","55","6","5","2","26","BLDADEN"
"177","55","6","5","3","32","SSH7_25"
"178","55","6","5","4","93","SPDIASTRC"
"179","55","6","5","5","123","RDDEN"
"180","55","6","5","6","178","RDP"
"181","56","6","6","1","6","L039"
"182","56","6","6","2","26","BLDADEN"
"183","56","6","6","3","32","SSH7_25"
"184","56","6","6","4","93","SPDIASTRC"
"185","56","6","6","5","123","RDDEN"
"186","56","6","6","6","178","RDP"
"187","57","6","7","1","6","L039"
"188","57","6","7","2","26","BLDADEN"
"189","57","6","7","3","32","SSH7_25"
"190","57","6","7","4","93","SPDIASTRC"
"191","57","6","7","5","123","RDDEN"
"192","57","6","7","6","178","RDP"
"193","58","6","8","1","6","L039"
"194","58","6","8","2","26","BLDADEN"
"195","58","6","8","3","32","SSH7_25"
"196","58","6","8","4","93","SPDIASTRC"
"197","58","6","8","5","123","RDDEN"
"198","58","6","8","6","178","RDP"
"199","59","6","9","1","6","L039"
"200","59","6","9","2","26","BLDADEN"
"201","59","6","9","3","32","SSH7_25"
"202","59","6","9","4","93","SPDIASTRC"
"203","59","6","9","5","123","RDDEN"
"204","59","6","9","6","178","RDP"
"205","60","6","10","1","6","L039"
"206","60","6","10","2","26","BLDADEN"
"207","60","6","10","3","32","SSH7_25"
"208","60","6","10","4","93","SPDIASTRC"
"209","60","6","10","5","123","RDDEN"
"210","60","6","10","6","178","RDP"
"211","61","7","1","1","6","L039"
"212","61","7","1","2","26","BLDADEN"
"213","61","7","1","3","32","SSH7_25"
"214","61","7","1","4","93","SPDIASTRC"
"215","61","7","1","5","123","RDDEN"
"216","61","7","1","6","178","RDP"
"217","61","7","1","7","179","OICP"
"218","62","7","2","1","6","L039"
"219","62","7","2","2","26","BLDADEN"
"220","62","7","2","3","32","SSH7_25"
"221","62","7","2","4","93","SPDIASTRC"
"222","62","7","2","5","123","RDDEN"
"223","62","7","2","6","178","RDP"
"224","62","7","2","7","179","OICP"
"225","63","7","3","1","6","L039"
"226","63","7","3","2","26","BLDADEN"
"227","63","7","3","3","32","SSH7_25"
"228","63","7","3","4","93","SPDIASTRC"
"229","63","7","3","5","123","RDDEN"
"230","63","7","3","6","178","RDP"
"231","63","7","3","7","179","OICP"
"232","64","7","4","1","6","L039"
"233","64","7","4","2","26","BLDADEN"
"234","64","7","4","3","32","SSH7_25"
"235","64","7","4","4","93","SPDIASTRC"
"236","64","7","4","5","123","RDDEN"
"237","64","7","4","6","178","RDP"
"238","64","7","4","7","179","OICP"
"239","65","7","5","1","6","L039"
"240","65","7","5","2","26","BLDADEN"
"241","65","7","5","3","32","SSH7_25"
"242","65","7","5","4","93","SPDIASTRC"
"243","65","7","5","5","123","RDDEN"
"244","65","7","5","6","178","RDP"
"245","65","7","5","7","179","OICP"
"246","66","7","6","1","6","L039"
"247","66","7","6","2","32","SSH7_25"
"248","66","7","6","3","93","SPDIASTRC"
"249","66","7","6","4","123","RDDEN"
"250","66","7","6","5","134","PCLDEND1"
"251","66","7","6","6","178","RDP"
"252","66","7","6","7","179","OICP"
"253","67","7","7","1","6","L039"
"254","67","7","7","2","26","BLDADEN"
"255","67","7","7","3","32","SSH7_25"
"256","67","7","7","4","93","SPDIASTRC"
"257","67","7","7","5","123","RDDEN"
"258","67","7","7","6","178","RDP"
"259","67","7","7","7","179","OICP"
"260","68","7","8","1","6","L039"
"261","68","7","8","2","26","BLDADEN"
"262","68","7","8","3","32","SSH7_25"
"263","68","7","8","4","93","SPDIASTRC"
"264","68","7","8","5","123","RDDEN"
"265","68","7","8","6","178","RDP"
"266","68","7","8","7","179","OICP"
"267","69","7","9","1","6","L039"
"268","69","7","9","2","26","BLDADEN"
"269","69","7","9","3","32","SSH7_25"
"270","69","7","9","4","93","SPDIASTRC"
"271","69","7","9","5","123","RDDEN"
"272","69","7","9","6","178","RDP"
"273","69","7","9","7","179","OICP"
"274","70","7","10","1","6","L039"
"275","70","7","10","2","26","BLDADEN"
"276","70","7","10","3","32","SSH7_25"
"277","70","7","10","4","93","SPDIASTRC"
"278","70","7","10","5","123","RDDEN"
"279","70","7","10","6","178","RDP"
"280","70","7","10","7","179","OICP"
"281","71","8","1","1","6","L039"
"282","71","8","1","2","26","BLDADEN"
"283","71","8","1","3","32","SSH7_25"
"284","71","8","1","4","93","SPDIASTRC"
"285","71","8","1","5","109","SAGESAND9"
"286","71","8","1","6","123","RDDEN"
"287","71","8","1","7","178","RDP"
"288","71","8","1","8","179","OICP"
"289","72","8","2","1","6","L039"
"290","72","8","2","2","25","SLOPSTR1"
"291","72","8","2","3","26","BLDADEN"
"292","72","8","2","4","32","SSH7_25"
"293","72","8","2","5","93","SPDIASTRC"
"294","72","8","2","6","94","L032"
"295","72","8","2","7","109","SAGESAND9"
"296","72","8","2","8","179","OICP"
"297","73","8","3","1","6","L039"
"298","73","8","3","2","26","BLDADEN"
"299","73","8","3","3","32","SSH7_25"
"300","73","8","3","4","93","SPDIASTRC"
"301","73","8","3","5","109","SAGESAND9"
"302","73","8","3","6","123","RDDEN"
"303","73","8","3","7","178","RDP"
"304","73","8","3","8","179","OICP"
"305","74","8","4","1","6","L039"
"306","74","8","4","2","26","BLDADEN"
"307","74","8","4","3","32","SSH7_25"
"308","74","8","4","4","93","SPDIASTRC"
"309","74","8","4","5","109","SAGESAND9"
"310","74","8","4","6","123","RDDEN"
"311","74","8","4","7","178","RDP"
"312","74","8","4","8","179","OICP"
"313","75","8","5","1","6","L039"
"314","75","8","5","2","26","BLDADEN"
"315","75","8","5","3","32","SSH7_25"
"316","75","8","5","4","93","SPDIASTRC"
"317","75","8","5","5","109","SAGESAND9"
"318","75","8","5","6","123","RDDEN"
"319","75","8","5","7","178","RDP"
"320","75","8","5","8","179","OICP"
"321","76","8","6","1","6","L039"
"322","76","8","6","2","26","BLDADEN"
"323","76","8","6","3","32","SSH7_25"
"324","76","8","6","4","93","SPDIASTRC"
"325","76","8","6","5","109","SAGESAND9"
"326","76","8","6","6","123","RDDEN"
"327","76","8","6","7","178","RDP"
"328","76","8","6","8","179","OICP"
"329","77","8","7","1","6","L039"
"330","77","8","7","2","26","BLDADEN"
"331","77","8","7","3","32","SSH7_25"
"332","77","8","7","4","93","SPDIASTRC"
"333","77","8","7","5","109","SAGESAND9"
"334","77","8","7","6","123","RDDEN"
"335","77","8","7","7","178","RDP"
"336","77","8","7","8","179","OICP"
"337","78","8","8","1","6","L039"
"338","78","8","8","2","26","BLDADEN"
"339","78","8","8","3","29","SPAGESAN3"
"340","78","8","8","4","32","SSH7_25"
"341","78","8","8","5","93","SPDIASTRC"
"342","78","8","8","6","123","RDDEN"
"343","78","8","8","7","178","RDP"
"344","78","8","8","8","179","OICP"
"345","79","8","9","1","6","L039"
"346","79","8","9","2","26","BLDADEN"
"347","79","8","9","3","32","SSH7_25"
"348","79","8","9","4","93","SPDIASTRC"
"349","79","8","9","5","109","SAGESAND9"
"350","79","8","9","6","123","RDDEN"
"351","79","8","9","7","178","RDP"
"352","79","8","9","8","179","OICP"
"353","80","8","10","1","6","L039"
"354","80","8","10","2","26","BLDADEN"
"355","80","8","10","3","32","SSH7_25"
"356","80","8","10","4","93","SPDIASTRC"
"357","80","8","10","5","109","SAGESAND9"
"358","80","8","10","6","123","RDDEN"
"359","80","8","10","7","178","RDP"
"360","80","8","10","8","179","OICP"
"361","81","9","1","1","3","BLDDEND1"
"362","81","9","1","2","6","L039"
"363","81","9","1","3","26","BLDADEN"
"364","81","9","1","4","32","SSH7_25"
"365","81","9","1","5","93","SPDIASTRC"
"366","81","9","1","6","109","SAGESAND9"
"367","81","9","1","7","123","RDDEN"
"368","81","9","1","8","178","RDP"
"369","81","9","1","9","179","OICP"
"370","82","9","2","1","3","BLDDEND1"
"371","82","9","2","2","6","L039"
"372","82","9","2","3","26","BLDADEN"
"373","82","9","2","4","32","SSH7_25"
"374","82","9","2","5","93","SPDIASTRC"
"375","82","9","2","6","109","SAGESAND9"
"376","82","9","2","7","123","RDDEN"
"377","82","9","2","8","178","RDP"
"378","82","9","2","9","179","OICP"
"379","83","9","3","1","6","L039"
"380","83","9","3","2","26","BLDADEN"
"381","83","9","3","3","32","SSH7_25"
"382","83","9","3","4","93","SPDIASTRC"
"383","83","9","3","5","109","SAGESAND9"
"384","83","9","3","6","123","RDDEN"
"385","83","9","3","7","172","PCLDEND0"
"386","83","9","3","8","178","RDP"
"387","83","9","3","9","179","OICP"
"388","84","9","4","1","3","BLDDEND1"
"389","84","9","4","2","6","L039"
"390","84","9","4","3","26","BLDADEN"
"391","84","9","4","4","32","SSH7_25"
"392","84","9","4","5","93","SPDIASTRC"
"393","84","9","4","6","109","SAGESAND9"
"394","84","9","4","7","123","RDDEN"
"395","84","9","4","8","178","RDP"
"396","84","9","4","9","179","OICP"
"397","85","9","5","1","6","L039"
"398","85","9","5","2","25","SLOPSTR1"
"399","85","9","5","3","26","BLDADEN"
"400","85","9","5","4","32","SSH7_25"
"401","85","9","5","5","93","SPDIASTRC"
"402","85","9","5","6","99","RDDEND1"
"403","85","9","5","7","109","SAGESAND9"
"404","85","9","5","8","178","RDP"
"405","85","9","5","9","179","OICP"
"406","86","9","6","1","3","BLDDEND1"
"407","86","9","6","2","6","L039"
"408","86","9","6","3","26","BLDADEN"
"409","86","9","6","4","32","SSH7_25"
"410","86","9","6","5","93","SPDIASTRC"
"411","86","9","6","6","109","SAGESAND9"
"412","86","9","6","7","123","RDDEN"
"413","86","9","6","8","178","RDP"
"414","86","9","6","9","179","OICP"
"415","87","9","7","1","6","L039"
"416","87","9","7","2","25","SLOPSTR1"
"417","87","9","7","3","26","BLDADEN"
"418","87","9","7","4","29","SPAGESAN3"
"419","87","9","7","5","32","SSH7_25"
"420","87","9","7","6","93","SPDIASTRC"
"421","87","9","7","7","123","RDDEN"
"422","87","9","7","8","178","RDP"
"423","87","9","7","9","179","OICP"
"424","88","9","8","1","6","L039"
"425","88","9","8","2","25","SLOPSTR1"
"426","88","9","8","3","29","SPAGESAN3"
"427","88","9","8","4","32","SSH7_25"
"428","88","9","8","5","93","SPDIASTRC"
"429","88","9","8","6","123","RDDEN"
"430","88","9","8","7","134","PCLDEND1"
"431","88","9","8","8","178","RDP"
"432","88","9","8","9","179","OICP"
"433","89","9","9","1","3","BLDDEND1"
"434","89","9","9","2","6","L039"
"435","89","9","9","3","26","BLDADEN"
"436","89","9","9","4","32","SSH7_25"
"437","89","9","9","5","93","SPDIASTRC"
"438","89","9","9","6","109","SAGESAND9"
"439","89","9","9","7","123","RDDEN"
"440","89","9","9","8","178","RDP"
"441","89","9","9","9","179","OICP"
"442","90","9","10","1","6","L039"
"443","90","9","10","2","32","SSH7_25"
"444","90","9","10","3","93","SPDIASTRC"
"445","90","9","10","4","100","RDDEND2"
"446","90","9","10","5","109","SAGESAND9"
"447","90","9","10","6","123","RDDEN"
"448","90","9","10","7","134","PCLDEND1"
"449","90","9","10","8","178","RDP"
"450","90","9","10","9","179","OICP"
"451","91","10","1","1","6","L039"
"452","91","10","1","2","25","SLOPSTR1"
"453","91","10","1","3","26","BLDADEN"
"454","91","10","1","4","29","SPAGESAN3"
"455","91","10","1","5","32","SSH7_25"
"456","91","10","1","6","93","SPDIASTRC"
"457","91","10","1","7","100","RDDEND2"
"458","91","10","1","8","123","RDDEN"
"459","91","10","1","9","178","RDP"
"460","91","10","1","10","179","OICP"
"461","92","10","2","1","6","L039"
"462","92","10","2","2","25","SLOPSTR1"
"463","92","10","2","3","32","SSH7_25"
"464","92","10","2","4","93","SPDIASTRC"
"465","92","10","2","5","102","GWTRTB4YU"
"466","92","10","2","6","123","RDDEN"
"467","92","10","2","7","134","PCLDEND1"
"468","92","10","2","8","142","GWTRTB1YB"
"469","92","10","2","9","178","RDP"
"470","92","10","2","10","179","OICP"
"471","93","10","3","1","6","L039"
"472","93","10","3","2","25","SLOPSTR1"
"473","93","10","3","3","32","SSH7_25"
"474","93","10","3","4","93","SPDIASTRC"
"475","93","10","3","5","109","SAGESAND9"
"476","93","10","3","6","115","BLDADEND0"
"477","93","10","3","7","123","RDDEN"
"478","93","10","3","8","134","PCLDEND1"
"479","93","10","3","9","178","RDP"
"480","93","10","3","10","179","OICP"
"481","94","10","4","1","3","BLDDEND1"
"482","94","10","4","2","6","L039"
"483","94","10","4","3","25","SLOPSTR1"
"484","94","10","4","4","26","BLDADEN"
"485","94","10","4","5","32","SSH7_25"
"486","94","10","4","6","93","SPDIASTRC"
"487","94","10","4","7","109","SAGESAND9"
"488","94","10","4","8","123","RDDEN"
"489","94","10","4","9","178","RDP"
"490","94","10","4","10","179","OICP"
"491","95","10","5","1","6","L039"
"492","95","10","5","2","25","SLOPSTR1"
"493","95","10","5","3","26","BLDADEN"
"494","95","10","5","4","29","SPAGESAN3"
"495","95","10","5","5","32","SSH7_25"
"496","95","10","5","6","93","SPDIASTRC"
"497","95","10","5","7","100","RDDEND2"
"498","95","10","5","8","123","RDDEN"
"499","95","10","5","9","178","RDP"
"500","95","10","5","10","179","OICP"
"501","96","10","6","1","6","L039"
"502","96","10","6","2","25","SLOPSTR1"
"503","96","10","6","3","26","BLDADEN"
"504","96","10","6","4","32","SSH7_25"
"505","96","10","6","5","93","SPDIASTRC"
"506","96","10","6","6","109","SAGESAND9"
"507","96","10","6","7","123","RDDEN"
"508","96","10","6","8","134","PCLDEND1"
"509","96","10","6","9","178","RDP"
"510","96","10","6","10","179","OICP"
"511","97","10","7","1","6","L039"
"512","97","10","7","2","25","SLOPSTR1"
"513","97","10","7","3","26","BLDADEN"
"514","97","10","7","4","32","SSH7_25"
"515","97","10","7","5","93","SPDIASTRC"
"516","97","10","7","6","94","L032"
"517","97","10","7","7","109","SAGESAND9"
"518","97","10","7","8","123","RDDEN"
"519","97","10","7","9","178","RDP"
"520","97","10","7","10","179","OICP"
"521","98","10","8","1","6","L039"
"522","98","10","8","2","25","SLOPSTR1"
"523","98","10","8","3","26","BLDADEN"
"524","98","10","8","4","29","SPAGESAN3"
"525","98","10","8","5","32","SSH7_25"
"526","98","10","8","6","93","SPDIASTRC"
"527","98","10","8","7","100","RDDEND2"
"528","98","10","8","8","123","RDDEN"
"529","98","10","8","9","178","RDP"
"530","98","10","8","10","179","OICP"
"531","99","10","9","1","6","L039"
"532","99","10","9","2","25","SLOPSTR1"
"533","99","10","9","3","32","SSH7_25"
"534","99","10","9","4","93","SPDIASTRC"
"535","99","10","9","5","100","RDDEND2"
"536","99","10","9","6","102","GWTRTB4YU"
"537","99","10","9","7","123","RDDEN"
"538","99","10","9","8","134","PCLDEND1"
"539","99","10","9","9","178","RDP"
"540","99","10","9","10","179","OICP"
"541","100","10","10","1","3","BLDDEND1"
"542","100","10","10","2","6","L039"
"543","100","10","10","3","25","SLOPSTR1"
"544","100","10","10","4","26","BLDADEN"
"545","100","10","10","5","32","SSH7_25"
"546","100","10","10","6","93","SPDIASTRC"
"547","100","10","10","7","109","SAGESAND9"
"548","100","10","10","8","123","RDDEN"
"549","100","10","10","9","178","RDP"
"550","100","10","10","10","179","OICP"
"551","101","11","1","1","3","BLDDEND1"
"552","101","11","1","2","6","L039"
"553","101","11","1","3","25","SLOPSTR1"
"554","101","11","1","4","26","BLDADEN"
"555","101","11","1","5","29","SPAGESAN3"
"556","101","11","1","6","32","SSH7_25"
"557","101","11","1","7","93","SPDIASTRC"
"558","101","11","1","8","123","RDDEN"
"559","101","11","1","9","178","RDP"
"560","101","11","1","10","179","OICP"
"561","101","11","1","11","193","T20_1800SD"
"562","102","11","2","1","6","L039"
"563","102","11","2","2","25","SLOPSTR1"
"564","102","11","2","3","26","BLDADEN"
"565","102","11","2","4","32","SSH7_25"
"566","102","11","2","5","71","SSH21"
"567","102","11","2","6","93","SPDIASTRC"
"568","102","11","2","7","109","SAGESAND9"
"569","102","11","2","8","123","RDDEN"
"570","102","11","2","9","134","PCLDEND1"
"571","102","11","2","10","178","RDP"
"572","102","11","2","11","179","OICP"
"573","103","11","3","1","6","L039"
"574","103","11","3","2","25","SLOPSTR1"
"575","103","11","3","3","26","BLDADEN"
"576","103","11","3","4","32","SSH7_25"
"577","103","11","3","5","71","SSH21"
"578","103","11","3","6","93","SPDIASTRC"
"579","103","11","3","7","109","SAGESAND9"
"580","103","11","3","8","123","RDDEN"
"581","103","11","3","9","134","PCLDEND1"
"582","103","11","3","10","178","RDP"
"583","103","11","3","11","179","OICP"
"584","104","11","4","1","6","L039"
"585","104","11","4","2","25","SLOPSTR1"
"586","104","11","4","3","26","BLDADEN"
"587","104","11","4","4","32","SSH7_25"
"588","104","11","4","5","93","SPDIASTRC"
"589","104","11","4","6","109","SAGESAND9"
"590","104","11","4","7","123","RDDEN"
"591","104","11","4","8","134","PCLDEND1"
"592","104","11","4","9","137","L060"
"593","104","11","4","10","178","RDP"
"594","104","11","4","11","179","OICP"
"595","105","11","5","1","3","BLDDEND1"
"596","105","11","5","2","6","L039"
"597","105","11","5","3","25","SLOPSTR1"
"598","105","11","5","4","26","BLDADEN"
"599","105","11","5","5","32","SSH7_25"
"600","105","11","5","6","93","SPDIASTRC"
"601","105","11","5","7","109","SAGESAND9"
"602","105","11","5","8","123","RDDEN"
"603","105","11","5","9","134","PCLDEND1"
"604","105","11","5","10","178","RDP"
"605","105","11","5","11","179","OICP"
"606","106","11","6","1","6","L039"
"607","106","11","6","2","25","SLOPSTR1"
"608","106","11","6","3","26","BLDADEN"
"609","106","11","6","4","32","SSH7_25"
"610","106","11","6","5","93","SPDIASTRC"
"611","106","11","6","6","109","SAGESAND9"
"612","106","11","6","7","123","RDDEN"
"613","106","11","6","8","134","PCLDEND1"
"614","106","11","6","9","160","SPAGESAN2"
"615","106","11","6","10","178","RDP"
"616","106","11","6","11","179","OICP"
"617","107","11","7","1","26","BLDADEN"
"618","107","11","7","2","32","SSH7_25"
"619","107","11","7","3","92","BLDDENI"
"620","107","11","7","4","93","SPDIASTRC"
"621","107","11","7","5","109","SAGESAND9"
"622","107","11","7","6","115","BLDADEND0"
"623","107","11","7","7","123","RDDEN"
"624","107","11","7","8","137","L060"
"625","107","11","7","9","172","PCLDEND0"
"626","107","11","7","10","178","RDP"
"627","107","11","7","11","179","OICP"
"628","108","11","8","1","3","BLDDEND1"
"629","108","11","8","2","6","L039"
"630","108","11","8","3","25","SLOPSTR1"
"631","108","11","8","4","26","BLDADEN"
"632","108","11","8","5","32","SSH7_25"
"633","108","11","8","6","93","SPDIASTRC"
"634","108","11","8","7","109","SAGESAND9"
"635","108","11","8","8","123","RDDEN"
"636","108","11","8","9","134","PCLDEND1"
"637","108","11","8","10","178","RDP"
"638","108","11","8","11","179","OICP"
"639","109","11","9","1","6","L039"
"640","109","11","9","2","25","SLOPSTR1"
"641","109","11","9","3","26","BLDADEN"
"642","109","11","9","4","32","SSH7_25"
"643","109","11","9","5","69","SSH24"
"644","109","11","9","6","93","SPDIASTRC"
"645","109","11","9","7","109","SAGESAND9"
"646","109","11","9","8","123","RDDEN"
"647","109","11","9","9","134","PCLDEND1"
"648","109","11","9","10","178","RDP"
"649","109","11","9","11","179","OICP"
"650","110","11","10","1","6","L039"
"651","110","11","10","2","25","SLOPSTR1"
"652","110","11","10","3","26","BLDADEN"
"653","110","11","10","4","32","SSH7_25"
"654","110","11","10","5","62","SSH1"
"655","110","11","10","6","93","SPDIASTRC"
"656","110","11","10","7","109","SAGESAND9"
"657","110","11","10","8","123","RDDEN"
"658","110","11","10","9","134","PCLDEND1"
"659","110","11","10","10","178","RDP"
"660","110","11","10","11","179","OICP"
"661","111","12","1","1","6","L039"
"662","111","12","1","2","25","SLOPSTR1"
"663","111","12","1","3","26","BLDADEN"
"664","111","12","1","4","32","SSH7_25"
"665","111","12","1","5","93","SPDIASTRC"
"666","111","12","1","6","94","L032"
"667","111","12","1","7","102","GWTRTB4YU"
"668","111","12","1","8","109","SAGESAND9"
"669","111","12","1","9","123","RDDEN"
"670","111","12","1","10","134","PCLDEND1"
"671","111","12","1","11","178","RDP"
"672","111","12","1","12","179","OICP"
"673","112","12","2","1","6","L039"
"674","112","12","2","2","25","SLOPSTR1"
"675","112","12","2","3","26","BLDADEN"
"676","112","12","2","4","32","SSH7_25"
"677","112","12","2","5","92","BLDDENI"
"678","112","12","2","6","93","SPDIASTRC"
"679","112","12","2","7","109","SAGESAND9"
"680","112","12","2","8","115","BLDADEND0"
"681","112","12","2","9","134","PCLDEND1"
"682","112","12","2","10","137","L060"
"683","112","12","2","11","178","RDP"
"684","112","12","2","12","179","OICP"
"685","113","12","3","1","6","L039"
"686","113","12","3","2","25","SLOPSTR1"
"687","113","12","3","3","26","BLDADEN"
"688","113","12","3","4","32","SSH7_25"
