"UID","MODELID","SOLTYPE","SOLNUM","KVAR","VARNUM","VARNAME"
"1219","152","16","2","3","9","AGE_STR1"
"1220","152","16","2","4","14","DEM_stdd"
"1221","152","16","2","5","16","DEN_BLDA"
"1222","152","16","2","6","18","DEN_PARCEL"
"1223","152","16","2","7","19","DEN_ROAD"
"1224","152","16","2","8","38","PCNT_COM"
"1225","152","16","2","9","42","PCNT_OFF"
"1226","152","16","2","10","52","PCULV_DRUV"
"1227","152","16","2","11","53","PDITC_500"
"1228","152","16","2","12","63","POSTALCODE"
"1229","152","16","2","13","89","SINK_area"
"1230","152","16","2","14","94","SLP_SAN1"
"1231","152","16","2","15","96","SLP_SAN3"
"1232","152","16","2","16","97","SLP_STR1"
"1233","153","16","3","1","4","AGE_COM4"
"1234","153","16","3","2","6","AGE_SAN2"
"1235","153","16","3","3","9","AGE_STR1"
"1236","153","16","3","4","14","DEM_stdd"
"1237","153","16","3","5","16","DEN_BLDA"
"1238","153","16","3","6","18","DEN_PARCEL"
"1239","153","16","3","7","19","DEN_ROAD"
"1240","153","16","3","8","38","PCNT_COM"
"1241","153","16","3","9","42","PCNT_OFF"
"1242","153","16","3","10","45","PCNT_R2"
"1243","153","16","3","11","52","PCULV_DRUV"
"1244","153","16","3","12","53","PDITC_500"
"1245","153","16","3","13","63","POSTALCODE"
"1246","153","16","3","14","94","SLP_SAN1"
"1247","153","16","3","15","97","SLP_STR1"
"1248","153","16","3","16","99","SLP_STR3"
"1249","154","16","4","1","6","AGE_SAN2"
"1250","154","16","4","2","9","AGE_STR1"
"1251","154","16","4","3","14","DEM_stdd"
"1252","154","16","4","4","16","DEN_BLDA"
"1253","154","16","4","5","18","DEN_PARCEL"
"1254","154","16","4","6","19","DEN_ROAD"
"1255","154","16","4","7","38","PCNT_COM"
"1256","154","16","4","8","42","PCNT_OFF"
"1257","154","16","4","9","45","PCNT_R2"
"1258","154","16","4","10","52","PCULV_DRUV"
"1259","154","16","4","11","53","PDITC_500"
"1260","154","16","4","12","63","POSTALCODE"
"1261","154","16","4","13","89","SINK_area"
"1262","154","16","4","14","94","SLP_SAN1"
"1263","154","16","4","15","97","SLP_STR1"
"1264","154","16","4","16","99","SLP_STR3"
"1265","155","16","5","1","6","AGE_SAN2"
"1266","155","16","5","2","9","AGE_STR1"
"1267","155","16","5","3","14","DEM_stdd"
"1268","155","16","5","4","16","DEN_BLDA"
"1269","155","16","5","5","18","DEN_PARCEL"
"1270","155","16","5","6","20","DEN_SAN"
"1271","155","16","5","7","38","PCNT_COM"
"1272","155","16","5","8","42","PCNT_OFF"
"1273","155","16","5","9","45","PCNT_R2"
"1274","155","16","5","10","52","PCULV_DRUV"
"1275","155","16","5","11","53","PDITC_500"
"1276","155","16","5","12","63","POSTALCODE"
"1277","155","16","5","13","89","SINK_area"
"1278","155","16","5","14","94","SLP_SAN1"
"1279","155","16","5","15","97","SLP_STR1"
"1280","155","16","5","16","99","SLP_STR3"
"1281","156","16","6","1","4","AGE_COM4"
"1282","156","16","6","2","6","AGE_SAN2"
"1283","156","16","6","3","9","AGE_STR1"
"1284","156","16","6","4","10","AGE_STR2"
"1285","156","16","6","5","14","DEM_stdd"
"1286","156","16","6","6","16","DEN_BLDA"
"1287","156","16","6","7","18","DEN_PARCEL"
"1288","156","16","6","8","19","DEN_ROAD"
"1289","156","16","6","9","38","PCNT_COM"
"1290","156","16","6","10","42","PCNT_OFF"
"1291","156","16","6","11","53","PDITC_500"
"1292","156","16","6","12","63","POSTALCODE"
"1293","156","16","6","13","89","SINK_area"
"1294","156","16","6","14","94","SLP_SAN1"
"1295","156","16","6","15","96","SLP_SAN3"
"1296","156","16","6","16","97","SLP_STR1"
"1297","157","16","7","1","4","AGE_COM4"
"1298","157","16","7","2","6","AGE_SAN2"
"1299","157","16","7","3","9","AGE_STR1"
"1300","157","16","7","4","14","DEM_stdd"
"1301","157","16","7","5","16","DEN_BLDA"
"1302","157","16","7","6","18","DEN_PARCEL"
"1303","157","16","7","7","19","DEN_ROAD"
"1304","157","16","7","8","38","PCNT_COM"
"1305","157","16","7","9","42","PCNT_OFF"
"1306","157","16","7","10","45","PCNT_R2"
"1307","157","16","7","11","52","PCULV_DRUV"
"1308","157","16","7","12","53","PDITC_500"
"1309","157","16","7","13","63","POSTALCODE"
"1310","157","16","7","14","94","SLP_SAN1"
"1311","157","16","7","15","97","SLP_STR1"
"1312","157","16","7","16","99","SLP_STR3"
"1313","158","16","8","1","6","AGE_SAN2"
"1314","158","16","8","2","9","AGE_STR1"
"1315","158","16","8","3","14","DEM_stdd"
"1316","158","16","8","4","16","DEN_BLDA"
"1317","158","16","8","5","18","DEN_PARCEL"
"1318","158","16","8","6","19","DEN_ROAD"
"1319","158","16","8","7","38","PCNT_COM"
"1320","158","16","8","8","42","PCNT_OFF"
"1321","158","16","8","9","45","PCNT_R2"
"1322","158","16","8","10","52","PCULV_DRUV"
"1323","158","16","8","11","53","PDITC_500"
"1324","158","16","8","12","63","POSTALCODE"
"1325","158","16","8","13","89","SINK_area"
"1326","158","16","8","14","94","SLP_SAN1"
"1327","158","16","8","15","97","SLP_STR1"
"1328","158","16","8","16","99","SLP_STR3"
"1329","159","16","9","1","6","AGE_SAN2"
"1330","159","16","9","2","9","AGE_STR1"
"1331","159","16","9","3","14","DEM_stdd"
"1332","159","16","9","4","16","DEN_BLDA"
"1333","159","16","9","5","45","PCNT_R2"
"1334","159","16","9","6","46","PCNT_R3"
"1335","159","16","9","7","49","PCULV_CENH"
"1336","159","16","9","8","51","PCULV_DRUH"
"1337","159","16","9","9","53","PDITC_500"
"1338","159","16","9","10","63","POSTALCODE"
"1339","159","16","9","11","79","PSLWT_500"
"1340","159","16","9","12","80","PSLWT_CENH"
"1341","159","16","9","13","82","PSLWT_DRUH"
"1342","159","16","9","14","94","SLP_SAN1"
"1343","159","16","9","15","97","SLP_STR1"
"1344","159","16","9","16","99","SLP_STR3"
"1345","160","16","10","1","6","AGE_SAN2"
"1346","160","16","10","2","9","AGE_STR1"
"1347","160","16","10","3","14","DEM_stdd"
"1348","160","16","10","4","16","DEN_BLDA"
"1349","160","16","10","5","18","DEN_PARCEL"
"1350","160","16","10","6","19","DEN_ROAD"
"1351","160","16","10","7","20","DEN_SAN"
"1352","160","16","10","8","26","DIA_SAN1"
"1353","160","16","10","9","38","PCNT_COM"
"1354","160","16","10","10","45","PCNT_R2"
"1355","160","16","10","11","53","PDITC_500"
"1356","160","16","10","12","63","POSTALCODE"
"1357","160","16","10","13","65","PRESV_CENH"
"1358","160","16","10","14","66","PRESV_CENV"
"1359","160","16","10","15","82","PSLWT_DRUH"
"1360","160","16","10","16","97","SLP_STR1"
"1361","161","17","1","1","6","AGE_SAN2"
"1362","161","17","1","2","9","AGE_STR1"
"1363","161","17","1","3","14","DEM_stdd"
"1364","161","17","1","4","16","DEN_BLDA"
"1365","161","17","1","5","18","DEN_PARCEL"
"1366","161","17","1","6","19","DEN_ROAD"
"1367","161","17","1","7","25","DIA_COM3"
"1368","161","17","1","8","38","PCNT_COM"
"1369","161","17","1","9","42","PCNT_OFF"
"1370","161","17","1","10","45","PCNT_R2"
"1371","161","17","1","11","49","PCULV_CENH"
"1372","161","17","1","12","51","PCULV_DRUH"
"1373","161","17","1","13","53","PDITC_500"
"1374","161","17","1","14","85","PWETL_CENH"
"1375","161","17","1","15","88","PWETL_DRUV"
"1376","161","17","1","16","89","SINK_area"
"1377","161","17","1","17","94","SLP_SAN1"
"1378","162","17","2","1","6","AGE_SAN2"
"1379","162","17","2","2","9","AGE_STR1"
"1380","162","17","2","3","14","DEM_stdd"
"1381","162","17","2","4","16","DEN_BLDA"
"1382","162","17","2","5","18","DEN_PARCEL"
"1383","162","17","2","6","26","DIA_SAN1"
"1384","162","17","2","7","40","PCNT_IND"
"1385","162","17","2","8","41","PCNT_INS"
"1386","162","17","2","9","44","PCNT_R1"
"1387","162","17","2","10","45","PCNT_R2"
"1388","162","17","2","11","46","PCNT_R3"
"1389","162","17","2","12","49","PCULV_CENH"
"1390","162","17","2","13","51","PCULV_DRUH"
"1391","162","17","2","14","53","PDITC_500"
"1392","162","17","2","15","85","PWETL_CENH"
"1393","162","17","2","16","86","PWETL_CENV"
"1394","162","17","2","17","97","SLP_STR1"
"1395","163","17","3","1","6","AGE_SAN2"
"1396","163","17","3","2","9","AGE_STR1"
"1397","163","17","3","3","14","DEM_stdd"
"1398","163","17","3","4","16","DEN_BLDA"
"1399","163","17","3","5","18","DEN_PARCEL"
"1400","163","17","3","6","19","DEN_ROAD"
"1401","163","17","3","7","38","PCNT_COM"
"1402","163","17","3","8","42","PCNT_OFF"
"1403","163","17","3","9","45","PCNT_R2"
"1404","163","17","3","10","50","PCULV_CENV"
"1405","163","17","3","11","53","PDITC_500"
"1406","163","17","3","12","54","PDITC_CENH"
"1407","163","17","3","13","56","PDITC_DRUH"
"1408","163","17","3","14","63","POSTALCODE"
"1409","163","17","3","15","94","SLP_SAN1"
"1410","163","17","3","16","97","SLP_STR1"
"1411","163","17","3","17","99","SLP_STR3"
"1412","164","17","4","1","6","AGE_SAN2"
"1413","164","17","4","2","9","AGE_STR1"
"1414","164","17","4","3","14","DEM_stdd"
"1415","164","17","4","4","16","DEN_BLDA"
"1416","164","17","4","5","18","DEN_PARCEL"
"1417","164","17","4","6","19","DEN_ROAD"
"1418","164","17","4","7","38","PCNT_COM"
"1419","164","17","4","8","42","PCNT_OFF"
"1420","164","17","4","9","45","PCNT_R2"
"1421","164","17","4","10","52","PCULV_DRUV"
"1422","164","17","4","11","53","PDITC_500"
"1423","164","17","4","12","85","PWETL_CENH"
"1424","164","17","4","13","88","PWETL_DRUV"
"1425","164","17","4","14","89","SINK_area"
"1426","164","17","4","15","94","SLP_SAN1"
"1427","164","17","4","16","96","SLP_SAN3"
"1428","164","17","4","17","97","SLP_STR1"
"1429","165","17","5","1","6","AGE_SAN2"
"1430","165","17","5","2","9","AGE_STR1"
"1431","165","17","5","3","14","DEM_stdd"
"1432","165","17","5","4","16","DEN_BLDA"
"1433","165","17","5","5","18","DEN_PARCEL"
"1434","165","17","5","6","19","DEN_ROAD"
"1435","165","17","5","7","38","PCNT_COM"
"1436","165","17","5","8","42","PCNT_OFF"
"1437","165","17","5","9","45","PCNT_R2"
"1438","165","17","5","10","53","PDITC_500"
"1439","165","17","5","11","54","PDITC_CENH"
"1440","165","17","5","12","56","PDITC_DRUH"
"1441","165","17","5","13","63","POSTALCODE"
"1442","165","17","5","14","89","SINK_area"
"1443","165","17","5","15","94","SLP_SAN1"
"1444","165","17","5","16","97","SLP_STR1"
"1445","165","17","5","17","99","SLP_STR3"
"1446","166","17","6","1","6","AGE_SAN2"
"1447","166","17","6","2","9","AGE_STR1"
"1448","166","17","6","3","14","DEM_stdd"
"1449","166","17","6","4","16","DEN_BLDA"
"1450","166","17","6","5","18","DEN_PARCEL"
"1451","166","17","6","6","19","DEN_ROAD"
"1452","166","17","6","7","37","PCNT_CIO"
"1453","166","17","6","8","41","PCNT_INS"
"1454","166","17","6","9","49","PCULV_CENH"
"1455","166","17","6","10","51","PCULV_DRUH"
"1456","166","17","6","11","53","PDITC_500"
"1457","166","17","6","12","85","PWETL_CENH"
"1458","166","17","6","13","88","PWETL_DRUV"
"1459","166","17","6","14","89","SINK_area"
"1460","166","17","6","15","94","SLP_SAN1"
"1461","166","17","6","16","97","SLP_STR1"
"1462","166","17","6","17","99","SLP_STR3"
"1463","167","17","7","1","6","AGE_SAN2"
"1464","167","17","7","2","9","AGE_STR1"
"1465","167","17","7","3","14","DEM_stdd"
"1466","167","17","7","4","16","DEN_BLDA"
"1467","167","17","7","5","18","DEN_PARCEL"
"1468","167","17","7","6","19","DEN_ROAD"
"1469","167","17","7","7","26","DIA_SAN1"
"1470","167","17","7","8","37","PCNT_CIO"
"1471","167","17","7","9","41","PCNT_INS"
"1472","167","17","7","10","45","PCNT_R2"
"1473","167","17","7","11","49","PCULV_CENH"
"1474","167","17","7","12","51","PCULV_DRUH"
"1475","167","17","7","13","53","PDITC_500"
"1476","167","17","7","14","79","PSLWT_500"
"1477","167","17","7","15","80","PSLWT_CENH"
"1478","167","17","7","16","82","PSLWT_DRUH"
"1479","167","17","7","17","97","SLP_STR1"
"1480","168","17","8","1","4","AGE_COM4"
"1481","168","17","8","2","6","AGE_SAN2"
"1482","168","17","8","3","9","AGE_STR1"
"1483","168","17","8","4","10","AGE_STR2"
"1484","168","17","8","5","14","DEM_stdd"
"1485","168","17","8","6","16","DEN_BLDA"
"1486","168","17","8","7","18","DEN_PARCEL"
"1487","168","17","8","8","19","DEN_ROAD"
"1488","168","17","8","9","38","PCNT_COM"
"1489","168","17","8","10","42","PCNT_OFF"
"1490","168","17","8","11","52","PCULV_DRUV"
"1491","168","17","8","12","53","PDITC_500"
"1492","168","17","8","13","63","POSTALCODE"
"1493","168","17","8","14","89","SINK_area"
"1494","168","17","8","15","94","SLP_SAN1"
"1495","168","17","8","16","96","SLP_SAN3"
"1496","168","17","8","17","97","SLP_STR1"
"1497","169","17","9","1","4","AGE_COM4"
"1498","169","17","9","2","6","AGE_SAN2"
"1499","169","17","9","3","9","AGE_STR1"
"1500","169","17","9","4","14","DEM_stdd"
"1501","169","17","9","5","16","DEN_BLDA"
"1502","169","17","9","6","18","DEN_PARCEL"
"1503","169","17","9","7","19","DEN_ROAD"
"1504","169","17","9","8","38","PCNT_COM"
"1505","169","17","9","9","42","PCNT_OFF"
"1506","169","17","9","10","45","PCNT_R2"
"1507","169","17","9","11","52","PCULV_DRUV"
"1508","169","17","9","12","53","PDITC_500"
"1509","169","17","9","13","63","POSTALCODE"
"1510","169","17","9","14","89","SINK_area"
"1511","169","17","9","15","94","SLP_SAN1"
"1512","169","17","9","16","97","SLP_STR1"
"1513","169","17","9","17","99","SLP_STR3"
"1514","170","17","10","1","6","AGE_SAN2"
"1515","170","17","10","2","9","AGE_STR1"
"1516","170","17","10","3","14","DEM_stdd"
"1517","170","17","10","4","16","DEN_BLDA"
"1518","170","17","10","5","18","DEN_PARCEL"
"1519","170","17","10","6","20","DEN_SAN"
"1520","170","17","10","7","26","DIA_SAN1"
"1521","170","17","10","8","37","PCNT_CIO"
"1522","170","17","10","9","41","PCNT_INS"
"1523","170","17","10","10","45","PCNT_R2"
"1524","170","17","10","11","52","PCULV_DRUV"
"1525","170","17","10","12","53","PDITC_500"
"1526","170","17","10","13","63","POSTALCODE"
"1527","170","17","10","14","65","PRESV_CENH"
"1528","170","17","10","15","66","PRESV_CENV"
"1529","170","17","10","16","97","SLP_STR1"
"1530","170","17","10","17","99","SLP_STR3"
"1531","171","18","1","1","4","AGE_COM4"
"1532","171","18","1","2","6","AGE_SAN2"
"1533","171","18","1","3","9","AGE_STR1"
"1534","171","18","1","4","12","AGE_STR4"
"1535","171","18","1","5","14","DEM_stdd"
"1536","171","18","1","6","16","DEN_BLDA"
"1537","171","18","1","7","18","DEN_PARCEL"
"1538","171","18","1","8","19","DEN_ROAD"
"1539","171","18","1","9","26","DIA_SAN1"
"1540","171","18","1","10","38","PCNT_COM"
"1541","171","18","1","11","42","PCNT_OFF"
"1542","171","18","1","12","45","PCNT_R2"
"1543","171","18","1","13","52","PCULV_DRUV"
"1544","171","18","1","14","53","PDITC_500"
"1545","171","18","1","15","63","POSTALCODE"
"1546","171","18","1","16","73","PRIVR_DRUV"
"1547","171","18","1","17","97","SLP_STR1"
"1548","171","18","1","18","99","SLP_STR3"
"1549","172","18","2","1","4","AGE_COM4"
"1550","172","18","2","2","6","AGE_SAN2"
"1551","172","18","2","3","9","AGE_STR1"
"1552","172","18","2","4","10","AGE_STR2"
"1553","172","18","2","5","14","DEM_stdd"
"1554","172","18","2","6","16","DEN_BLDA"
"1555","172","18","2","7","18","DEN_PARCEL"
"1556","172","18","2","8","19","DEN_ROAD"
"1557","172","18","2","9","38","PCNT_COM"
"1558","172","18","2","10","42","PCNT_OFF"
"1559","172","18","2","11","45","PCNT_R2"
"1560","172","18","2","12","52","PCULV_DRUV"
"1561","172","18","2","13","53","PDITC_500"
"1562","172","18","2","14","63","POSTALCODE"
"1563","172","18","2","15","89","SINK_area"
"1564","172","18","2","16","94","SLP_SAN1"
"1565","172","18","2","17","96","SLP_SAN3"
"1566","172","18","2","18","97","SLP_STR1"
"1567","173","18","3","1","6","AGE_SAN2"
"1568","173","18","3","2","9","AGE_STR1"
"1569","173","18","3","3","14","DEM_stdd"
"1570","173","18","3","4","16","DEN_BLDA"
"1571","173","18","3","5","18","DEN_PARCEL"
"1572","173","18","3","6","19","DEN_ROAD"
"1573","173","18","3","7","26","DIA_SAN1"
"1574","173","18","3","8","38","PCNT_COM"
"1575","173","18","3","9","45","PCNT_R2"
"1576","173","18","3","10","49","PCULV_CENH"
"1577","173","18","3","11","51","PCULV_DRUH"
"1578","173","18","3","12","53","PDITC_500"
"1579","173","18","3","13","63","POSTALCODE"
"1580","173","18","3","14","79","PSLWT_500"
"1581","173","18","3","15","80","PSLWT_CENH"
"1582","173","18","3","16","82","PSLWT_DRUH"
"1583","173","18","3","17","89","SINK_area"
"1584","173","18","3","18","97","SLP_STR1"
"1585","174","18","4","1","6","AGE_SAN2"
"1586","174","18","4","2","9","AGE_STR1"
"1587","174","18","4","3","10","AGE_STR2"
"1588","174","18","4","4","14","DEM_stdd"
"1589","174","18","4","5","16","DEN_BLDA"
"1590","174","18","4","6","18","DEN_PARCEL"
"1591","174","18","4","7","19","DEN_ROAD"
"1592","174","18","4","8","38","PCNT_COM"
"1593","174","18","4","9","42","PCNT_OFF"
"1594","174","18","4","10","45","PCNT_R2"
"1595","174","18","4","11","49","PCULV_CENH"
"1596","174","18","4","12","51","PCULV_DRUH"
"1597","174","18","4","13","53","PDITC_500"
"1598","174","18","4","14","89","SINK_area"
"1599","174","18","4","15","94","SLP_SAN1"
"1600","174","18","4","16","96","SLP_SAN3"
"1601","174","18","4","17","97","SLP_STR1"
"1602","174","18","4","18","99","SLP_STR3"
"1603","175","18","5","1","6","AGE_SAN2"
"1604","175","18","5","2","9","AGE_STR1"
"1605","175","18","5","3","14","DEM_stdd"
"1606","175","18","5","4","16","DEN_BLDA"
"1607","175","18","5","5","18","DEN_PARCEL"
"1608","175","18","5","6","20","DEN_SAN"
"1609","175","18","5","7","26","DIA_SAN1"
"1610","175","18","5","8","38","PCNT_COM"
"1611","175","18","5","9","42","PCNT_OFF"
"1612","175","18","5","10","45","PCNT_R2"
"1613","175","18","5","11","52","PCULV_DRUV"
"1614","175","18","5","12","53","PDITC_500"
"1615","175","18","5","13","63","POSTALCODE"
"1616","175","18","5","14","85","PWETL_CENH"
"1617","175","18","5","15","86","PWETL_CENV"
"1618","175","18","5","16","89","SINK_area"
"1619","175","18","5","17","97","SLP_STR1"
"1620","175","18","5","18","99","SLP_STR3"
"1621","176","18","6","1","6","AGE_SAN2"
"1622","176","18","6","2","9","AGE_STR1"
"1623","176","18","6","3","10","AGE_STR2"
"1624","176","18","6","4","14","DEM_stdd"
"1625","176","18","6","5","16","DEN_BLDA"
"1626","176","18","6","6","18","DEN_PARCEL"
"1627","176","18","6","7","19","DEN_ROAD"
"1628","176","18","6","8","38","PCNT_COM"
"1629","176","18","6","9","42","PCNT_OFF"
"1630","176","18","6","10","45","PCNT_R2"
"1631","176","18","6","11","49","PCULV_CENH"
"1632","176","18","6","12","51","PCULV_DRUH"
"1633","176","18","6","13","53","PDITC_500"
"1634","176","18","6","14","84","PWETL_500"
"1635","176","18","6","15","85","PWETL_CENH"
"1636","176","18","6","16","88","PWETL_DRUV"
"1637","176","18","6","17","89","SINK_area"
"1638","176","18","6","18","94","SLP_SAN1"
"1639","177","18","7","1","4","AGE_COM4"
"1640","177","18","7","2","6","AGE_SAN2"
"1641","177","18","7","3","9","AGE_STR1"
"1642","177","18","7","4","14","DEM_stdd"
"1643","177","18","7","5","16","DEN_BLDA"
"1644","177","18","7","6","18","DEN_PARCEL"
"1645","177","18","7","7","19","DEN_ROAD"
"1646","177","18","7","8","38","PCNT_COM"
"1647","177","18","7","9","42","PCNT_OFF"
"1648","177","18","7","10","45","PCNT_R2"
"1649","177","18","7","11","52","PCULV_DRUV"
"1650","177","18","7","12","53","PDITC_500"
"1651","177","18","7","13","63","POSTALCODE"
"1652","177","18","7","14","84","PWETL_500"
"1653","177","18","7","15","85","PWETL_CENH"
"1654","177","18","7","16","94","SLP_SAN1"
"1655","177","18","7","17","97","SLP_STR1"
"1656","177","18","7","18","99","SLP_STR3"
"1657","178","18","8","1","6","AGE_SAN2"
"1658","178","18","8","2","9","AGE_STR1"
"1659","178","18","8","3","14","DEM_stdd"
"1660","178","18","8","4","16","DEN_BLDA"
"1661","178","18","8","5","18","DEN_PARCEL"
"1662","178","18","8","6","19","DEN_ROAD"
"1663","178","18","8","7","38","PCNT_COM"
"1664","178","18","8","8","42","PCNT_OFF"
"1665","178","18","8","9","45","PCNT_R2"
"1666","178","18","8","10","53","PDITC_500"
"1667","178","18","8","11","63","POSTALCODE"
"1668","178","18","8","12","79","PSLWT_500"
"1669","178","18","8","13","80","PSLWT_CENH"
"1670","178","18","8","14","82","PSLWT_DRUH"
"1671","178","18","8","15","89","SINK_area"
"1672","178","18","8","16","94","SLP_SAN1"
"1673","178","18","8","17","97","SLP_STR1"
"1674","178","18","8","18","99","SLP_STR3"
"1675","179","18","9","1","4","AGE_COM4"
"1676","179","18","9","2","6","AGE_SAN2"
"1677","179","18","9","3","9","AGE_STR1"
"1678","179","18","9","4","14","DEM_stdd"
"1679","179","18","9","5","16","DEN_BLDA"
"1680","179","18","9","6","18","DEN_PARCEL"
"1681","179","18","9","7","19","DEN_ROAD"
"1682","179","18","9","8","20","DEN_SAN"
"1683","179","18","9","9","38","PCNT_COM"
"1684","179","18","9","10","42","PCNT_OFF"
"1685","179","18","9","11","45","PCNT_R2"
"1686","179","18","9","12","53","PDITC_500"
"1687","179","18","9","13","63","POSTALCODE"
"1688","179","18","9","14","82","PSLWT_DRUH"
"1689","179","18","9","15","94","SLP_SAN1"
"1690","179","18","9","16","96","SLP_SAN3"
"1691","179","18","9","17","97","SLP_STR1"
"1692","179","18","9","18","99","SLP_STR3"
"1693","180","18","10","1","6","AGE_SAN2"
"1694","180","18","10","2","9","AGE_STR1"
"1695","180","18","10","3","14","DEM_stdd"
"1696","180","18","10","4","16","DEN_BLDA"
"1697","180","18","10","5","18","DEN_PARCEL"
"1698","180","18","10","6","19","DEN_ROAD"
"1699","180","18","10","7","37","PCNT_CIO"
"1700","180","18","10","8","41","PCNT_INS"
"1701","180","18","10","9","49","PCULV_CENH"
"1702","180","18","10","10","51","PCULV_DRUH"
"1703","180","18","10","11","53","PDITC_500"
"1704","180","18","10","12","84","PWETL_500"
"1705","180","18","10","13","85","PWETL_CENH"
"1706","180","18","10","14","88","PWETL_DRUV"
"1707","180","18","10","15","89","SINK_area"
"1708","180","18","10","16","94","SLP_SAN1"
"1709","180","18","10","17","97","SLP_STR1"
"1710","180","18","10","18","99","SLP_STR3"
"1711","181","19","1","1","6","AGE_SAN2"
"1712","181","19","1","2","9","AGE_STR1"
"1713","181","19","1","3","14","DEM_stdd"
"1714","181","19","1","4","16","DEN_BLDA"
"1715","181","19","1","5","18","DEN_PARCEL"
"1716","181","19","1","6","19","DEN_ROAD"
"1717","181","19","1","7","38","PCNT_COM"
"1718","181","19","1","8","42","PCNT_OFF"
"1719","181","19","1","9","45","PCNT_R2"
"1720","181","19","1","10","52","PCULV_DRUV"
"1721","181","19","1","11","53","PDITC_500"
"1722","181","19","1","12","63","POSTALCODE"
"1723","181","19","1","13","65","PRESV_CENH"
"1724","181","19","1","14","66","PRESV_CENV"
"1725","181","19","1","15","85","PWETL_CENH"
"1726","181","19","1","16","86","PWETL_CENV"
"1727","181","19","1","17","94","SLP_SAN1"
"1728","181","19","1","18","96","SLP_SAN3"
"1729","181","19","1","19","97","SLP_STR1"
"1730","182","19","2","1","6","AGE_SAN2"
"1731","182","19","2","2","9","AGE_STR1"
"1732","182","19","2","3","14","DEM_stdd"
"1733","182","19","2","4","16","DEN_BLDA"
"1734","182","19","2","5","18","DEN_PARCEL"
"1735","182","19","2","6","19","DEN_ROAD"
"1736","182","19","2","7","38","PCNT_COM"
"1737","182","19","2","8","42","PCNT_OFF"
"1738","182","19","2","9","45","PCNT_R2"
"1739","182","19","2","10","52","PCULV_DRUV"
"1740","182","19","2","11","53","PDITC_500"
"1741","182","19","2","12","63","POSTALCODE"
"1742","182","19","2","13","82","PSLWT_DRUH"
"1743","182","19","2","14","84","PWETL_500"
"1744","182","19","2","15","85","PWETL_CENH"
"1745","182","19","2","16","89","SINK_area"
"1746","182","19","2","17","94","SLP_SAN1"
"1747","182","19","2","18","97","SLP_STR1"
"1748","182","19","2","19","99","SLP_STR3"
"1749","183","19","3","1","6","AGE_SAN2"
"1750","183","19","3","2","9","AGE_STR1"
"1751","183","19","3","3","14","DEM_stdd"
"1752","183","19","3","4","16","DEN_BLDA"
"1753","183","19","3","5","18","DEN_PARCEL"
"1754","183","19","3","6","20","DEN_SAN"
"1755","183","19","3","7","26","DIA_SAN1"
"1756","183","19","3","8","38","PCNT_COM"
"1757","183","19","3","9","42","PCNT_OFF"
"1758","183","19","3","10","45","PCNT_R2"
"1759","183","19","3","11","49","PCULV_CENH"
"1760","183","19","3","12","51","PCULV_DRUH"
"1761","183","19","3","13","53","PDITC_500"
"1762","183","19","3","14","63","POSTALCODE"
"1763","183","19","3","15","79","PSLWT_500"
"1764","183","19","3","16","80","PSLWT_CENH"
"1765","183","19","3","17","82","PSLWT_DRUH"
"1766","183","19","3","18","89","SINK_area"
"1767","183","19","3","19","97","SLP_STR1"
"1768","184","19","4","1","4","AGE_COM4"
"1769","184","19","4","2","5","AGE_SAN1"
"1770","184","19","4","3","6","AGE_SAN2"
"1771","184","19","4","4","9","AGE_STR1"
"1772","184","19","4","5","14","DEM_stdd"
"1773","184","19","4","6","16","DEN_BLDA"
"1774","184","19","4","7","18","DEN_PARCEL"
"1775","184","19","4","8","19","DEN_ROAD"
"1776","184","19","4","9","20","DEN_SAN"
"1777","184","19","4","10","37","PCNT_CIO"
"1778","184","19","4","11","41","PCNT_INS"
"1779","184","19","4","12","52","PCULV_DRUV"
"1780","184","19","4","13","53","PDITC_500"
"1781","184","19","4","14","63","POSTALCODE"
"1782","184","19","4","15","89","SINK_area"
"1783","184","19","4","16","94","SLP_SAN1"
"1784","184","19","4","17","96","SLP_SAN3"
"1785","184","19","4","18","97","SLP_STR1"
"1786","184","19","4","19","99","SLP_STR3"
"1787","185","19","5","1","4","AGE_COM4"
"1788","185","19","5","2","6","AGE_SAN2"
"1789","185","19","5","3","9","AGE_STR1"
"1790","185","19","5","4","14","DEM_stdd"
"1791","185","19","5","5","16","DEN_BLDA"
"1792","185","19","5","6","18","DEN_PARCEL"
"1793","185","19","5","7","19","DEN_ROAD"
"1794","185","19","5","8","37","PCNT_CIO"
"1795","185","19","5","9","41","PCNT_INS"
"1796","185","19","5","10","52","PCULV_DRUV"
"1797","185","19","5","11","53","PDITC_500"
"1798","185","19","5","12","63","POSTALCODE"
"1799","185","19","5","13","84","PWETL_500"
"1800","185","19","5","14","85","PWETL_CENH"
"1801","185","19","5","15","89","SINK_area"
"1802","185","19","5","16","94","SLP_SAN1"
"1803","185","19","5","17","96","SLP_SAN3"
"1804","185","19","5","18","97","SLP_STR1"
"1805","185","19","5","19","99","SLP_STR3"
"1806","186","19","6","1","3","AGE_COM3"
"1807","186","19","6","2","6","AGE_SAN2"
"1808","186","19","6","3","9","AGE_STR1"
"1809","186","19","6","4","10","AGE_STR2"
"1810","186","19","6","5","14","DEM_stdd"
"1811","186","19","6","6","16","DEN_BLDA"
